,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Android,Windows,Macintosh,iOS,Linux,Chrome OS,Sistema operativo (not set),Sistema operativo promedio,Sistema operativo std,Organic Search,Direct,Referral,Social,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
547,18 dic 2023,244,34,40,1.1842105263157894,45,230,14,17,226,1,81.33333333333333,102.50311648378741,16,222,1,2,3,0,0,27.11111111111111,69.07233638962119,38,206,0,0,61.0,85.14105942493316
548,19 dic 2023,513,18,30,1.6153846153846154,42,509,4,14,499,0,171.0,232.0014367771602,13,498,0,1,1,0,0,57.0,155.96794542469294,28,484,0,1,128.25,205.69926470456815
549,20 dic 2023,588,32,38,1.2702702702702702,47,573,15,18,570,0,196.0,264.56001209555455,18,547,4,0,19,0,0,65.33333333333333,170.4549468008743,45,533,0,10,147.0,223.4826615198593
550,21 dic 2023,235,31,37,1.1388888888888888,41,225,10,37,198,0,78.33333333333333,85.95476846703865,35,184,2,2,12,0,0,26.11111111111111,56.859367340140075,185,50,0,0,58.75,75.69469928601342
551,22 dic 2023,311,31,41,1.3157894736842106,50,303,8,33,278,0,103.66666666666669,124.0062722428005,32,278,0,1,0,0,0,34.55555555555556,86.64244675819651,60,236,0,15,77.75,93.99567809213356
552,23 dic 2023,40,26,29,1.0740740740740742,29,36,4,24,16,0,13.333333333333336,9.977753031397176,22,14,2,2,0,0,0,4.4444444444444455,7.529366376043296,8,3,8,21,10.0,6.670832032063168
553,24 dic 2023,21,13,14,1.0,14,14,7,10,11,0,7.0,4.966554808583781,10,10,1,0,0,0,0,2.333333333333333,4.109609335312651,16,1,0,4,5.25,6.378675411086537
554,25 dic 2023,22,14,18,1.1875,19,18,4,18,4,0,7.333333333333332,7.717224601860151,17,4,0,1,0,0,0,2.4444444444444446,5.29383522203182,13,1,0,8,5.5,5.315072906367325
555,26 dic 2023,61,15,21,1.25,25,57,4,43,18,0,20.33333333333333,17.632041540584254,38,17,1,5,0,0,0,6.777777777777778,12.22727168421092,40,19,0,2,15.25,16.08376510646683
556,27 dic 2023,44,19,28,1.1153846153846154,29,36,8,19,25,0,14.666666666666664,10.656244908763853,17,25,0,2,0,0,0,4.888888888888889,8.837350588954743,37,7,0,0,11.0,15.280706789936126
557,28 dic 2023,50,23,29,1.2142857142857142,34,38,12,15,35,0,16.666666666666668,14.337208778404376,15,33,2,0,0,0,0,5.5555555555555545,10.750825406152787,30,14,0,6,12.5,11.258330249197702
558,29 dic 2023,34,19,22,1.1428571428571428,24,30,4,21,13,0,11.333333333333336,8.65383665716478,17,13,0,4,0,0,0,3.7777777777777777,6.196374886043861,27,5,0,2,8.5,10.828203913853855
559,30 dic 2023,37,12,17,1.2857142857142858,18,29,8,31,6,0,12.333333333333336,13.424687043734846,28,5,1,3,0,0,0,4.111111111111111,8.608063976998473,35,2,0,0,9.25,14.889173919328098
560,31 dic 2023,38,7,9,1.625,13,36,2,38,0,0,12.666666666666664,17.913371790059205,33,0,0,5,0,0,0,4.222222222222221,10.293231624905301,32,2,0,4,9.5,13.067134345371981
561,1 ene 2024,31,15,18,1.125,18,27,4,10,21,0,10.333333333333334,8.576453553512405,8,20,1,2,0,0,0,3.4444444444444446,6.344045521608978,22,7,0,2,7.75,8.613216588476106
562,2 ene 2024,73,16,22,1.1363636363636365,25,68,5,22,51,0,24.33333333333333,20.885933597094056,22,48,2,0,1,0,0,8.11111111111111,15.637877409563716,49,20,1,3,18.25,19.22725929507375
563,3 ene 2024,64,21,26,1.2,30,52,12,25,19,20,21.33333333333333,2.6246692913372702,43,18,0,2,1,0,0,7.111111111111112,13.835898914253173,52,12,0,0,16.0,21.354156504062622
564,4 ene 2024,48,24,27,1.0769230769230769,28,28,20,14,33,1,16.0,13.140268896284685,12,32,1,3,0,0,0,5.333333333333333,10.121484300459317,43,4,1,0,12.0,17.95828499606797
565,5 ene 2024,30,18,19,1.0526315789473684,20,12,18,18,12,0,10.0,7.483314773547883,16,9,3,2,0,0,0,3.333333333333333,5.270462766947299,23,6,1,0,7.5,9.233092656309692
566,6 ene 2024,27,10,12,1.0909090909090908,12,19,8,14,13,0,9.0,6.3770421565696624,14,13,0,0,0,0,0,3.0,5.617433182117573,23,4,0,0,6.75,9.522998477370457
567,7 ene 2024,18,12,12,1.1666666666666667,14,11,7,9,9,0,6.0,4.242640687119285,7,8,1,2,0,0,0,2.0,3.0184617127124715,12,6,0,0,4.5,4.9749371855331
568,8 ene 2024,111,18,22,1.2380952380952381,26,68,43,34,77,0,37.0,31.506613062445588,34,45,20,0,12,0,0,12.333333333333336,16.17954813268213,51,36,0,24,27.75,18.659782956937093
569,9 ene 2024,61,24,29,1.1071428571428572,31,52,9,40,21,0,20.33333333333333,16.336734339790464,40,18,0,0,3,0,0,6.777777777777778,12.993825694261082,47,12,1,1,15.25,18.872930350107264
570,10 ene 2024,102,24,29,1.1851851851851851,32,72,30,22,80,0,34.0,33.744135292916695,22,79,1,0,0,0,0,11.333333333333336,24.87747754272705,86,16,0,0,25.5,35.53519382246282
571,11 ene 2024,63,16,21,1.1,22,59,4,10,53,0,21.0,22.992752481307374,8,53,0,2,0,0,0,7.0,16.451950239004088,58,4,1,0,15.75,24.43742007659565
572,12 ene 2024,65,21,25,1.0416666666666667,25,45,20,21,44,0,21.66666666666667,17.96910929592474,20,34,10,1,0,0,0,7.222222222222222,11.486975985173409,31,29,5,0,16.25,13.88119231190174
573,13 ene 2024,64,11,13,1.0769230769230769,14,14,50,7,10,47,21.33333333333333,18.190351532856337,53,10,0,1,0,0,0,7.111111111111112,16.515611768831494,16,0,47,1,16.0,18.98683754604752
574,14 ene 2024,8,7,9,1.125,9,5,3,4,3,1,2.6666666666666665,1.247219128924647,5,1,1,0,1,0,0,0.8888888888888888,1.5234788000891206,6,0,1,1,2.0,2.345207879911715
575,15 ene 2024,61,20,22,1.0476190476190477,22,56,5,20,41,0,20.33333333333333,16.73983937265296,20,5,36,0,0,0,0,6.777777777777778,12.053379219840547,54,5,0,2,15.25,22.442983313276333
576,16 ene 2024,40,21,23,1.1904761904761905,25,23,17,9,31,0,13.333333333333336,13.021349989749739,9,17,9,0,5,0,0,4.4444444444444455,5.756370598661609,24,15,0,1,10.0,10.024968827881713
577,17 ene 2024,32,22,25,1.0833333333333333,26,23,9,16,16,0,10.666666666666666,7.542472332656508,16,15,1,0,0,0,0,3.555555555555556,6.396372428721891,21,11,0,0,8.0,8.74642784226795
578,18 ene 2024,73,25,30,1.1724137931034482,34,58,15,15,58,0,24.33333333333333,24.580932086115492,15,51,7,0,0,0,0,8.11111111111111,15.926528843023338,40,31,2,0,18.25,17.555269864060758
579,19 ene 2024,82,25,28,1.1538461538461535,30,74,8,14,68,0,27.33333333333333,29.31817790306136,13,65,2,1,1,0,0,9.111111111111109,20.14637791787587,65,17,0,0,20.5,26.61296676434253
580,20 ene 2024,19,8,9,1.125,9,15,4,17,2,0,6.333333333333332,7.586537784494028,16,2,0,1,0,0,0,2.1111111111111107,4.954110402135101,8,11,0,0,4.75,4.866980583482946
581,21 ene 2024,48,13,18,1.375,22,44,4,12,36,0,16.0,14.966629547095765,10,36,0,2,0,0,0,5.333333333333333,11.27435635019184,25,22,0,1,12.0,11.554220008291345
582,22 ene 2024,140,18,23,1.318181818181818,29,31,109,14,126,0,46.66666666666666,56.38754787677468,12,126,0,2,0,0,0,15.555555555555555,39.22332387499139,116,22,1,1,35.0,47.54471579471266
583,23 ene 2024,55,27,30,1.0666666666666669,32,36,19,12,41,2,18.33333333333333,16.539514973407034,14,41,0,0,0,0,0,6.111111111111112,13.084719200013804,40,14,0,1,13.75,16.13032857693854
584,24 ene 2024,53,19,24,1.1904761904761905,25,46,7,10,43,0,17.666666666666668,18.372685039360885,8,40,2,2,1,0,0,5.888888888888888,12.296742517561707,22,28,0,3,13.25,11.986972094736853
