Fecha,Categoría de dispositivo,Número de vistas de página
4 sept 2022,mobile,15
5 sept 2022,desktop,142
5 sept 2022,mobile,53
6 sept 2022,mobile,48
6 sept 2022,tablet,1
6 sept 2022,desktop,53
7 sept 2022,desktop,99
7 sept 2022,mobile,48
8 sept 2022,desktop,46
8 sept 2022,mobile,17
9 sept 2022,desktop,23
9 sept 2022,mobile,28
10 sept 2022,mobile,21
10 sept 2022,desktop,37
11 sept 2022,mobile,50
11 sept 2022,desktop,43
12 sept 2022,desktop,95
12 sept 2022,mobile,31
13 sept 2022,mobile,35
13 sept 2022,desktop,86
14 sept 2022,mobile,69
14 sept 2022,desktop,76
15 sept 2022,mobile,63
15 sept 2022,desktop,61
16 sept 2022,mobile,17
16 sept 2022,tablet,3
16 sept 2022,desktop,51
17 sept 2022,mobile,13
17 sept 2022,desktop,104
18 sept 2022,mobile,8
18 sept 2022,desktop,27
19 sept 2022,desktop,80
19 sept 2022,mobile,29
20 sept 2022,tablet,1
20 sept 2022,mobile,34
20 sept 2022,desktop,82
21 sept 2022,desktop,61
21 sept 2022,mobile,26
22 sept 2022,mobile,21
22 sept 2022,desktop,42
23 sept 2022,desktop,27
23 sept 2022,tablet,1
23 sept 2022,mobile,18
24 sept 2022,mobile,28
24 sept 2022,desktop,18
25 sept 2022,mobile,30
25 sept 2022,desktop,41
25 sept 2022,tablet,2
26 sept 2022,tablet,1
26 sept 2022,mobile,35
26 sept 2022,desktop,73
27 sept 2022,mobile,29
27 sept 2022,desktop,108
28 sept 2022,tablet,2
28 sept 2022,mobile,38
28 sept 2022,desktop,211
29 sept 2022,desktop,130
29 sept 2022,mobile,46
30 sept 2022,mobile,31
30 sept 2022,desktop,60
1 oct 2022,desktop,12
1 oct 2022,mobile,42
2 oct 2022,desktop,18
2 oct 2022,mobile,13
3 oct 2022,mobile,58
3 oct 2022,desktop,47
4 oct 2022,mobile,47
4 oct 2022,desktop,64
5 oct 2022,mobile,20
5 oct 2022,desktop,88
6 oct 2022,mobile,44
6 oct 2022,desktop,61
7 oct 2022,desktop,16
7 oct 2022,mobile,30
9 oct 2022,desktop,4
9 oct 2022,mobile,1
10 oct 2022,desktop,59
10 oct 2022,mobile,46
11 oct 2022,desktop,77
11 oct 2022,mobile,42
12 oct 2022,mobile,39
12 oct 2022,desktop,55
13 oct 2022,desktop,68
13 oct 2022,mobile,14
14 oct 2022,tablet,1
14 oct 2022,mobile,37
14 oct 2022,desktop,52
15 oct 2022,desktop,31
15 oct 2022,mobile,11
16 oct 2022,mobile,8
16 oct 2022,desktop,13
17 oct 2022,desktop,68
17 oct 2022,mobile,23
18 oct 2022,mobile,20
18 oct 2022,tablet,2
18 oct 2022,desktop,80
19 oct 2022,desktop,88
19 oct 2022,mobile,23
20 oct 2022,mobile,59
20 oct 2022,desktop,74
21 oct 2022,desktop,66
21 oct 2022,mobile,17
22 oct 2022,mobile,24
22 oct 2022,desktop,23
23 oct 2022,desktop,13
23 oct 2022,mobile,17
24 oct 2022,mobile,21
24 oct 2022,desktop,56
25 oct 2022,mobile,141
25 oct 2022,desktop,178
26 oct 2022,mobile,73
26 oct 2022,tablet,10
26 oct 2022,desktop,182
27 oct 2022,mobile,21
27 oct 2022,desktop,73
28 oct 2022,desktop,21
28 oct 2022,mobile,47
29 oct 2022,mobile,92
29 oct 2022,tablet,1
29 oct 2022,desktop,16
30 oct 2022,mobile,12
30 oct 2022,desktop,17
31 oct 2022,desktop,4
31 oct 2022,mobile,2
1 nov 2022,mobile,7
1 nov 2022,desktop,49
2 nov 2022,desktop,74
2 nov 2022,mobile,21
2 nov 2022,tablet,2
3 nov 2022,desktop,46
3 nov 2022,mobile,19
4 nov 2022,mobile,41
4 nov 2022,desktop,57
5 nov 2022,mobile,29
5 nov 2022,desktop,57
6 nov 2022,mobile,16
6 nov 2022,desktop,5
7 nov 2022,desktop,105
7 nov 2022,mobile,26
8 nov 2022,mobile,27
8 nov 2022,tablet,4
8 nov 2022,desktop,91
9 nov 2022,mobile,33
9 nov 2022,tablet,2
9 nov 2022,desktop,131
10 nov 2022,mobile,30
10 nov 2022,desktop,59
10 nov 2022,tablet,1
11 nov 2022,desktop,59
11 nov 2022,mobile,48
12 nov 2022,desktop,38
12 nov 2022,mobile,19
13 nov 2022,mobile,24
13 nov 2022,desktop,25
14 nov 2022,mobile,52
14 nov 2022,tablet,1
14 nov 2022,desktop,91
15 nov 2022,mobile,61
15 nov 2022,desktop,102
16 nov 2022,desktop,82
16 nov 2022,mobile,39
17 nov 2022,mobile,10
17 nov 2022,desktop,96
18 nov 2022,desktop,59
18 nov 2022,mobile,42
18 nov 2022,tablet,5
19 nov 2022,mobile,1
23 nov 2022,desktop,100
23 nov 2022,mobile,34
24 nov 2022,desktop,65
24 nov 2022,mobile,26
25 nov 2022,mobile,31
25 nov 2022,desktop,25
26 nov 2022,mobile,13
26 nov 2022,desktop,11
27 nov 2022,mobile,16
27 nov 2022,desktop,12
28 nov 2022,mobile,17
28 nov 2022,desktop,80
29 nov 2022,mobile,20
29 nov 2022,desktop,178
30 nov 2022,desktop,137
30 nov 2022,mobile,7
1 dic 2022,desktop,140
1 dic 2022,mobile,19
2 dic 2022,mobile,47
2 dic 2022,desktop,67
3 dic 2022,mobile,19
3 dic 2022,desktop,9
4 dic 2022,mobile,30
4 dic 2022,desktop,24
5 dic 2022,mobile,26
5 dic 2022,desktop,130
5 dic 2022,tablet,1
6 dic 2022,desktop,194
6 dic 2022,mobile,69
6 dic 2022,tablet,2
7 dic 2022,desktop,187
7 dic 2022,mobile,15
8 dic 2022,desktop,9
8 dic 2022,mobile,14
9 dic 2022,mobile,5
9 dic 2022,desktop,19
10 dic 2022,mobile,4
10 dic 2022,desktop,11
11 dic 2022,mobile,10
11 dic 2022,desktop,31
12 dic 2022,mobile,31
12 dic 2022,desktop,355
13 dic 2022,mobile,13
13 dic 2022,desktop,93
14 dic 2022,tablet,1
14 dic 2022,mobile,8
14 dic 2022,desktop,48
15 dic 2022,desktop,26
15 dic 2022,mobile,14
16 dic 2022,desktop,62
16 dic 2022,mobile,45
17 dic 2022,mobile,15
17 dic 2022,desktop,16
18 dic 2022,desktop,7
18 dic 2022,mobile,4
19 dic 2022,mobile,17
19 dic 2022,desktop,95
20 dic 2022,mobile,64
20 dic 2022,desktop,16
21 dic 2022,desktop,84
21 dic 2022,mobile,37
22 dic 2022,desktop,21
22 dic 2022,mobile,16
23 dic 2022,mobile,4
23 dic 2022,desktop,15
24 dic 2022,mobile,3
24 dic 2022,desktop,3
25 dic 2022,mobile,24
25 dic 2022,desktop,5
26 dic 2022,mobile,36
26 dic 2022,desktop,24
27 dic 2022,desktop,14
27 dic 2022,mobile,5
28 dic 2022,desktop,46
28 dic 2022,mobile,106
29 dic 2022,desktop,74
29 dic 2022,mobile,87
30 dic 2022,mobile,11
30 dic 2022,desktop,17
31 dic 2022,desktop,6
31 dic 2022,mobile,78
1 ene 2023,mobile,11
1 ene 2023,desktop,7
2 ene 2023,mobile,12
2 ene 2023,desktop,26
3 ene 2023,desktop,17
3 ene 2023,mobile,20
4 ene 2023,mobile,17
4 ene 2023,desktop,26
5 ene 2023,mobile,15
5 ene 2023,tablet,4
5 ene 2023,desktop,16
6 ene 2023,desktop,10
6 ene 2023,mobile,22
7 ene 2023,desktop,20
7 ene 2023,mobile,32
8 ene 2023,mobile,11
8 ene 2023,desktop,3
9 ene 2023,mobile,4
9 ene 2023,desktop,46
10 ene 2023,desktop,22
10 ene 2023,mobile,12
11 ene 2023,desktop,15
11 ene 2023,mobile,18
12 ene 2023,desktop,11
12 ene 2023,mobile,13
13 ene 2023,mobile,7
13 ene 2023,tablet,1
13 ene 2023,desktop,25
14 ene 2023,mobile,5
14 ene 2023,tablet,1
14 ene 2023,desktop,9
15 ene 2023,mobile,4
15 ene 2023,desktop,9
16 ene 2023,desktop,21
16 ene 2023,mobile,3
17 ene 2023,desktop,22
17 ene 2023,mobile,20
18 ene 2023,desktop,15
18 ene 2023,mobile,10
19 ene 2023,desktop,33
19 ene 2023,mobile,12
20 ene 2023,desktop,7
20 ene 2023,mobile,21
21 ene 2023,desktop,16
21 ene 2023,mobile,10
22 ene 2023,desktop,3
22 ene 2023,mobile,46
23 ene 2023,desktop,33
23 ene 2023,mobile,7
24 ene 2023,mobile,8
24 ene 2023,desktop,18
25 ene 2023,mobile,10
25 ene 2023,desktop,18
26 ene 2023,mobile,15
26 ene 2023,desktop,32
27 ene 2023,desktop,50
27 ene 2023,mobile,26
28 ene 2023,mobile,6
28 ene 2023,desktop,11
29 ene 2023,desktop,4
29 ene 2023,mobile,13
30 ene 2023,desktop,23
30 ene 2023,mobile,35
31 ene 2023,mobile,29
31 ene 2023,desktop,32
1 feb 2023,mobile,27
1 feb 2023,desktop,31
2 feb 2023,desktop,15
2 feb 2023,tablet,1
2 feb 2023,mobile,12
3 feb 2023,desktop,31
3 feb 2023,mobile,8
4 feb 2023,mobile,28
4 feb 2023,desktop,18
5 feb 2023,mobile,46
5 feb 2023,desktop,15
6 feb 2023,mobile,23
6 feb 2023,desktop,98
7 feb 2023,mobile,40
7 feb 2023,desktop,102
8 feb 2023,desktop,111
8 feb 2023,mobile,40
9 feb 2023,desktop,163
9 feb 2023,mobile,32
10 feb 2023,desktop,73
10 feb 2023,mobile,15
11 feb 2023,desktop,6
11 feb 2023,mobile,4
12 feb 2023,desktop,12
12 feb 2023,mobile,5
13 feb 2023,desktop,86
13 feb 2023,mobile,26
14 feb 2023,desktop,80
14 feb 2023,mobile,16
15 feb 2023,mobile,32
15 feb 2023,desktop,422
16 feb 2023,mobile,49
16 feb 2023,desktop,227
17 feb 2023,mobile,6
17 feb 2023,desktop,84
18 feb 2023,mobile,20
18 feb 2023,desktop,9
19 feb 2023,desktop,15
19 feb 2023,mobile,108
20 feb 2023,mobile,23
20 feb 2023,desktop,23
21 feb 2023,desktop,51
21 feb 2023,mobile,16
22 feb 2023,desktop,353
22 feb 2023,mobile,27
23 feb 2023,mobile,76
23 feb 2023,tablet,9
23 feb 2023,desktop,122
24 feb 2023,mobile,24
24 feb 2023,desktop,100
25 feb 2023,mobile,30
25 feb 2023,desktop,14
26 feb 2023,tablet,1
26 feb 2023,desktop,11
26 feb 2023,mobile,12
27 feb 2023,desktop,128
27 feb 2023,mobile,17
28 feb 2023,desktop,261
28 feb 2023,mobile,95
1 mar 2023,desktop,195
1 mar 2023,mobile,110
2 mar 2023,desktop,182
2 mar 2023,mobile,83
3 mar 2023,mobile,30
3 mar 2023,desktop,44
4 mar 2023,mobile,10
4 mar 2023,desktop,63
5 mar 2023,desktop,20
5 mar 2023,mobile,35
6 mar 2023,mobile,44
6 mar 2023,desktop,111
7 mar 2023,mobile,40
7 mar 2023,desktop,172
8 mar 2023,desktop,67
8 mar 2023,mobile,30
9 mar 2023,desktop,97
9 mar 2023,mobile,124
9 mar 2023,tablet,1
10 mar 2023,desktop,71
10 mar 2023,mobile,34
10 mar 2023,tablet,6
11 mar 2023,mobile,21
11 mar 2023,desktop,36
12 mar 2023,desktop,23
12 mar 2023,mobile,11
13 mar 2023,mobile,58
13 mar 2023,desktop,133
14 mar 2023,desktop,136
14 mar 2023,mobile,102
15 mar 2023,tablet,3
15 mar 2023,desktop,128
15 mar 2023,mobile,90
16 mar 2023,tablet,1
16 mar 2023,mobile,59
16 mar 2023,desktop,95
17 mar 2023,tablet,1
17 mar 2023,mobile,31
17 mar 2023,desktop,39
18 mar 2023,desktop,109
18 mar 2023,mobile,43
19 mar 2023,desktop,50
19 mar 2023,mobile,18
20 mar 2023,mobile,171
20 mar 2023,desktop,595
21 mar 2023,desktop,362
21 mar 2023,mobile,93
22 mar 2023,desktop,17
22 mar 2023,mobile,49
26 mar 2023,tablet,1
26 mar 2023,desktop,74
26 mar 2023,mobile,1
27 mar 2023,mobile,118
27 mar 2023,tablet,1
27 mar 2023,desktop,240
28 mar 2023,mobile,70
28 mar 2023,tablet,1
28 mar 2023,desktop,167
29 mar 2023,mobile,116
29 mar 2023,desktop,355
30 mar 2023,mobile,72
30 mar 2023,desktop,185
31 mar 2023,mobile,29
31 mar 2023,desktop,77
1 abr 2023,mobile,85
1 abr 2023,desktop,86
2 abr 2023,mobile,47
2 abr 2023,desktop,43
3 abr 2023,desktop,164
3 abr 2023,mobile,61
4 abr 2023,desktop,168
4 abr 2023,tablet,1
4 abr 2023,mobile,45
5 abr 2023,desktop,263
5 abr 2023,mobile,20
6 abr 2023,desktop,29
6 abr 2023,mobile,60
7 abr 2023,mobile,17
7 abr 2023,desktop,35
8 abr 2023,mobile,40
8 abr 2023,tablet,1
8 abr 2023,desktop,48
9 abr 2023,tablet,2
9 abr 2023,desktop,69
9 abr 2023,mobile,23
10 abr 2023,mobile,56
10 abr 2023,desktop,241
11 abr 2023,mobile,62
11 abr 2023,desktop,184
12 abr 2023,desktop,77
12 abr 2023,mobile,100
13 abr 2023,mobile,62
13 abr 2023,tablet,1
13 abr 2023,desktop,298
14 abr 2023,desktop,630
14 abr 2023,mobile,73
15 abr 2023,mobile,25
15 abr 2023,desktop,19
16 abr 2023,mobile,86
16 abr 2023,desktop,39
17 abr 2023,mobile,94
17 abr 2023,desktop,548
18 abr 2023,desktop,336
18 abr 2023,mobile,73
19 abr 2023,mobile,63
19 abr 2023,desktop,208
20 abr 2023,desktop,180
20 abr 2023,tablet,2
20 abr 2023,mobile,92
21 abr 2023,mobile,102
21 abr 2023,desktop,544
22 abr 2023,desktop,65
22 abr 2023,mobile,48
23 abr 2023,mobile,82
23 abr 2023,tablet,1
23 abr 2023,desktop,25
24 abr 2023,mobile,70
24 abr 2023,desktop,206
25 abr 2023,mobile,145
25 abr 2023,desktop,142
26 abr 2023,mobile,63
26 abr 2023,desktop,147
27 abr 2023,mobile,56
27 abr 2023,desktop,231
28 abr 2023,desktop,107
28 abr 2023,mobile,66
29 abr 2023,desktop,33
29 abr 2023,mobile,49
30 abr 2023,desktop,43
30 abr 2023,tablet,1
30 abr 2023,mobile,63
1 may 2023,mobile,88
1 may 2023,desktop,66
2 may 2023,mobile,31
2 may 2023,desktop,118
3 may 2023,desktop,80
3 may 2023,mobile,55
4 may 2023,mobile,43
4 may 2023,tablet,4
4 may 2023,desktop,129
5 may 2023,mobile,81
5 may 2023,desktop,166
6 may 2023,tablet,1
6 may 2023,desktop,38
6 may 2023,mobile,17
7 may 2023,desktop,66
7 may 2023,tablet,1
7 may 2023,mobile,25
8 may 2023,mobile,38
8 may 2023,desktop,88
9 may 2023,desktop,52
9 may 2023,mobile,35
10 may 2023,desktop,89
10 may 2023,mobile,32
10 may 2023,tablet,2
11 may 2023,mobile,36
11 may 2023,desktop,89
12 may 2023,mobile,72
12 may 2023,desktop,48
13 may 2023,desktop,33
13 may 2023,mobile,13
14 may 2023,mobile,54
14 may 2023,tablet,1
14 may 2023,desktop,124
15 may 2023,mobile,133
15 may 2023,desktop,66
16 may 2023,desktop,104
16 may 2023,mobile,90
17 may 2023,mobile,35
17 may 2023,desktop,227
18 may 2023,desktop,140
18 may 2023,mobile,86
19 may 2023,desktop,129
19 may 2023,mobile,60
20 may 2023,mobile,55
20 may 2023,desktop,23
21 may 2023,desktop,37
21 may 2023,mobile,42
22 may 2023,desktop,133
22 may 2023,mobile,69
23 may 2023,desktop,79
23 may 2023,mobile,81
24 may 2023,mobile,45
24 may 2023,desktop,70
25 may 2023,mobile,50
25 may 2023,desktop,119
26 may 2023,desktop,113
26 may 2023,mobile,69
27 may 2023,desktop,69
27 may 2023,mobile,28
28 may 2023,mobile,42
28 may 2023,desktop,60
29 may 2023,tablet,6
29 may 2023,mobile,41
29 may 2023,desktop,193
30 may 2023,desktop,72
30 may 2023,mobile,73
31 may 2023,mobile,52
31 may 2023,desktop,238
31 may 2023,tablet,4
1 jun 2023,tablet,2
1 jun 2023,mobile,40
1 jun 2023,desktop,160
2 jun 2023,mobile,22
2 jun 2023,desktop,121
3 jun 2023,mobile,46
3 jun 2023,desktop,22
4 jun 2023,mobile,41
4 jun 2023,desktop,25
5 jun 2023,desktop,282
5 jun 2023,tablet,1
5 jun 2023,mobile,33
6 jun 2023,mobile,71
6 jun 2023,desktop,104
7 jun 2023,desktop,95
7 jun 2023,mobile,44
8 jun 2023,desktop,269
8 jun 2023,mobile,60
8 jun 2023,tablet,1
9 jun 2023,desktop,78
9 jun 2023,mobile,42
10 jun 2023,desktop,40
10 jun 2023,mobile,19
11 jun 2023,mobile,15
11 jun 2023,desktop,49
12 jun 2023,desktop,103
12 jun 2023,mobile,37
13 jun 2023,desktop,46
13 jun 2023,tablet,3
13 jun 2023,mobile,39
14 jun 2023,mobile,37
14 jun 2023,desktop,107
15 jun 2023,desktop,109
15 jun 2023,mobile,54
16 jun 2023,mobile,16
16 jun 2023,desktop,54
17 jun 2023,desktop,29
17 jun 2023,mobile,19
18 jun 2023,mobile,11
18 jun 2023,desktop,75
19 jun 2023,mobile,9
19 jun 2023,desktop,40
19 jun 2023,tablet,1
20 jun 2023,desktop,71
20 jun 2023,tablet,1
20 jun 2023,mobile,25
21 jun 2023,mobile,55
21 jun 2023,desktop,64
22 jun 2023,desktop,87
22 jun 2023,mobile,42
23 jun 2023,desktop,95
23 jun 2023,mobile,61
24 jun 2023,desktop,29
24 jun 2023,mobile,28
25 jun 2023,mobile,47
25 jun 2023,desktop,138
26 jun 2023,desktop,97
26 jun 2023,mobile,25
27 jun 2023,mobile,44
27 jun 2023,desktop,73
28 jun 2023,desktop,143
28 jun 2023,mobile,39
29 jun 2023,mobile,43
29 jun 2023,tablet,2
29 jun 2023,desktop,153
30 jun 2023,desktop,96
30 jun 2023,mobile,71
1 jul 2023,mobile,12
1 jul 2023,desktop,22
2 jul 2023,mobile,20
2 jul 2023,desktop,26
3 jul 2023,desktop,98
3 jul 2023,mobile,28
4 jul 2023,mobile,33
4 jul 2023,desktop,137
4 jul 2023,tablet,1
5 jul 2023,mobile,52
5 jul 2023,desktop,52
6 jul 2023,mobile,28
6 jul 2023,desktop,83
7 jul 2023,mobile,49
7 jul 2023,desktop,92
8 jul 2023,desktop,28
8 jul 2023,mobile,38
9 jul 2023,desktop,38
9 jul 2023,mobile,53
9 jul 2023,tablet,1
10 jul 2023,mobile,33
10 jul 2023,tablet,1
10 jul 2023,desktop,46
11 jul 2023,mobile,12
11 jul 2023,desktop,44
12 jul 2023,mobile,29
12 jul 2023,desktop,50
13 jul 2023,desktop,27
13 jul 2023,mobile,67
14 jul 2023,mobile,13
14 jul 2023,desktop,91
15 jul 2023,desktop,14
15 jul 2023,mobile,11
16 jul 2023,mobile,9
16 jul 2023,desktop,17
17 jul 2023,mobile,40
17 jul 2023,tablet,1
17 jul 2023,desktop,114
18 jul 2023,mobile,58
18 jul 2023,desktop,50
18 jul 2023,tablet,2
19 jul 2023,mobile,24
19 jul 2023,tablet,2
19 jul 2023,desktop,24
20 jul 2023,mobile,6
20 jul 2023,desktop,12
21 jul 2023,mobile,35
21 jul 2023,desktop,30
22 jul 2023,mobile,30
22 jul 2023,desktop,23
23 jul 2023,desktop,44
23 jul 2023,mobile,20
24 jul 2023,mobile,96
24 jul 2023,desktop,81
25 jul 2023,desktop,74
25 jul 2023,mobile,18
26 jul 2023,mobile,70
26 jul 2023,desktop,167
27 jul 2023,mobile,70
27 jul 2023,desktop,141
28 jul 2023,mobile,52
28 jul 2023,tablet,1
28 jul 2023,desktop,100
29 jul 2023,mobile,10
29 jul 2023,desktop,79
30 jul 2023,mobile,14
30 jul 2023,desktop,17
31 jul 2023,mobile,73
31 jul 2023,desktop,109
1 ago 2023,mobile,74
1 ago 2023,desktop,142
2 ago 2023,mobile,81
2 ago 2023,desktop,237
2 ago 2023,tablet,4
3 ago 2023,desktop,104
3 ago 2023,mobile,46
3 ago 2023,tablet,1
4 ago 2023,mobile,49
4 ago 2023,desktop,31
5 ago 2023,desktop,2
5 ago 2023,mobile,61
6 ago 2023,mobile,26
6 ago 2023,desktop,56
7 ago 2023,desktop,81
7 ago 2023,mobile,107
8 ago 2023,mobile,55
8 ago 2023,desktop,147
9 ago 2023,desktop,170
9 ago 2023,mobile,65
10 ago 2023,desktop,109
10 ago 2023,mobile,62
11 ago 2023,mobile,53
11 ago 2023,desktop,68
12 ago 2023,mobile,31
12 ago 2023,desktop,57
13 ago 2023,mobile,58
13 ago 2023,desktop,12
14 ago 2023,desktop,83
14 ago 2023,mobile,32
14 ago 2023,tablet,1
15 ago 2023,mobile,36
15 ago 2023,desktop,39
16 ago 2023,mobile,30
16 ago 2023,desktop,63
17 ago 2023,mobile,36
17 ago 2023,desktop,89
18 ago 2023,desktop,97
18 ago 2023,mobile,21
19 ago 2023,desktop,34
19 ago 2023,mobile,22
20 ago 2023,mobile,24
20 ago 2023,desktop,18
21 ago 2023,desktop,47
21 ago 2023,mobile,113
22 ago 2023,mobile,88
22 ago 2023,desktop,58
23 ago 2023,mobile,39
23 ago 2023,desktop,93
24 ago 2023,mobile,44
24 ago 2023,desktop,74
25 ago 2023,desktop,62
25 ago 2023,mobile,30
26 ago 2023,mobile,21
26 ago 2023,desktop,28
27 ago 2023,desktop,15
27 ago 2023,mobile,35
28 ago 2023,mobile,51
28 ago 2023,desktop,190
29 ago 2023,desktop,170
29 ago 2023,tablet,1
29 ago 2023,mobile,71
30 ago 2023,mobile,261
30 ago 2023,desktop,325
31 ago 2023,desktop,261
31 ago 2023,mobile,93
1 sept 2023,mobile,86
1 sept 2023,desktop,277
2 sept 2023,mobile,95
2 sept 2023,desktop,123
3 sept 2023,desktop,62
3 sept 2023,mobile,46
3 sept 2023,tablet,2
4 sept 2023,mobile,135
4 sept 2023,desktop,132
5 sept 2023,desktop,214
5 sept 2023,mobile,64
6 sept 2023,mobile,34
6 sept 2023,desktop,169
7 sept 2023,mobile,29
7 sept 2023,desktop,126
8 sept 2023,desktop,191
8 sept 2023,mobile,63
9 sept 2023,mobile,32
9 sept 2023,desktop,40
10 sept 2023,mobile,20
10 sept 2023,desktop,101
11 sept 2023,desktop,104
11 sept 2023,mobile,28
12 sept 2023,mobile,52
12 sept 2023,desktop,76
12 sept 2023,tablet,1
13 sept 2023,mobile,62
13 sept 2023,desktop,109
14 sept 2023,desktop,108
14 sept 2023,mobile,32
15 sept 2023,mobile,31
15 sept 2023,desktop,85
16 sept 2023,desktop,61
16 sept 2023,mobile,45
17 sept 2023,desktop,54
17 sept 2023,mobile,28
18 sept 2023,desktop,78
18 sept 2023,mobile,46
19 sept 2023,desktop,101
19 sept 2023,mobile,16
20 sept 2023,mobile,34
20 sept 2023,desktop,198
21 sept 2023,desktop,71
21 sept 2023,mobile,64
22 sept 2023,mobile,39
22 sept 2023,desktop,200
23 sept 2023,desktop,61
23 sept 2023,mobile,26
24 sept 2023,mobile,19
24 sept 2023,desktop,70
25 sept 2023,desktop,113
25 sept 2023,mobile,49
26 sept 2023,desktop,118
26 sept 2023,mobile,52
27 sept 2023,desktop,64
27 sept 2023,mobile,79
28 sept 2023,desktop,82
28 sept 2023,mobile,80
29 sept 2023,mobile,146
29 sept 2023,desktop,72
30 sept 2023,mobile,21
30 sept 2023,desktop,25
1 oct 2023,mobile,22
1 oct 2023,desktop,36
2 oct 2023,mobile,40
2 oct 2023,desktop,48
3 oct 2023,mobile,29
3 oct 2023,desktop,74
4 oct 2023,tablet,1
4 oct 2023,mobile,36
4 oct 2023,desktop,111
