,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,desktop,mobile,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Linux,Android,iOS,Windows,Macintosh,Windows Phone,Sistema operativo (not set),Chrome OS,BlackBerry,Sistema operativo promedio,Sistema operativo std,Direct,Organic Search,Referral,Social,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
1385,25 jul 2022,117,23,35,1.1142857142857143,39,87,30,45,56,16,39.0,16.872067646458348,0,68,4,43,2,0,0,0,0,11.7,22.636474990598693,12,61,3,41,29.25,23.090853167434073
1386,26 jul 2022,120,41,48,1.1041666666666667,53,116,4,67,53,0,40.0,28.855964143772198,2,51,2,62,3,0,0,0,0,12.0,22.409819276379718,29,84,0,7,30.0,32.96209944769902
1387,27 jul 2022,136,37,49,1.0816326530612246,53,126,10,79,57,0,45.33333333333334,33.289971796657056,3,56,1,70,6,0,0,0,0,13.6,24.964775184247106,48,73,6,9,34.0,27.95532149698873
1388,28 jul 2022,147,30,41,1.0731707317073171,44,139,8,75,72,0,49.0,34.66987164671943,2,72,0,72,1,0,0,0,0,14.7,28.65676185475253,50,86,0,11,36.75,33.965975622672765
1389,29 jul 2022,140,34,50,1.14,57,132,8,99,41,0,46.66666666666666,40.614720921798245,1,40,1,98,0,0,0,0,0,14.0,30.407235980930594,34,99,3,4,35.0,38.99358921669048
1390,30 jul 2022,110,20,30,1.0,30,106,4,76,34,0,36.66666666666666,31.08411527166605,0,32,2,76,0,0,0,0,0,11.0,23.65163842104813,61,48,1,0,27.5,27.39069184960468
1391,31 jul 2022,67,20,22,1.1363636363636365,25,58,9,42,25,0,22.33333333333333,17.249798710580812,0,25,0,42,0,0,0,0,0,6.7,13.92874725163753,6,61,0,0,16.75,25.66490794840301
1392,1 ago 2022,131,22,35,1.1428571428571428,40,127,4,94,32,5,43.66666666666666,37.258854279516186,0,32,5,92,2,0,0,0,0,13.1,27.930091299528538,54,45,5,27,32.75,18.73999733191016
1393,2 ago 2022,153,53,65,1.0769230769230769,70,144,9,88,65,0,51.0,37.26481808176,4,62,3,84,0,0,0,0,0,15.3,29.298634780480818,22,115,0,16,38.25,45.03540274051071
1394,3 ago 2022,65,30,37,1.135135135135135,42,57,8,34,31,0,21.66666666666667,15.369522511198006,2,31,0,32,0,0,0,0,0,6.5,12.515989773086266,21,31,1,12,16.25,11.07643895843786
1395,4 ago 2022,280,41,50,1.1,55,269,11,135,144,1,93.33333333333331,65.39283005209533,9,143,2,126,0,0,0,0,0,28.0,53.45091205957107,49,224,0,7,70.0,90.8652849002302
1396,5 ago 2022,213,34,48,1.0625,51,208,5,173,39,1,71.0,73.77443098165291,1,39,1,168,4,0,0,0,0,21.3,50.22559108661638,102,104,0,7,53.25,49.816538418481066
1397,6 ago 2022,85,21,24,1.0416666666666667,25,79,6,62,23,0,28.33333333333333,25.59079695689232,0,23,0,62,0,0,0,0,0,8.5,19.10628168953865,11,74,0,0,21.25,30.784533454317607
1398,7 ago 2022,44,18,21,1.0476190476190477,22,33,11,27,17,0,14.666666666666664,11.145502331533658,5,16,1,22,0,0,0,0,0,4.4,7.565712127751096,19,21,0,4,11.0,9.137833441248533
1399,8 ago 2022,382,88,99,1.0707070707070707,106,370,12,168,207,7,127.33333333333331,86.56532536504183,11,210,4,143,14,0,0,0,0,38.2,70.9151605793853,116,246,1,19,95.5,97.2792372502992
1400,9 ago 2022,183,58,70,1.0571428571428572,74,178,5,88,95,0,61.0,43.22807729551092,1,92,3,83,4,0,0,0,0,18.3,34.684434549232606,43,123,11,6,45.75,46.804780738723686
1401,10 ago 2022,201,40,59,1.1694915254237288,69,195,6,79,122,0,67.0,50.5239217269074,0,116,6,78,1,0,0,0,0,20.1,39.41687455900074,62,124,2,13,50.25,48.19945539111412
1402,11 ago 2022,201,38,52,1.2307692307692308,64,196,5,146,55,0,67.0,60.205204647660366,0,53,2,145,1,0,0,0,0,20.1,44.49595487232519,51,139,1,10,50.25,54.595672905460184
1403,12 ago 2022,129,25,43,1.0930232558139534,47,125,4,77,52,0,43.0,32.072833779799794,2,52,0,74,1,0,0,0,0,12.9,25.536052944807267,53,58,1,17,32.25,23.993488700061942
1404,13 ago 2022,63,16,29,1.1034482758620692,32,56,7,9,54,0,21.0,23.62202362203543,0,53,1,9,0,0,0,0,0,6.3,15.792719841749873,14,43,4,2,15.75,16.376431235162322
1405,14 ago 2022,91,19,26,1.2692307692307692,33,78,13,44,47,0,30.33333333333333,21.483844059096022,0,47,0,44,0,0,0,0,0,9.1,18.212358441453976,14,77,0,0,22.75,31.83845944765544
1406,15 ago 2022,97,24,35,1.2285714285714286,43,80,17,27,70,0,32.333333333333336,28.825143345504607,1,70,0,26,0,0,0,0,0,9.7,21.531604677775405,13,80,2,2,24.25,32.4990384473141
1407,16 ago 2022,632,99,122,1.2540983606557377,153,622,10,141,491,0,210.66666666666663,206.4143621187462,0,447,44,137,2,0,0,2,0,63.2,134.37990921264978,219,395,13,5,158.0,161.49612998459128
1408,17 ago 2022,313,41,63,1.1428571428571428,72,304,9,150,163,0,104.33333333333331,73.96545740336424,1,162,1,148,1,0,0,0,0,31.3,61.93068706223112,39,221,4,49,78.25,84.09332613233941
1409,18 ago 2022,144,63,72,1.0833333333333333,78,139,5,95,49,0,48.0,38.79003308411411,0,46,3,90,5,0,0,0,0,14.4,28.59440504714164,57,70,1,16,36.0,28.38133189263675
1410,19 ago 2022,111,24,44,1.1590909090909092,51,108,3,78,33,0,37.0,31.968734726291558,0,27,6,78,0,0,0,0,0,11.1,23.700000000000006,38,67,2,4,27.75,26.799020504488592
1411,20 ago 2022,77,19,30,1.0333333333333334,31,70,7,51,26,0,25.66666666666667,20.82199691565522,1,23,3,49,0,0,0,1,0,7.7,15.323511346946557,5,66,1,5,19.25,27.04047891587721
1412,21 ago 2022,45,7,10,1.3,13,44,1,26,19,0,15.0,10.98483803552272,0,18,1,25,0,0,0,1,0,4.5,8.651589449343975,2,43,0,0,11.25,18.34904629674251
1413,22 ago 2022,143,33,48,1.1041666666666667,53,138,5,72,71,0,47.66666666666666,33.70789554721894,1,71,0,70,1,0,0,0,0,14.3,28.10355849354313,51,84,1,7,35.75,33.89229263416684
1414,23 ago 2022,473,127,149,1.2080536912751678,180,447,26,264,209,0,157.66666666666666,113.72579107465269,2,204,5,256,6,0,0,0,0,47.3,92.11085712335975,159,251,0,63,118.25,95.28739423449464
1415,24 ago 2022,190,50,65,1.1384615384615384,74,166,24,97,93,0,63.33333333333334,44.81319250201018,0,93,0,96,1,0,0,0,0,19.0,37.75711853412545,30,132,1,27,47.5,50.07244751357776
1416,25 ago 2022,197,49,62,1.2096774193548387,75,186,11,137,60,0,65.66666666666667,56.073364641532095,1,58,2,135,1,0,0,0,0,19.7,42.088121839778026,34,159,2,2,49.25,64.69688941517978
1417,26 ago 2022,60,23,36,1.0833333333333333,39,47,13,31,29,0,20.0,14.16568624058385,0,25,4,30,1,0,0,0,0,6.0,10.871982339941509,12,48,0,0,15.0,19.672315572906
1418,27 ago 2022,63,20,23,1.1304347826086956,26,60,3,20,43,0,21.0,17.56891193747259,0,43,0,20,0,0,0,0,0,6.3,13.609188072769074,8,37,0,18,15.75,13.827056809024837
1419,28 ago 2022,23,16,20,1.05,21,17,6,12,11,0,7.666666666666668,5.436502143433364,0,11,0,11,0,0,1,0,0,2.3,4.360045871318326,7,15,0,1,5.75,5.9739015726742615
1420,29 ago 2022,190,33,41,1.146341463414634,47,186,4,112,78,0,63.33333333333334,46.88520259337932,1,64,14,109,1,0,1,0,0,19.0,35.44855427235362,14,171,3,2,47.5,71.45802963978225
1421,30 ago 2022,172,27,46,1.1304347826086956,52,160,12,125,47,0,57.33333333333334,51.55148451359626,1,46,1,123,1,0,0,0,0,17.2,37.80158726826164,12,154,1,5,43.0,64.20669746996803
1422,31 ago 2022,60,21,28,1.0,28,59,1,47,13,0,20.0,19.815818596935802,1,13,0,45,1,0,0,0,0,6.0,13.549907748763456,17,40,2,1,15.0,15.763882770434446
1423,1 sept 2022,80,33,41,1.195121951219512,49,58,22,45,35,0,26.66666666666667,19.29306150465037,2,34,1,41,2,0,0,0,0,8.0,14.85260919838666,45,27,0,8,20.0,17.449928366615147
1424,2 sept 2022,52,24,30,1.0666666666666669,32,35,17,35,17,0,17.333333333333332,14.29063407348401,0,16,1,32,2,0,1,0,0,5.2,10.077698149875296,7,40,1,4,13.0,15.732132722552276
1425,3 sept 2022,31,17,21,1.0952380952380951,23,25,6,11,20,0,10.333333333333334,8.178562764256865,0,19,1,10,1,0,0,0,0,3.1,6.057227088363124,5,25,1,0,7.75,10.133484099755623
1426,4 sept 2022,43,17,22,1.0,22,39,4,28,15,0,14.333333333333336,11.440668201153677,0,15,0,28,0,0,0,0,0,4.3,9.077995373429092,7,30,1,5,10.75,11.321991874224253
1427,5 sept 2022,195,57,73,1.082191780821918,79,171,24,142,53,0,65.0,58.58896369340105,1,51,2,137,4,0,0,0,0,19.5,41.93864566244361,62,126,1,6,48.75,50.622993787408504
1428,6 sept 2022,102,34,49,1.1428571428571428,56,86,16,53,48,1,34.0,23.423634787681152,1,46,3,52,0,0,0,0,0,10.2,19.466894975830122,38,63,1,0,25.5,26.51886121235224
1429,7 sept 2022,147,30,39,1.0769230769230769,42,141,6,99,48,0,49.0,40.422765862815474,0,44,4,86,13,0,0,0,0,14.7,27.1221311846986,8,121,2,16,36.75,48.89465717233325
1430,8 sept 2022,63,23,33,1.0,33,59,4,46,17,0,21.0,18.991226044325487,3,16,1,37,4,0,2,0,0,6.3,11.21650569473399,23,29,4,7,15.75,10.520812706250407
1431,9 sept 2022,51,18,25,1.08,27,46,5,23,28,0,17.0,12.19289410544792,0,26,2,23,0,0,0,0,0,5.1,9.741149829460586,17,20,0,14,12.75,7.6607767230222805
1432,10 sept 2022,58,18,21,1.0476190476190477,22,57,1,37,21,0,19.33333333333333,15.15109090315135,0,20,1,37,0,0,0,0,0,5.8,11.973303637676615,2,56,0,0,14.5,23.973944189473706
1433,11 sept 2022,93,28,35,1.0285714285714285,36,76,17,43,50,0,31.0,22.105806175452337,0,48,2,41,2,0,0,0,0,9.3,17.686435480333508,11,80,1,1,23.25,33.01798752195536
1434,12 sept 2022,126,36,49,1.0816326530612246,53,120,6,95,31,0,42.0,39.5558676641869,1,31,0,92,2,0,0,0,0,12.6,28.004285386347572,7,118,1,0,31.5,50.0124984378905
1435,13 sept 2022,121,38,47,1.0638297872340423,50,96,25,86,35,0,40.333333333333336,35.311313893551024,0,23,12,76,10,0,0,0,0,12.1,22.549722836434153,41,75,3,2,30.25,30.24380101772924
1436,14 sept 2022,145,41,46,1.1304347826086956,52,109,36,76,69,0,48.33333333333334,34.29609631171196,0,64,5,75,1,0,0,0,0,14.5,27.648688938175717,26,114,0,5,36.25,45.93677720519801
1437,15 sept 2022,124,32,46,1.065217391304348,49,114,10,61,63,0,41.333333333333336,29.23848301278452,2,62,1,59,0,0,0,0,0,12.4,24.067405344157898,11,98,1,14,31.0,38.980764487115955
1438,16 sept 2022,71,32,41,1.0,41,67,4,51,17,3,23.66666666666667,20.15495527710797,1,18,2,50,0,0,0,0,0,7.1,15.247622765532991,10,60,1,0,17.75,24.70197360536198
1439,17 sept 2022,117,15,22,1.0,22,98,19,104,13,0,39.0,46.26733909213568,0,13,0,101,3,0,0,0,0,11.7,30.016828613296237,42,75,0,0,29.25,31.491070162825533
1440,18 sept 2022,35,18,23,1.173913043478261,27,32,3,27,8,0,11.666666666666664,11.323525167642016,5,6,2,21,1,0,0,0,0,3.5,6.200806399170999,2,32,0,1,8.75,13.442005058770066
1441,19 sept 2022,109,23,40,1.1,44,100,9,80,29,0,36.333333333333336,33.06895153396242,8,29,0,71,1,0,0,0,0,10.9,21.81490316274634,9,78,7,15,27.25,29.448047473474364
1442,20 sept 2022,117,24,36,1.1111111111111112,40,109,8,82,34,1,39.0,33.25657829663178,18,34,1,61,3,0,0,0,0,11.7,19.60127546870356,48,67,1,1,29.25,29.03769102390891
1443,21 sept 2022,87,27,34,1.1176470588235294,38,68,19,61,26,0,29.0,24.99333244420733,0,20,6,61,0,0,0,0,0,8.7,18.43936007566423,33,44,0,10,21.75,17.555269864060758
1444,22 sept 2022,63,33,38,1.1052631578947372,42,46,17,42,21,0,21.0,17.146428199482248,2,17,4,39,1,0,0,0,0,6.3,11.975391434103525,11,48,1,3,15.75,18.9917745353087
1445,23 sept 2022,46,27,29,1.1034482758620692,32,40,6,27,18,1,15.333333333333336,10.780641085864152,0,16,3,27,0,0,0,0,0,4.6,8.845337754998393,10,35,1,0,11.5,14.115594213493106
1446,24 sept 2022,46,20,26,1.1153846153846154,29,35,11,18,28,0,15.333333333333336,11.585431464655178,0,27,1,18,0,0,0,0,0,4.6,9.178235124467012,10,36,0,0,11.5,14.722431864335455
1447,25 sept 2022,73,36,42,1.0714285714285714,45,61,12,41,30,2,24.33333333333333,16.418147141366337,3,31,1,34,4,0,0,0,0,7.3,12.688971589533956,22,40,1,10,18.25,14.600941750448838
1448,26 sept 2022,109,30,46,1.173913043478261,54,101,8,73,35,1,36.333333333333336,29.40899333348371,4,35,1,69,0,0,0,0,0,10.9,21.942880394332924,9,89,4,7,27.25,35.695763053897586
1449,27 sept 2022,137,32,42,1.1904761904761905,50,119,18,108,29,0,45.66666666666666,45.638677554119475,0,29,0,96,12,0,0,0,0,13.7,28.851516424617962,40,94,0,3,34.25,37.92344261799026
1450,28 sept 2022,251,45,56,1.2857142857142858,72,239,12,211,38,2,83.66666666666667,91.22986840332987,2,33,7,208,1,0,0,0,0,25.1,61.73078648454109,106,131,3,11,62.75,56.517143416843005
1451,29 sept 2022,176,30,44,1.1363636363636365,50,169,7,130,46,0,58.66666666666666,53.8227543785051,11,46,0,118,1,0,0,0,0,17.6,36.14470915638968,39,123,3,11,44.0,47.52893855326458
1452,30 sept 2022,91,22,29,1.0344827586206895,30,86,5,60,31,0,30.33333333333333,24.49943310001728,14,31,0,39,7,0,0,0,0,9.1,13.7800580550301,28,61,1,1,22.75,24.681724007856502
1453,1 oct 2022,54,20,23,1.173913043478261,27,47,7,12,42,0,18.0,17.663521732655695,0,41,1,12,0,0,0,0,0,5.4,12.387090053761618,13,40,1,0,13.5,16.132265804901678
1454,2 oct 2022,31,13,15,1.0666666666666669,16,28,3,18,13,0,10.333333333333334,7.586537784494028,0,13,0,17,1,0,0,0,0,3.1,6.0241181927316125,2,26,0,3,7.75,10.59186008215743
1455,3 oct 2022,105,34,44,1.1590909090909092,51,95,10,47,58,0,35.0,25.15286597321797,1,57,1,45,1,0,0,0,0,10.5,20.431593183107378,37,66,2,0,26.25,27.261465477849864
1456,4 oct 2022,111,47,63,1.0793650793650793,68,81,30,64,47,0,37.0,27.067816067549053,0,43,4,46,0,0,18,0,0,11.1,17.529689101635544,35,72,1,3,27.75,28.89095879336648
1457,5 oct 2022,108,38,47,1.0851063829787233,51,95,13,88,20,0,36.0,37.66519171153476,1,20,0,87,0,0,0,0,0,10.8,26.083711392361327,17,84,3,4,27.0,33.36914742692717
1458,6 oct 2022,105,38,50,1.1,55,96,9,61,44,0,35.0,25.703436864876,1,42,2,51,9,0,0,0,0,10.5,18.2989070711887,35,55,3,12,26.25,20.290083784942826
1459,7 oct 2022,46,21,25,1.12,28,28,18,16,30,0,15.333333333333336,12.256517540566824,0,26,4,16,0,0,0,0,0,4.6,8.581375181169973,11,28,0,7,11.5,10.307764064044152
1460,9 oct 2022,5,3,4,1.0,4,3,2,4,1,0,1.6666666666666667,1.699673171197595,1,0,1,3,0,0,0,0,0,0.5,0.9219544457292888,2,3,0,0,1.25,1.299038105676658
1461,10 oct 2022,105,26,36,1.1111111111111112,40,99,6,59,46,0,35.0,25.311394008759514,2,40,6,47,10,0,0,0,0,10.5,16.871573726241426,22,81,2,0,26.25,32.759540595069396
1462,11 oct 2022,119,30,42,1.1666666666666667,49,103,16,77,42,0,39.66666666666666,31.478387647541428,7,40,2,69,1,0,0,0,0,11.9,22.358219964925645,21,96,0,2,29.75,39.117611123380215
1463,12 oct 2022,94,39,47,1.1063829787234043,52,84,10,55,39,0,31.33333333333333,23.098821518760552,0,36,3,54,1,0,0,0,0,9.4,18.27128895289,20,59,3,12,23.5,21.36000936329383
1464,13 oct 2022,82,24,36,1.1666666666666667,42,73,9,68,14,0,27.33333333333333,29.31817790306136,0,13,1,63,4,0,0,1,0,8.2,18.664404624846725,11,69,0,2,20.5,28.30635970943632
1465,14 oct 2022,90,28,35,1.1428571428571428,40,79,11,52,37,1,30.0,21.40093455903269,0,37,1,50,2,0,0,0,0,9.0,17.504285189632853,14,54,0,22,22.5,19.817921182606412
1466,15 oct 2022,42,12,15,1.0666666666666669,16,38,4,31,11,0,14.0,12.83225103661344,0,9,2,31,0,0,0,0,0,4.2,9.325234581499815,10,31,0,1,10.5,12.459935794377113
1467,16 oct 2022,21,14,17,1.1176470588235294,19,12,9,13,8,0,7.0,5.354126134736337,1,6,2,10,2,0,0,0,0,2.1,3.176476034853718,4,17,0,0,5.25,6.9776428684764324
1468,17 oct 2022,91,30,38,1.0526315789473684,40,82,9,68,23,0,30.33333333333333,28.24102610663351,2,21,2,65,1,0,0,0,0,9.1,19.613515748075358,26,62,3,0,22.75,24.792892126575307
1469,18 oct 2022,102,28,34,1.1470588235294117,39,100,2,80,20,2,34.0,33.346664001066124,0,22,0,78,2,0,0,0,0,10.2,23.519353732617734,30,70,2,0,25.5,28.297526393662046
1470,19 oct 2022,111,27,38,1.1052631578947372,42,88,23,88,23,0,37.0,37.26481808176,1,16,7,87,0,0,0,0,0,11.1,25.773823930491968,20,91,0,0,27.75,37.41907935799597
1471,20 oct 2022,133,51,57,1.1228070175438596,64,117,16,74,59,0,44.33333333333334,31.940917679713305,0,51,8,73,1,0,0,0,0,13.3,24.952154215618343,16,94,8,15,33.25,35.209196241891114
1472,21 oct 2022,83,31,38,1.131578947368421,43,79,4,66,17,0,27.66666666666667,27.980151695244412,1,14,3,60,5,0,0,0,0,8.3,17.725969649077026,21,55,0,7,20.75,21.1704392963396
1473,22 oct 2022,47,24,27,1.0,27,45,2,23,24,0,15.666666666666664,11.08552609887726,2,22,2,21,0,0,0,0,0,4.7,8.438601779915912,5,39,0,3,11.75,15.83311403356901
1474,23 oct 2022,30,17,20,1.05,21,27,3,13,17,0,10.0,7.25718035235908,1,16,1,12,0,0,0,0,0,3.0,5.585696017507575,9,21,0,0,7.5,8.616843969807043
1475,24 oct 2022,77,27,36,1.0277777777777777,37,67,10,56,21,0,25.66666666666667,23.098821518760552,1,19,2,53,0,0,2,0,0,7.7,16.081355664246722,4,73,0,0,19.25,31.075512867851433
1476,25 oct 2022,319,55,71,1.1126760563380282,79,306,13,178,141,0,106.33333333333331,76.69130039030212,2,138,3,175,1,0,0,0,0,31.9,62.854514555439856,46,126,2,145,79.75,58.26823748836068
1477,26 oct 2022,265,38,51,1.0588235294117647,54,247,18,182,73,10,88.33333333333331,71.05084251592109,0,81,2,182,0,0,0,0,0,26.5,57.154614861793966,55,196,0,14,66.25,77.58986725082084
1478,27 oct 2022,94,28,35,1.1714285714285717,41,87,7,73,21,0,31.33333333333333,30.684777260973487,0,20,1,72,1,0,0,0,0,9.4,21.68501786948768,46,48,0,0,23.5,23.51063589101749
1479,28 oct 2022,68,22,28,1.0357142857142858,29,57,11,21,47,0,22.66666666666667,19.22382780706162,0,45,2,20,1,0,0,0,0,6.8,14.027116596079185,15,41,2,10,17.0,14.611639196202455
1480,29 oct 2022,109,17,22,1.0454545454545454,23,103,6,16,92,1,36.333333333333336,39.83577398380617,4,92,1,12,0,0,0,0,0,10.9,27.270680226206323,35,67,5,2,27.25,26.328454189336675
1481,30 oct 2022,29,20,24,1.0416666666666667,25,25,4,17,12,0,9.666666666666666,7.133644853010899,2,10,2,15,0,0,0,0,0,2.9,4.988987873306568,3,20,1,5,7.25,7.495832175282475
1482,31 oct 2022,6,5,6,1.0,6,2,4,4,2,0,2.0,1.6329931618554518,0,1,1,4,0,0,0,0,0,0.6,1.1999999999999995,1,5,0,0,1.5,2.0615528128088303
1483,1 nov 2022,56,10,18,1.0555555555555556,19,53,3,49,7,0,18.666666666666668,21.638443156156644,4,7,0,43,2,0,0,0,0,5.6,12.666491226855207,7,49,0,0,14.0,20.40833163195855
1484,2 nov 2022,97,25,33,1.1515151515151516,38,84,13,74,21,2,32.333333333333336,30.466739606039607,0,22,1,71,3,0,0,0,0,9.7,21.43385173038201,12,83,2,0,24.25,34.222616790654676
1485,3 nov 2022,65,28,33,1.2727272727272727,42,62,3,46,19,0,21.66666666666667,18.873850222522755,1,18,1,45,0,0,0,0,0,6.5,13.887044321957069,17,46,1,1,16.25,18.37627546593705
1486,4 nov 2022,98,34,41,1.048780487804878,43,90,8,57,41,0,32.666666666666664,24.00462918318511,1,38,3,56,0,0,0,0,0,9.8,19.051509126575773,11,84,2,1,24.5,34.57238782612506
1487,5 nov 2022,86,22,24,1.0416666666666667,25,78,8,57,29,0,28.66666666666667,23.27134623427608,2,29,0,53,2,0,0,0,0,8.6,17.083325203250098,24,62,0,0,21.5,25.352514668174443
1488,6 nov 2022,21,12,13,1.0769230769230769,14,20,1,5,16,0,7.0,6.683312551921141,0,13,3,5,0,0,0,0,0,2.1,3.9862262855989488,6,12,2,1,5.25,4.3229041164476465
1489,7 nov 2022,131,36,43,1.0930232558139534,47,123,8,105,26,0,43.66666666666666,44.64925033587412,2,26,0,102,1,0,0,0,0,13.1,30.608658905610362,25,104,1,1,32.75,42.28696607703135
1490,8 nov 2022,122,30,35,1.2,42,115,7,91,27,4,40.66666666666666,36.80881536926839,0,30,1,91,0,0,0,0,0,12.2,27.737339454244704,50,71,0,1,30.5,30.907118921051183
1491,9 nov 2022,166,30,40,1.125,45,152,14,131,33,2,55.33333333333334,54.98080473118677,3,35,0,128,0,0,0,0,0,16.6,38.55178335693434,79,80,0,7,41.5,38.08214804865923
1492,10 nov 2022,90,37,47,1.0425531914893618,49,70,20,59,30,1,30.0,23.678400846904047,3,30,1,53,3,0,0,0,0,9.0,17.082154430867323,25,64,1,0,22.5,25.966324345197567
1493,11 nov 2022,107,28,43,1.1162790697674418,48,89,18,59,48,0,35.666666666666664,25.61683474245447,1,48,0,58,0,0,0,0,0,10.7,21.2699318287577,39,67,0,1,26.75,28.05686190577984
1494,12 nov 2022,57,23,26,1.0384615384615383,27,53,4,38,19,0,19.0,15.513435037626795,2,18,1,35,1,0,0,0,0,5.7,11.090987332063813,20,30,7,0,14.25,11.583932838203097
1495,13 nov 2022,49,28,35,1.0571428571428572,37,31,18,25,24,0,16.333333333333332,11.556623882239812,1,23,1,20,4,0,0,0,0,4.9,8.407734534343957,21,27,1,0,12.25,11.945187315400288
1496,14 nov 2022,144,29,43,1.069767441860465,46,120,24,91,52,1,48.0,36.85105154537656,0,43,10,90,1,0,0,0,0,14.4,28.24252113392145,35,101,0,8,36.0,39.70516339218364
1497,15 nov 2022,163,24,31,1.1935483870967742,37,157,6,102,61,0,54.33333333333334,41.907305117631005,0,59,2,92,10,0,0,0,0,16.3,30.646533246029644,16,147,0,0,40.75,61.69025449777298
1498,16 nov 2022,121,33,43,1.069767441860465,46,116,5,82,39,0,40.333333333333336,33.48963355361709,0,39,0,80,1,0,1,0,0,12.1,25.414366016094128,17,87,1,16,30.25,33.37195679009548
1499,17 nov 2022,106,26,35,1.1428571428571428,40,80,26,96,10,0,35.333333333333336,43.09163362984615,13,9,1,82,1,0,0,0,0,10.6,24.19173412552312,8,94,1,3,26.5,39.054449170357024
1500,18 nov 2022,106,30,40,1.1,44,89,17,59,42,5,35.333333333333336,22.54378455854789,3,46,1,50,6,0,0,0,0,10.6,18.810635289643997,6,89,7,4,26.5,36.100554012369386
1501,19 nov 2022,1,1,1,1.0,1,1,0,0,1,0,0.3333333333333333,0.4714045207910317,0,1,0,0,0,0,0,0,0,0.1,0.30000000000000004,1,0,0,0,0.25,0.4330127018922193
1502,23 nov 2022,134,36,47,1.0851063829787233,51,129,5,100,34,0,44.66666666666666,41.51572660517404,6,32,2,94,0,0,0,0,0,13.4,28.46822790410391,34,87,0,13,33.5,33.18508701209024
1503,24 nov 2022,91,32,37,1.108108108108108,41,76,15,65,26,0,30.33333333333333,26.71246067953223,1,22,4,61,3,0,0,0,0,9.1,18.446950967571848,13,74,0,4,22.75,29.961433543807612
1504,25 nov 2022,56,24,30,1.1666666666666667,35,51,5,25,31,0,18.666666666666668,13.42468704373485,1,26,5,21,2,0,1,0,0,5.6,9.134549797335387,17,34,3,2,14.0,12.98075498574717
1505,26 nov 2022,24,8,14,1.0714285714285714,15,23,1,11,13,0,8.0,5.715476066494082,0,13,0,11,0,0,0,0,0,2.4,4.82078831727758,8,15,0,1,6.0,6.041522986797286
1506,27 nov 2022,28,18,19,1.0526315789473684,20,24,4,12,16,0,9.333333333333334,6.79869268479038,0,16,0,12,0,0,0,0,0,2.8,5.670978751503129,10,18,0,0,7.0,7.549834435270751
1507,28 nov 2022,97,33,41,1.048780487804878,43,75,22,80,17,0,32.333333333333336,34.41253001774532,0,16,1,65,15,0,0,0,0,9.7,19.406442229321684,22,67,2,6,24.25,25.791229129298976
1508,29 nov 2022,198,28,37,1.3513513513513509,50,192,6,178,20,0,66.0,79.61574383667258,1,18,2,177,0,0,0,0,0,19.8,52.66649789002493,127,58,4,9,49.5,49.46968768852296
1509,30 nov 2022,144,23,32,1.15625,37,136,8,137,7,0,48.0,62.99735444180705,0,7,0,135,1,0,1,0,0,14.4,40.252204908551285,61,77,1,5,36.0,33.51119216023208
1510,1 dic 2022,159,26,33,1.181818181818182,39,138,21,140,19,0,53.0,62.005376111000785,2,19,0,124,14,0,0,0,0,15.9,36.61816489121212,18,140,0,1,39.75,58.319700787984154
1511,2 dic 2022,114,30,40,1.05,42,101,13,67,47,0,38.0,28.08320969310073,20,45,2,33,14,0,0,0,0,11.4,15.538339679644025,19,92,3,0,28.5,37.36642878306676
1512,3 dic 2022,28,16,17,1.0,17,23,5,9,19,0,9.333333333333334,7.760297817881877,0,18,1,8,1,0,0,0,0,2.8,5.582114294781143,10,18,0,0,7.0,7.549834435270751
1513,4 dic 2022,54,13,16,1.125,18,46,8,24,30,0,18.0,12.961481396815719,0,30,0,24,0,0,0,0,0,5.4,10.883014288330235,29,23,2,0,13.5,12.698425099200294
1514,5 dic 2022,157,23,37,1.135135135135135,42,145,12,130,26,1,52.33333333333334,55.85894934764009,1,23,4,128,1,0,0,0,0,15.7,38.03432660111126,31,116,3,7,39.25,45.58714182749342
1515,6 dic 2022,265,37,45,1.1333333333333333,51,200,65,194,69,2,88.33333333333331,79.56688311658871,0,71,0,190,2,0,0,2,0,26.5,58.41789109510887,151,114,0,0,66.25,67.52916036794771
1516,7 dic 2022,202,13,22,1.2727272727272727,28,133,69,187,15,0,67.33333333333333,84.83840849258993,0,14,1,187,0,0,0,0,0,20.2,55.75446170487167,49,151,0,2,50.5,61.2474489264655
1517,8 dic 2022,23,12,16,1.125,18,16,7,9,14,0,7.666666666666668,5.792715732327589,1,11,3,8,0,0,0,0,0,2.3,3.7696153649941526,7,14,0,2,5.75,5.402545696243577
1518,9 dic 2022,24,10,10,1.3,13,18,6,19,5,0,8.0,8.04155872120988,0,4,1,19,0,0,0,0,0,2.4,5.660388679233963,5,19,0,0,6.0,7.7781745930520225
1519,10 dic 2022,15,7,9,1.1111111111111112,10,14,1,11,4,0,5.0,4.546060565661952,0,3,1,10,1,0,0,0,0,1.5,2.9748949561287032,3,12,0,0,3.75,4.9180788932265
