,Fecha,Número de vistas de página,Usuarios nuevos,Sesiones,mobile Número de vistas de página,mobile Usuarios nuevos,mobile Sesiones,desktop Número de vistas de página,desktop Usuarios nuevos,desktop Sesiones,tablet Número de vistas de página,tablet Usuarios nuevos,tablet Usuarios,tablet Número de sesiones por usuario,tablet Sesiones
937,20 mar 2021,10,4,5,4,3,3,6,1,2,0.0,0.0,0.0,0.0,0.0
938,21 mar 2021,5,4,5,2,1,2,3,3,3,0.0,0.0,0.0,0.0,0.0
939,22 mar 2021,23,7,11,6,2,3,17,5,8,0.0,0.0,0.0,0.0,0.0
940,23 mar 2021,21,19,19,9,8,8,12,11,11,0.0,0.0,0.0,0.0,0.0
941,24 mar 2021,27,11,11,17,9,9,10,2,2,0.0,0.0,0.0,0.0,0.0
942,25 mar 2021,34,20,25,11,7,9,23,13,16,0.0,0.0,0.0,0.0,0.0
943,26 mar 2021,17,6,9,4,2,2,13,4,7,0.0,0.0,0.0,0.0,0.0
944,27 mar 2021,14,5,10,10,5,7,4,0,3,0.0,0.0,0.0,0.0,0.0
945,28 mar 2021,18,7,9,16,6,7,2,1,2,0.0,0.0,0.0,0.0,0.0
946,29 mar 2021,34,14,20,17,8,11,17,6,9,0.0,0.0,0.0,0.0,0.0
947,30 mar 2021,14,7,10,11,5,7,3,2,3,0.0,0.0,0.0,0.0,0.0
948,31 mar 2021,24,9,17,12,5,8,12,4,9,0.0,0.0,0.0,0.0,0.0
949,1 abr 2021,11,3,4,11,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0
950,2 abr 2021,14,4,4,12,3,3,2,1,1,0.0,0.0,0.0,0.0,0.0
951,3 abr 2021,12,6,6,8,3,3,4,3,3,0.0,0.0,0.0,0.0,0.0
952,4 abr 2021,6,3,6,2,2,2,4,1,4,0.0,0.0,0.0,0.0,0.0
953,5 abr 2021,17,14,15,6,4,4,11,10,11,0.0,0.0,0.0,0.0,0.0
954,6 abr 2021,17,9,12,10,4,5,7,5,7,0.0,0.0,0.0,0.0,0.0
955,7 abr 2021,12,5,7,8,2,4,4,3,3,0.0,0.0,0.0,0.0,0.0
956,8 abr 2021,28,8,15,12,5,8,16,3,7,0.0,0.0,0.0,0.0,0.0
957,9 abr 2021,39,16,22,25,7,10,13,8,11,1.0,1.0,0.0,0.0,1.0
958,10 abr 2021,13,7,11,7,3,5,6,4,6,0.0,0.0,0.0,0.0,0.0
959,11 abr 2021,31,10,11,5,3,4,26,7,7,0.0,0.0,0.0,0.0,0.0
960,12 abr 2021,33,13,19,10,4,6,23,9,13,0.0,0.0,0.0,0.0,0.0
961,13 abr 2021,21,16,18,8,6,7,13,10,11,0.0,0.0,0.0,0.0,0.0
962,14 abr 2021,59,22,28,41,12,16,18,10,12,0.0,0.0,0.0,0.0,0.0
963,15 abr 2021,38,17,20,12,7,7,26,10,13,0.0,0.0,0.0,0.0,0.0
964,16 abr 2021,12,7,9,2,2,2,10,5,7,0.0,0.0,0.0,0.0,0.0
965,17 abr 2021,11,6,10,7,4,6,4,2,4,0.0,0.0,0.0,0.0,0.0
966,18 abr 2021,8,6,7,5,4,5,3,2,2,0.0,0.0,0.0,0.0,0.0
967,19 abr 2021,30,15,19,8,5,6,22,10,13,0.0,0.0,0.0,0.0,0.0
968,20 abr 2021,42,8,21,6,3,3,35,4,17,1.0,1.0,0.0,0.0,1.0
969,21 abr 2021,42,15,24,27,9,11,15,6,13,0.0,0.0,0.0,0.0,0.0
970,22 abr 2021,27,10,17,11,4,6,13,6,10,3.0,0.0,0.0,0.0,1.0
971,23 abr 2021,40,10,15,8,4,5,32,6,10,0.0,0.0,0.0,0.0,0.0
972,24 abr 2021,25,5,11,20,3,6,5,2,5,0.0,0.0,0.0,0.0,0.0
973,25 abr 2021,20,12,14,5,4,4,14,8,9,1.0,0.0,0.0,0.0,1.0
974,26 abr 2021,19,13,13,4,4,4,15,9,9,0.0,0.0,0.0,0.0,0.0
975,27 abr 2021,19,9,10,3,3,3,16,6,7,0.0,0.0,0.0,0.0,0.0
976,28 abr 2021,23,11,15,10,3,5,13,8,10,0.0,0.0,0.0,0.0,0.0
977,29 abr 2021,21,13,14,2,1,2,19,12,12,0.0,0.0,0.0,0.0,0.0
978,30 abr 2021,32,12,20,18,10,14,14,2,6,0.0,0.0,0.0,0.0,0.0
979,1 may 2021,12,4,10,10,2,8,1,1,1,1.0,1.0,0.0,0.0,1.0
980,2 may 2021,8,6,8,6,5,6,2,1,2,0.0,0.0,0.0,0.0,0.0
981,3 may 2021,21,11,17,13,5,10,8,6,7,0.0,0.0,0.0,0.0,0.0
982,4 may 2021,31,14,23,8,4,7,23,10,16,0.0,0.0,0.0,0.0,0.0
983,5 may 2021,40,15,28,20,6,12,20,9,16,0.0,0.0,0.0,0.0,0.0
984,6 may 2021,56,20,29,23,13,14,33,7,15,0.0,0.0,0.0,0.0,0.0
985,7 may 2021,17,9,12,8,5,6,9,4,6,0.0,0.0,0.0,0.0,0.0
986,8 may 2021,11,7,7,7,5,5,4,2,2,0.0,0.0,0.0,0.0,0.0
987,9 may 2021,15,10,10,13,8,8,2,2,2,0.0,0.0,0.0,0.0,0.0
988,10 may 2021,32,11,17,13,3,6,19,8,11,0.0,0.0,0.0,0.0,0.0
989,11 may 2021,12,9,10,4,2,3,8,7,7,0.0,0.0,0.0,0.0,0.0
990,12 may 2021,27,16,20,15,9,11,12,7,9,0.0,0.0,0.0,0.0,0.0
991,13 may 2021,21,11,16,9,4,4,12,7,12,0.0,0.0,0.0,0.0,0.0
992,14 may 2021,25,9,12,18,5,6,7,4,6,0.0,0.0,0.0,0.0,0.0
993,15 may 2021,18,5,7,4,2,2,14,3,5,0.0,0.0,0.0,0.0,0.0
994,16 may 2021,17,5,5,16,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0
995,17 may 2021,12,6,9,7,2,4,5,4,5,0.0,0.0,0.0,0.0,0.0
996,18 may 2021,13,5,8,9,3,4,4,2,4,0.0,0.0,0.0,0.0,0.0
997,19 may 2021,133,47,66,99,38,47,34,9,19,0.0,0.0,0.0,0.0,0.0
998,20 may 2021,29,12,18,9,4,6,20,8,12,0.0,0.0,0.0,0.0,0.0
999,21 may 2021,29,13,19,23,10,13,6,3,6,0.0,0.0,0.0,0.0,0.0
1000,22 may 2021,26,14,19,21,9,14,5,5,5,0.0,0.0,0.0,0.0,0.0
1001,23 may 2021,10,6,9,8,4,7,2,2,2,0.0,0.0,0.0,0.0,0.0
1002,24 may 2021,8,5,8,4,2,4,4,3,4,0.0,0.0,0.0,0.0,0.0
1003,25 may 2021,10,4,8,3,2,3,7,2,5,0.0,0.0,0.0,0.0,0.0
1004,26 may 2021,69,17,31,35,9,16,34,8,15,0.0,0.0,0.0,0.0,0.0
1005,27 may 2021,24,12,18,8,4,5,16,8,13,0.0,0.0,0.0,0.0,0.0
1006,28 may 2021,39,16,24,24,10,15,15,6,9,0.0,0.0,0.0,0.0,0.0
1007,29 may 2021,9,5,7,4,2,3,5,3,4,0.0,0.0,0.0,0.0,0.0
1008,30 may 2021,23,9,11,13,5,7,10,4,4,0.0,0.0,0.0,0.0,0.0
1009,31 may 2021,56,15,29,27,8,12,29,7,17,0.0,0.0,0.0,0.0,0.0
1010,1 jun 2021,47,24,34,21,10,16,26,14,18,0.0,0.0,0.0,0.0,0.0
1011,2 jun 2021,72,31,47,51,17,28,21,14,19,0.0,0.0,0.0,0.0,0.0
1012,3 jun 2021,37,17,22,13,5,6,24,12,16,0.0,0.0,0.0,0.0,0.0
1013,4 jun 2021,15,8,11,3,3,3,12,5,8,0.0,0.0,0.0,0.0,0.0
1014,5 jun 2021,10,9,10,4,4,4,6,5,6,0.0,0.0,0.0,0.0,0.0
1015,6 jun 2021,9,5,8,5,2,4,4,3,4,0.0,0.0,0.0,0.0,0.0
1016,7 jun 2021,53,13,22,34,7,12,19,6,10,0.0,0.0,0.0,0.0,0.0
1017,8 jun 2021,21,12,14,7,5,6,14,7,8,0.0,0.0,0.0,0.0,0.0
1018,9 jun 2021,101,34,51,70,20,27,29,13,22,2.0,1.0,0.0,0.0,2.0
1019,10 jun 2021,37,10,19,11,2,6,26,8,13,0.0,0.0,0.0,0.0,0.0
1020,11 jun 2021,26,14,20,12,5,9,14,9,11,0.0,0.0,0.0,0.0,0.0
1021,12 jun 2021,25,13,17,10,5,7,15,8,10,0.0,0.0,0.0,0.0,0.0
1022,13 jun 2021,5,2,5,4,1,4,1,1,1,0.0,0.0,0.0,0.0,0.0
1023,14 jun 2021,63,19,31,13,7,10,49,11,20,1.0,1.0,0.0,0.0,1.0
1024,15 jun 2021,86,32,54,42,17,29,44,15,25,0.0,0.0,0.0,0.0,0.0
1025,16 jun 2021,20,5,19,8,2,8,12,3,11,0.0,0.0,0.0,0.0,0.0
1026,17 jun 2021,69,23,34,36,12,16,33,11,18,0.0,0.0,0.0,0.0,0.0
1027,18 jun 2021,23,12,21,9,5,8,14,7,13,0.0,0.0,0.0,0.0,0.0
1028,19 jun 2021,12,6,10,9,4,7,3,2,3,0.0,0.0,0.0,0.0,0.0
1029,20 jun 2021,6,4,5,4,2,3,2,2,2,0.0,0.0,0.0,0.0,0.0
1030,21 jun 2021,15,7,10,8,3,5,7,4,5,0.0,0.0,0.0,0.0,0.0
1031,22 jun 2021,77,17,26,13,9,10,63,7,15,1.0,1.0,0.0,0.0,1.0
1032,23 jun 2021,92,28,47,49,20,27,43,8,20,0.0,0.0,0.0,0.0,0.0
1033,24 jun 2021,13,4,8,1,1,1,12,3,7,0.0,0.0,0.0,0.0,0.0
1034,25 jun 2021,41,20,23,6,4,4,35,16,19,0.0,0.0,0.0,0.0,0.0
1035,26 jun 2021,16,11,11,9,7,7,7,4,4,0.0,0.0,0.0,0.0,0.0
1036,27 jun 2021,118,8,16,23,5,8,95,3,8,0.0,0.0,0.0,0.0,0.0
1037,28 jun 2021,37,11,15,10,4,6,27,7,9,0.0,0.0,0.0,0.0,0.0
1038,29 jun 2021,77,23,37,61,14,25,16,9,12,0.0,0.0,0.0,0.0,0.0
1039,30 jun 2021,97,37,54,76,29,39,21,8,15,0.0,0.0,0.0,0.0,0.0
1040,1 jul 2021,80,33,41,46,22,26,34,11,15,0.0,0.0,0.0,0.0,0.0
1041,2 jul 2021,30,8,16,19,5,10,11,3,6,0.0,0.0,0.0,0.0,0.0
1042,3 jul 2021,19,8,9,14,4,5,5,4,4,0.0,0.0,0.0,0.0,0.0
1043,4 jul 2021,10,7,9,7,5,6,3,2,3,0.0,0.0,0.0,0.0,0.0
1044,5 jul 2021,21,13,17,5,3,3,16,10,14,0.0,0.0,0.0,0.0,0.0
1045,6 jul 2021,27,13,18,10,4,5,17,9,13,0.0,0.0,0.0,0.0,0.0
1046,7 jul 2021,81,37,52,38,14,23,43,23,29,0.0,0.0,0.0,0.0,0.0
1047,8 jul 2021,38,17,24,15,7,10,23,10,14,0.0,0.0,0.0,0.0,0.0
1048,9 jul 2021,15,10,12,10,6,8,5,4,4,0.0,0.0,0.0,0.0,0.0
1049,10 jul 2021,22,7,11,20,6,9,2,1,2,0.0,0.0,0.0,0.0,0.0
1050,11 jul 2021,6,2,5,4,1,4,2,1,1,0.0,0.0,0.0,0.0,0.0
1051,12 jul 2021,19,12,13,10,4,5,9,8,8,0.0,0.0,0.0,0.0,0.0
1052,13 jul 2021,19,6,10,0,0,0,19,6,10,0.0,0.0,0.0,0.0,0.0
1053,14 jul 2021,25,9,14,12,6,7,13,3,7,0.0,0.0,0.0,0.0,0.0
1054,15 jul 2021,10,7,9,7,4,6,3,3,3,0.0,0.0,0.0,0.0,0.0
1055,16 jul 2021,20,6,8,15,4,5,5,2,3,0.0,0.0,0.0,0.0,0.0
1056,17 jul 2021,10,4,6,3,3,3,7,1,3,0.0,0.0,0.0,0.0,0.0
1057,18 jul 2021,4,2,4,1,0,1,3,2,3,0.0,0.0,0.0,0.0,0.0
1058,19 jul 2021,18,5,8,11,3,4,7,2,4,0.0,0.0,0.0,0.0,0.0
1059,20 jul 2021,7,5,7,2,1,2,5,4,5,0.0,0.0,0.0,0.0,0.0
1060,21 jul 2021,11,4,6,3,1,1,8,3,5,0.0,0.0,0.0,0.0,0.0
1061,22 jul 2021,2,1,2,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
1062,23 jul 2021,2,1,2,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
1063,24 jul 2021,4,3,4,1,1,1,3,2,3,0.0,0.0,0.0,0.0,0.0
1064,25 jul 2021,11,5,8,5,2,4,6,3,4,0.0,0.0,0.0,0.0,0.0
1065,26 jul 2021,17,13,17,4,2,4,13,11,13,0.0,0.0,0.0,0.0,0.0
1066,27 jul 2021,32,5,8,29,3,5,3,2,3,0.0,0.0,0.0,0.0,0.0
1067,28 jul 2021,18,5,11,6,0,2,12,5,9,0.0,0.0,0.0,0.0,0.0
1068,29 jul 2021,36,26,29,5,2,4,31,24,25,0.0,0.0,0.0,0.0,0.0
1069,30 jul 2021,11,3,8,6,1,3,5,2,5,0.0,0.0,0.0,0.0,0.0
1070,31 jul 2021,16,7,9,6,6,6,10,1,3,0.0,0.0,0.0,0.0,0.0
1071,1 ago 2021,3,2,3,1,1,1,2,1,2,0.0,0.0,0.0,0.0,0.0
1072,2 ago 2021,21,4,12,20,3,11,1,1,1,0.0,0.0,0.0,0.0,0.0
1073,3 ago 2021,8,5,6,1,1,1,7,4,5,0.0,0.0,0.0,0.0,0.0
1074,4 ago 2021,35,15,21,25,11,14,10,4,7,0.0,0.0,0.0,0.0,0.0
1075,5 ago 2021,67,22,28,47,13,16,20,9,12,0.0,0.0,0.0,0.0,0.0
1076,6 ago 2021,168,20,25,5,3,5,163,17,20,0.0,0.0,0.0,0.0,0.0
1077,7 ago 2021,5,4,5,0,0,0,5,4,5,0.0,0.0,0.0,0.0,0.0
1078,8 ago 2021,18,4,8,18,4,8,0,0,0,0.0,0.0,0.0,0.0,0.0
1079,9 ago 2021,44,16,25,22,7,15,22,9,10,0.0,0.0,0.0,0.0,0.0
1080,10 ago 2021,212,14,18,20,9,11,192,5,7,0.0,0.0,0.0,0.0,0.0
1081,11 ago 2021,46,13,26,27,7,14,19,6,12,0.0,0.0,0.0,0.0,0.0
1082,12 ago 2021,41,20,25,32,14,19,8,5,5,1.0,1.0,0.0,0.0,1.0
1083,13 ago 2021,67,26,31,17,8,10,50,18,21,0.0,0.0,0.0,0.0,0.0
1084,14 ago 2021,8,2,4,7,2,3,1,0,1,0.0,0.0,0.0,0.0,0.0
1085,15 ago 2021,4,3,3,3,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0
1086,16 ago 2021,35,5,8,7,1,1,28,4,7,0.0,0.0,0.0,0.0,0.0
1087,17 ago 2021,22,10,16,18,8,12,4,2,4,0.0,0.0,0.0,0.0,0.0
1088,18 ago 2021,76,37,48,50,19,26,26,18,22,0.0,0.0,0.0,0.0,0.0
1089,19 ago 2021,25,10,13,16,5,7,9,5,6,0.0,0.0,0.0,0.0,0.0
1090,20 ago 2021,23,8,12,19,5,8,4,3,4,0.0,0.0,0.0,0.0,0.0
1091,21 ago 2021,43,21,28,35,16,22,8,5,6,0.0,0.0,0.0,0.0,0.0
1092,22 ago 2021,25,2,10,23,1,8,2,1,2,0.0,0.0,0.0,0.0,0.0
1093,23 ago 2021,17,10,15,7,4,6,10,6,9,0.0,0.0,0.0,0.0,0.0
1094,24 ago 2021,44,12,23,25,7,14,19,5,9,0.0,0.0,0.0,0.0,0.0
1095,25 ago 2021,92,30,47,68,22,34,24,8,13,0.0,0.0,0.0,0.0,0.0
1096,26 ago 2021,147,59,73,120,35,47,27,24,26,0.0,0.0,0.0,0.0,0.0
1097,27 ago 2021,20,8,12,11,4,6,9,4,6,0.0,0.0,0.0,0.0,0.0
1098,28 ago 2021,10,4,8,6,2,5,4,2,3,0.0,0.0,0.0,0.0,0.0
1099,29 ago 2021,5,4,4,2,2,2,3,2,2,0.0,0.0,0.0,0.0,0.0
1100,30 ago 2021,26,14,20,18,7,12,8,7,8,0.0,0.0,0.0,0.0,0.0
1101,31 ago 2021,63,32,41,48,24,28,14,7,12,1.0,1.0,0.0,0.0,1.0
1102,1 sept 2021,69,34,52,49,20,35,20,14,17,0.0,0.0,0.0,0.0,0.0
1103,2 sept 2021,108,35,54,67,27,40,41,8,14,0.0,0.0,0.0,0.0,0.0
1104,3 sept 2021,26,15,17,17,8,9,9,7,8,0.0,0.0,0.0,0.0,0.0
1105,4 sept 2021,21,9,11,9,4,4,12,5,7,0.0,0.0,0.0,0.0,0.0
1106,5 sept 2021,2,1,2,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
1107,6 sept 2021,34,13,16,18,7,8,16,6,8,0.0,0.0,0.0,0.0,0.0
1108,7 sept 2021,17,12,15,5,2,5,12,10,10,0.0,0.0,0.0,0.0,0.0
1109,8 sept 2021,74,38,57,49,20,35,24,17,21,1.0,1.0,0.0,0.0,1.0
1110,9 sept 2021,83,19,27,26,9,16,57,10,11,0.0,0.0,0.0,0.0,0.0
1111,10 sept 2021,52,16,26,37,10,15,15,6,11,0.0,0.0,0.0,0.0,0.0
1112,11 sept 2021,15,8,11,14,7,10,1,1,1,0.0,0.0,0.0,0.0,0.0
1113,12 sept 2021,13,5,7,12,4,6,1,1,1,0.0,0.0,0.0,0.0,0.0
1114,13 sept 2021,17,11,14,2,0,2,15,11,12,0.0,0.0,0.0,0.0,0.0
1115,14 sept 2021,126,47,55,79,28,34,47,19,21,0.0,0.0,0.0,0.0,0.0
1116,15 sept 2021,109,21,37,73,13,24,30,7,11,6.0,1.0,0.0,0.0,2.0
1117,16 sept 2021,39,21,27,23,11,16,16,10,11,0.0,0.0,0.0,0.0,0.0
1118,17 sept 2021,34,12,23,11,4,10,23,8,13,0.0,0.0,0.0,0.0,0.0
1119,18 sept 2021,8,5,7,1,0,1,7,5,6,0.0,0.0,0.0,0.0,0.0
1120,19 sept 2021,19,13,16,9,3,6,10,10,10,0.0,0.0,0.0,0.0,0.0
1121,20 sept 2021,49,23,32,26,10,14,23,13,18,0.0,0.0,0.0,0.0,0.0
1122,21 sept 2021,23,16,19,11,6,8,12,10,11,0.0,0.0,0.0,0.0,0.0
1123,22 sept 2021,64,25,35,42,14,24,22,11,11,0.0,0.0,0.0,0.0,0.0
1124,23 sept 2021,41,18,22,23,7,11,17,10,10,1.0,1.0,0.0,0.0,1.0
1125,24 sept 2021,8,4,6,3,2,3,5,2,3,0.0,0.0,0.0,0.0,0.0
1126,25 sept 2021,23,11,15,15,9,12,8,2,3,0.0,0.0,0.0,0.0,0.0
1127,26 sept 2021,9,3,7,4,0,4,3,2,2,2.0,1.0,0.0,0.0,1.0
1128,27 sept 2021,132,53,82,87,33,54,40,18,26,5.0,2.0,0.0,0.0,2.0
1129,28 sept 2021,54,11,28,28,3,12,26,8,16,0.0,0.0,0.0,0.0,0.0
1130,29 sept 2021,52,13,32,37,10,24,15,3,8,0.0,0.0,0.0,0.0,0.0
1131,30 sept 2021,22,10,15,12,6,9,10,4,6,0.0,0.0,0.0,0.0,0.0
1132,1 oct 2021,71,22,30,57,10,17,14,12,13,0.0,0.0,0.0,0.0,0.0
1133,2 oct 2021,8,4,8,6,2,6,2,2,2,0.0,0.0,0.0,0.0,0.0
1134,3 oct 2021,18,5,9,9,3,7,9,2,2,0.0,0.0,0.0,0.0,0.0
1135,4 oct 2021,117,31,51,71,17,34,46,14,17,0.0,0.0,0.0,0.0,0.0
1136,5 oct 2021,30,15,22,18,8,13,12,7,9,0.0,0.0,0.0,0.0,0.0
1137,6 oct 2021,140,34,62,78,22,41,62,12,21,0.0,0.0,0.0,0.0,0.0
1138,7 oct 2021,63,23,34,49,15,23,14,8,11,0.0,0.0,0.0,0.0,0.0
1139,8 oct 2021,38,5,15,9,2,9,29,3,6,0.0,0.0,0.0,0.0,0.0
1140,9 oct 2021,12,7,11,7,4,7,5,3,4,0.0,0.0,0.0,0.0,0.0
1141,10 oct 2021,16,5,11,13,4,9,3,1,2,0.0,0.0,0.0,0.0,0.0
1142,11 oct 2021,19,6,8,18,6,7,1,0,1,0.0,0.0,0.0,0.0,0.0
1143,12 oct 2021,39,18,27,29,13,20,10,5,7,0.0,0.0,0.0,0.0,0.0
1144,13 oct 2021,106,24,37,53,15,24,29,8,12,24.0,1.0,0.0,0.0,1.0
1145,14 oct 2021,45,13,23,32,8,14,12,5,8,1.0,0.0,0.0,0.0,1.0
1146,15 oct 2021,25,11,14,14,4,5,11,7,9,0.0,0.0,0.0,0.0,0.0
1147,16 oct 2021,5,3,5,3,1,3,2,2,2,0.0,0.0,0.0,0.0,0.0
1148,17 oct 2021,23,7,12,18,4,8,5,3,4,0.0,0.0,0.0,0.0,0.0
1149,18 oct 2021,87,20,35,50,11,19,37,9,16,0.0,0.0,0.0,0.0,0.0
1150,19 oct 2021,96,15,39,36,8,24,58,6,14,2.0,1.0,0.0,0.0,1.0
1151,20 oct 2021,51,21,32,36,11,19,15,10,13,0.0,0.0,0.0,0.0,0.0
1152,21 oct 2021,59,23,32,24,16,18,35,7,14,0.0,0.0,0.0,0.0,0.0
1153,22 oct 2021,12,5,10,7,3,5,5,2,5,0.0,0.0,0.0,0.0,0.0
1154,23 oct 2021,14,11,11,9,6,6,5,5,5,0.0,0.0,0.0,0.0,0.0
1155,24 oct 2021,18,5,9,15,3,7,3,2,2,0.0,0.0,0.0,0.0,0.0
1156,25 oct 2021,161,91,102,135,76,82,26,15,20,0.0,0.0,0.0,0.0,0.0
1157,26 oct 2021,103,45,58,70,27,38,31,16,18,2.0,2.0,0.0,0.0,2.0
1158,27 oct 2021,96,23,39,40,19,30,56,4,9,0.0,0.0,0.0,0.0,0.0
1159,28 oct 2021,38,18,29,32,12,23,6,6,6,0.0,0.0,0.0,0.0,0.0
1160,29 oct 2021,23,10,16,2,0,2,21,10,14,0.0,0.0,0.0,0.0,0.0
1161,30 oct 2021,15,5,7,7,2,4,8,3,3,0.0,0.0,0.0,0.0,0.0
1162,31 oct 2021,4,1,4,3,0,3,1,1,1,0.0,0.0,0.0,0.0,0.0
1163,1 nov 2021,33,19,23,16,9,11,17,10,12,0.0,0.0,0.0,0.0,0.0
1164,2 nov 2021,12,7,8,9,4,5,3,3,3,0.0,0.0,0.0,0.0,0.0
1165,3 nov 2021,24,12,22,14,5,12,10,7,10,0.0,0.0,0.0,0.0,0.0
1166,4 nov 2021,57,30,42,26,18,23,31,12,19,0.0,0.0,0.0,0.0,0.0
1167,5 nov 2021,16,5,11,8,1,5,8,4,6,0.0,0.0,0.0,0.0,0.0
1168,6 nov 2021,19,8,10,6,3,5,13,5,5,0.0,0.0,0.0,0.0,0.0
1169,7 nov 2021,6,2,6,3,0,3,1,1,1,2.0,1.0,0.0,0.0,2.0
1170,8 nov 2021,17,13,16,8,5,7,9,8,9,0.0,0.0,0.0,0.0,0.0
1171,9 nov 2021,18,9,13,8,4,7,10,5,6,0.0,0.0,0.0,0.0,0.0
1172,10 nov 2021,18,10,15,8,3,6,10,7,9,0.0,0.0,0.0,0.0,0.0
1173,11 nov 2021,20,11,15,9,5,7,11,6,8,0.0,0.0,0.0,0.0,0.0
1174,12 nov 2021,12,5,10,5,1,4,7,4,6,0.0,0.0,0.0,0.0,0.0
1175,13 nov 2021,11,5,7,5,2,3,6,3,4,0.0,0.0,0.0,0.0,0.0
1176,14 nov 2021,8,4,6,8,4,6,0,0,0,0.0,0.0,0.0,0.0,0.0
1177,15 nov 2021,29,16,25,10,5,9,19,11,16,0.0,0.0,0.0,0.0,0.0
1178,16 nov 2021,11,3,7,1,1,1,10,2,6,0.0,0.0,0.0,0.0,0.0
1179,17 nov 2021,72,30,39,56,21,25,14,8,13,2.0,1.0,0.0,0.0,1.0
1180,18 nov 2021,16,13,16,9,8,9,7,5,7,0.0,0.0,0.0,0.0,0.0
1181,19 nov 2021,21,8,15,13,3,7,8,5,8,0.0,0.0,0.0,0.0,0.0
1182,20 nov 2021,12,5,8,5,3,3,7,2,5,0.0,0.0,0.0,0.0,0.0
1183,21 nov 2021,3,2,3,2,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0
1184,22 nov 2021,12,4,8,7,3,6,5,1,2,0.0,0.0,0.0,0.0,0.0
1185,23 nov 2021,79,19,28,65,12,18,14,7,10,0.0,0.0,0.0,0.0,0.0
1186,24 nov 2021,51,23,29,40,15,18,11,8,11,0.0,0.0,0.0,0.0,0.0
1187,25 nov 2021,81,29,39,62,22,28,19,7,11,0.0,0.0,0.0,0.0,0.0
1188,26 nov 2021,12,6,6,6,3,3,6,3,3,0.0,0.0,0.0,0.0,0.0
1189,27 nov 2021,9,3,7,2,1,2,7,2,5,0.0,0.0,0.0,0.0,0.0
1190,28 nov 2021,12,4,8,7,1,5,5,3,3,0.0,0.0,0.0,0.0,0.0
1191,29 nov 2021,9,9,9,6,6,6,3,3,3,0.0,0.0,0.0,0.0,0.0
1192,30 nov 2021,210,76,92,199,72,85,11,4,7,0.0,0.0,0.0,0.0,0.0
1193,1 dic 2021,44,19,26,19,11,15,25,8,11,0.0,0.0,0.0,0.0,0.0
1194,2 dic 2021,78,39,47,68,34,38,10,5,9,0.0,0.0,0.0,0.0,0.0
1195,3 dic 2021,32,10,16,27,8,12,5,2,4,0.0,0.0,0.0,0.0,0.0
1196,4 dic 2021,19,8,16,8,3,7,11,5,9,0.0,0.0,0.0,0.0,0.0
1197,5 dic 2021,9,3,6,5,1,3,4,2,3,0.0,0.0,0.0,0.0,0.0
1198,6 dic 2021,49,16,23,36,10,17,13,6,6,0.0,0.0,0.0,0.0,0.0
1199,7 dic 2021,33,14,18,20,4,8,13,10,10,0.0,0.0,0.0,0.0,0.0
1200,8 dic 2021,5,2,3,2,1,1,3,1,2,0.0,0.0,0.0,0.0,0.0
1201,9 dic 2021,16,6,9,5,2,4,11,4,5,0.0,0.0,0.0,0.0,0.0
1202,10 dic 2021,7,5,6,0,0,0,7,5,6,0.0,0.0,0.0,0.0,0.0
1203,11 dic 2021,12,8,11,8,5,7,3,2,3,1.0,1.0,0.0,0.0,1.0
1204,12 dic 2021,5,2,5,2,1,2,3,1,3,0.0,0.0,0.0,0.0,0.0
1205,13 dic 2021,65,21,33,59,18,29,6,3,4,0.0,0.0,0.0,0.0,0.0
1206,14 dic 2021,8,3,4,8,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0
1207,15 dic 2021,15,10,13,9,6,8,6,4,5,0.0,0.0,0.0,0.0,0.0
1208,16 dic 2021,5,2,3,3,0,1,2,2,2,0.0,0.0,0.0,0.0,0.0
1209,17 dic 2021,6,2,5,4,1,3,2,1,2,0.0,0.0,0.0,0.0,0.0
1210,18 dic 2021,7,3,6,3,1,2,4,2,4,0.0,0.0,0.0,0.0,0.0
1211,19 dic 2021,4,1,2,0,0,0,4,1,2,0.0,0.0,0.0,0.0,0.0
1212,20 dic 2021,9,5,7,4,3,4,5,2,3,0.0,0.0,0.0,0.0,0.0
1213,21 dic 2021,8,5,6,5,3,3,3,2,3,0.0,0.0,0.0,0.0,0.0
1214,22 dic 2021,7,2,7,6,2,6,1,0,1,0.0,0.0,0.0,0.0,0.0
1215,23 dic 2021,8,5,6,6,4,4,2,1,2,0.0,0.0,0.0,0.0,0.0
1216,24 dic 2021,5,1,2,5,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
1217,25 dic 2021,4,2,4,4,2,4,0,0,0,0.0,0.0,0.0,0.0,0.0
1218,26 dic 2021,1,1,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0
1219,27 dic 2021,12,6,6,11,5,5,1,1,1,0.0,0.0,0.0,0.0,0.0
1220,28 dic 2021,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
