Fecha,Agrupación de canales predeterminada,Número de vistas de página
11 jul 2021,Social,1
11 jul 2021,Direct,2
12 jul 2021,Organic Search,1
12 jul 2021,Direct,13
12 jul 2021,Social,5
13 jul 2021,Social,5
13 jul 2021,Direct,3
13 jul 2021,Organic Search,11
14 jul 2021,Organic Search,10
14 jul 2021,Social,4
14 jul 2021,Direct,11
15 jul 2021,Social,2
15 jul 2021,Referral,1
15 jul 2021,Organic Search,2
15 jul 2021,Direct,5
16 jul 2021,Direct,9
16 jul 2021,Organic Search,5
16 jul 2021,Social,6
17 jul 2021,Direct,2
17 jul 2021,Social,1
17 jul 2021,Organic Search,7
18 jul 2021,Organic Search,3
18 jul 2021,Direct,1
19 jul 2021,Organic Search,4
19 jul 2021,Direct,14
20 jul 2021,Organic Search,1
20 jul 2021,Direct,6
21 jul 2021,Social,4
21 jul 2021,Organic Search,3
21 jul 2021,Direct,4
22 jul 2021,Organic Search,1
22 jul 2021,Direct,1
23 jul 2021,Direct,2
24 jul 2021,Direct,3
24 jul 2021,Organic Search,1
25 jul 2021,Direct,1
25 jul 2021,Organic Search,8
25 jul 2021,Referral,2
26 jul 2021,Direct,12
26 jul 2021,Organic Search,4
26 jul 2021,Social,1
27 jul 2021,Social,2
27 jul 2021,Direct,29
27 jul 2021,Organic Search,1
28 jul 2021,Referral,1
28 jul 2021,Direct,10
28 jul 2021,Organic Search,5
28 jul 2021,Social,2
29 jul 2021,Direct,29
29 jul 2021,Organic Search,7
30 jul 2021,Direct,4
30 jul 2021,Organic Search,3
30 jul 2021,Social,4
31 jul 2021,Direct,5
31 jul 2021,Social,2
31 jul 2021,Referral,1
31 jul 2021,Organic Search,8
1 ago 2021,Direct,1
1 ago 2021,Organic Search,2
2 ago 2021,Organic Search,17
2 ago 2021,Direct,4
3 ago 2021,Direct,5
3 ago 2021,Organic Search,1
3 ago 2021,Social,1
3 ago 2021,Referral,1
4 ago 2021,Social,8
4 ago 2021,Organic Search,4
4 ago 2021,Direct,23
5 ago 2021,Direct,34
5 ago 2021,Organic Search,9
5 ago 2021,Social,24
6 ago 2021,Social,1
6 ago 2021,Direct,161
6 ago 2021,Organic Search,6
7 ago 2021,Direct,3
7 ago 2021,Organic Search,1
7 ago 2021,Referral,1
8 ago 2021,Organic Search,6
8 ago 2021,Direct,12
9 ago 2021,Organic Search,13
9 ago 2021,Social,7
9 ago 2021,Direct,24
10 ago 2021,Direct,194
10 ago 2021,Social,16
10 ago 2021,Organic Search,2
11 ago 2021,Direct,24
11 ago 2021,Social,6
11 ago 2021,Organic Search,16
12 ago 2021,Social,9
12 ago 2021,Direct,23
12 ago 2021,Organic Search,9
13 ago 2021,Social,5
13 ago 2021,Direct,24
13 ago 2021,Organic Search,38
14 ago 2021,Referral,4
14 ago 2021,Organic Search,4
15 ago 2021,Organic Search,1
15 ago 2021,Social,3
16 ago 2021,Social,1
16 ago 2021,Organic Search,27
16 ago 2021,Direct,7
17 ago 2021,Direct,12
17 ago 2021,Social,9
17 ago 2021,Organic Search,1
18 ago 2021,Organic Search,16
18 ago 2021,Direct,50
18 ago 2021,Social,10
19 ago 2021,Social,11
19 ago 2021,Referral,1
19 ago 2021,Organic Search,5
19 ago 2021,Direct,8
20 ago 2021,Organic Search,4
20 ago 2021,Social,12
20 ago 2021,Direct,7
21 ago 2021,Referral,4
21 ago 2021,Direct,29
21 ago 2021,Social,8
21 ago 2021,Organic Search,2
22 ago 2021,Direct,18
22 ago 2021,Organic Search,7
23 ago 2021,Organic Search,10
23 ago 2021,Social,2
23 ago 2021,Direct,5
24 ago 2021,Direct,9
24 ago 2021,Organic Search,17
24 ago 2021,Social,18
25 ago 2021,Organic Search,26
25 ago 2021,Referral,1
25 ago 2021,Social,13
25 ago 2021,Direct,52
26 ago 2021,Referral,3
26 ago 2021,Social,27
26 ago 2021,Organic Search,9
26 ago 2021,Direct,108
27 ago 2021,Direct,10
27 ago 2021,Social,4
27 ago 2021,Organic Search,6
28 ago 2021,Direct,6
28 ago 2021,Organic Search,2
28 ago 2021,Social,2
29 ago 2021,Referral,2
29 ago 2021,Direct,2
29 ago 2021,Organic Search,1
30 ago 2021,Social,9
30 ago 2021,Direct,11
30 ago 2021,Organic Search,6
31 ago 2021,Direct,47
31 ago 2021,Social,9
31 ago 2021,Referral,4
31 ago 2021,Organic Search,3
1 sept 2021,Organic Search,11
1 sept 2021,Direct,48
1 sept 2021,Social,10
2 sept 2021,Referral,3
2 sept 2021,Organic Search,27
2 sept 2021,Direct,68
2 sept 2021,Social,10
3 sept 2021,Organic Search,13
3 sept 2021,Direct,4
3 sept 2021,Referral,1
3 sept 2021,Social,8
4 sept 2021,Referral,1
4 sept 2021,Organic Search,14
4 sept 2021,Direct,6
5 sept 2021,Organic Search,1
5 sept 2021,Direct,1
6 sept 2021,Direct,14
6 sept 2021,Organic Search,9
6 sept 2021,Social,11
7 sept 2021,Direct,9
7 sept 2021,Social,3
7 sept 2021,Referral,1
7 sept 2021,Organic Search,4
8 sept 2021,Referral,1
8 sept 2021,Social,2
8 sept 2021,Direct,59
8 sept 2021,Organic Search,12
9 sept 2021,Direct,53
9 sept 2021,Referral,1
9 sept 2021,Social,11
9 sept 2021,Organic Search,18
10 sept 2021,Organic Search,10
10 sept 2021,Direct,27
10 sept 2021,Social,15
11 sept 2021,Referral,1
11 sept 2021,Organic Search,4
11 sept 2021,Social,2
11 sept 2021,Direct,8
12 sept 2021,Organic Search,5
12 sept 2021,Direct,7
12 sept 2021,Social,1
13 sept 2021,Organic Search,8
13 sept 2021,Direct,8
13 sept 2021,Social,1
14 sept 2021,Organic Search,41
14 sept 2021,Referral,3
14 sept 2021,Direct,48
14 sept 2021,Social,34
15 sept 2021,Direct,45
15 sept 2021,Referral,1
15 sept 2021,Organic Search,33
15 sept 2021,Social,30
16 sept 2021,Direct,25
16 sept 2021,Referral,3
16 sept 2021,Social,5
16 sept 2021,Organic Search,6
17 sept 2021,Organic Search,19
17 sept 2021,Social,4
17 sept 2021,Direct,11
18 sept 2021,Organic Search,3
18 sept 2021,Direct,4
18 sept 2021,Social,1
19 sept 2021,Organic Search,5
19 sept 2021,Direct,13
19 sept 2021,Social,1
20 sept 2021,Social,8
20 sept 2021,Direct,19
20 sept 2021,Organic Search,22
21 sept 2021,Organic Search,11
21 sept 2021,Direct,8
21 sept 2021,Social,4
22 sept 2021,Social,8
22 sept 2021,Organic Search,4
22 sept 2021,Direct,52
23 sept 2021,Social,7
23 sept 2021,Direct,11
23 sept 2021,Organic Search,23
24 sept 2021,Organic Search,4
24 sept 2021,Direct,4
25 sept 2021,Direct,16
25 sept 2021,Organic Search,7
26 sept 2021,Direct,7
26 sept 2021,Organic Search,2
27 sept 2021,Direct,96
27 sept 2021,Organic Search,25
27 sept 2021,Social,10
27 sept 2021,Referral,1
28 sept 2021,Organic Search,31
28 sept 2021,Direct,21
28 sept 2021,Social,2
29 sept 2021,Organic Search,10
29 sept 2021,Direct,32
29 sept 2021,Referral,2
29 sept 2021,Social,8
30 sept 2021,Organic Search,8
30 sept 2021,Direct,9
30 sept 2021,Social,5
1 oct 2021,Referral,1
1 oct 2021,Social,24
1 oct 2021,Direct,23
1 oct 2021,Organic Search,23
2 oct 2021,Organic Search,5
2 oct 2021,Direct,3
3 oct 2021,Referral,7
3 oct 2021,Direct,3
3 oct 2021,Organic Search,8
4 oct 2021,Social,2
4 oct 2021,Direct,78
4 oct 2021,Organic Search,37
5 oct 2021,Social,5
5 oct 2021,Organic Search,5
5 oct 2021,Direct,20
6 oct 2021,Social,24
6 oct 2021,Direct,70
6 oct 2021,Organic Search,46
7 oct 2021,Social,15
7 oct 2021,Direct,17
7 oct 2021,Organic Search,31
8 oct 2021,Referral,1
8 oct 2021,Organic Search,32
8 oct 2021,Direct,5
9 oct 2021,Direct,2
9 oct 2021,Organic Search,10
10 oct 2021,Organic Search,6
10 oct 2021,Direct,7
10 oct 2021,Social,3
11 oct 2021,Social,9
11 oct 2021,Direct,2
11 oct 2021,Organic Search,8
12 oct 2021,Social,14
12 oct 2021,Organic Search,17
12 oct 2021,Direct,8
13 oct 2021,Organic Search,25
13 oct 2021,Social,17
13 oct 2021,Direct,64
14 oct 2021,Referral,3
14 oct 2021,Organic Search,10
14 oct 2021,Direct,10
14 oct 2021,Social,22
15 oct 2021,Referral,2
15 oct 2021,Organic Search,7
15 oct 2021,Social,3
15 oct 2021,Direct,13
16 oct 2021,Direct,2
16 oct 2021,Referral,1
16 oct 2021,Organic Search,2
17 oct 2021,Referral,2
17 oct 2021,Organic Search,8
17 oct 2021,Social,1
17 oct 2021,Direct,12
18 oct 2021,Social,13
18 oct 2021,Direct,42
18 oct 2021,Organic Search,32
19 oct 2021,Referral,2
19 oct 2021,Social,6
19 oct 2021,Direct,29
19 oct 2021,Organic Search,59
20 oct 2021,Social,11
20 oct 2021,Organic Search,19
20 oct 2021,Direct,20
20 oct 2021,Referral,1
21 oct 2021,Direct,37
21 oct 2021,Referral,5
21 oct 2021,Social,11
21 oct 2021,Organic Search,6
22 oct 2021,Social,5
22 oct 2021,Organic Search,3
22 oct 2021,Direct,4
23 oct 2021,Social,3
23 oct 2021,Direct,4
23 oct 2021,Referral,2
23 oct 2021,Organic Search,5
24 oct 2021,Direct,13
24 oct 2021,Organic Search,4
24 oct 2021,Social,1
25 oct 2021,Organic Search,13
25 oct 2021,Social,14
25 oct 2021,Direct,134
26 oct 2021,Social,8
26 oct 2021,Direct,79
26 oct 2021,Organic Search,16
27 oct 2021,Direct,27
27 oct 2021,Referral,1
27 oct 2021,Organic Search,63
27 oct 2021,Social,5
28 oct 2021,Organic Search,5
28 oct 2021,Social,8
28 oct 2021,Direct,24
28 oct 2021,Referral,1
29 oct 2021,Social,1
29 oct 2021,Direct,16
29 oct 2021,Organic Search,4
29 oct 2021,Referral,2
30 oct 2021,Direct,5
30 oct 2021,Social,4
30 oct 2021,Organic Search,6
31 oct 2021,Direct,4
1 nov 2021,Social,1
1 nov 2021,Referral,2
1 nov 2021,Organic Search,14
1 nov 2021,Direct,16
2 nov 2021,Direct,7
2 nov 2021,Organic Search,5
3 nov 2021,Direct,17
3 nov 2021,Social,1
3 nov 2021,Organic Search,6
4 nov 2021,Social,5
4 nov 2021,Direct,32
4 nov 2021,Organic Search,20
5 nov 2021,Organic Search,4
5 nov 2021,Direct,10
5 nov 2021,Referral,1
5 nov 2021,Social,1
6 nov 2021,Referral,2
6 nov 2021,Direct,12
6 nov 2021,Organic Search,5
7 nov 2021,Social,2
7 nov 2021,Organic Search,3
7 nov 2021,Direct,1
8 nov 2021,Referral,1
8 nov 2021,Social,1
8 nov 2021,Organic Search,2
8 nov 2021,Direct,13
9 nov 2021,Social,4
9 nov 2021,Organic Search,3
9 nov 2021,Referral,5
9 nov 2021,Direct,6
10 nov 2021,Social,2
10 nov 2021,Organic Search,6
10 nov 2021,Referral,2
10 nov 2021,Direct,8
11 nov 2021,Organic Search,8
11 nov 2021,Direct,8
11 nov 2021,Social,4
12 nov 2021,Direct,6
12 nov 2021,Organic Search,2
12 nov 2021,Referral,2
12 nov 2021,Social,2
13 nov 2021,Direct,1
13 nov 2021,Organic Search,10
14 nov 2021,Direct,3
14 nov 2021,Referral,1
14 nov 2021,Organic Search,4
15 nov 2021,Direct,11
15 nov 2021,Organic Search,12
15 nov 2021,Social,6
16 nov 2021,Organic Search,7
16 nov 2021,Direct,4
17 nov 2021,Social,3
17 nov 2021,Direct,53
17 nov 2021,Organic Search,16
18 nov 2021,Social,4
18 nov 2021,Organic Search,6
18 nov 2021,Direct,6
19 nov 2021,Direct,13
19 nov 2021,Social,1
19 nov 2021,Organic Search,7
20 nov 2021,Organic Search,3
20 nov 2021,Social,1
20 nov 2021,Referral,4
20 nov 2021,Direct,4
21 nov 2021,Direct,1
21 nov 2021,Organic Search,2
22 nov 2021,Social,1
22 nov 2021,Direct,6
22 nov 2021,Organic Search,5
23 nov 2021,Social,15
23 nov 2021,Direct,53
23 nov 2021,Organic Search,11
24 nov 2021,Direct,36
24 nov 2021,Social,4
24 nov 2021,Organic Search,11
25 nov 2021,Organic Search,21
25 nov 2021,Direct,56
25 nov 2021,Social,4
26 nov 2021,Direct,2
26 nov 2021,Organic Search,10
27 nov 2021,Organic Search,6
27 nov 2021,Social,1
27 nov 2021,Direct,2
28 nov 2021,Organic Search,7
28 nov 2021,Referral,1
28 nov 2021,Social,2
28 nov 2021,Direct,2
29 nov 2021,Social,3
29 nov 2021,Direct,5
29 nov 2021,Referral,1
30 nov 2021,Referral,2
30 nov 2021,Social,71
30 nov 2021,Direct,123
30 nov 2021,Organic Search,14
1 dic 2021,Direct,18
1 dic 2021,Social,7
1 dic 2021,Organic Search,19
2 dic 2021,Organic Search,7
2 dic 2021,Direct,54
2 dic 2021,Social,17
3 dic 2021,Social,16
3 dic 2021,Organic Search,1
3 dic 2021,Direct,15
4 dic 2021,Organic Search,9
4 dic 2021,Social,1
4 dic 2021,Direct,9
5 dic 2021,Direct,6
5 dic 2021,Organic Search,3
6 dic 2021,Organic Search,5
6 dic 2021,Social,15
6 dic 2021,Direct,29
7 dic 2021,Organic Search,5
7 dic 2021,Direct,28
8 dic 2021,Organic Search,2
8 dic 2021,Direct,3
9 dic 2021,Organic Search,10
9 dic 2021,Direct,6
10 dic 2021,Social,1
10 dic 2021,Direct,5
10 dic 2021,Organic Search,1
11 dic 2021,Referral,1
11 dic 2021,Organic Search,3
11 dic 2021,Social,1
11 dic 2021,Direct,7
12 dic 2021,Organic Search,4
12 dic 2021,Direct,1
13 dic 2021,Organic Search,28
13 dic 2021,Referral,3
13 dic 2021,Social,19
13 dic 2021,Direct,15
14 dic 2021,Direct,8
15 dic 2021,Organic Search,6
15 dic 2021,Direct,6
15 dic 2021,Social,1
15 dic 2021,Referral,2
16 dic 2021,Direct,1
16 dic 2021,Referral,1
16 dic 2021,Organic Search,3
17 dic 2021,Direct,4
17 dic 2021,Organic Search,2
18 dic 2021,Direct,5
18 dic 2021,Organic Search,2
19 dic 2021,Organic Search,1
19 dic 2021,Direct,3
20 dic 2021,Organic Search,5
20 dic 2021,Social,2
20 dic 2021,Direct,2
21 dic 2021,Direct,4
21 dic 2021,Organic Search,4
22 dic 2021,Organic Search,1
22 dic 2021,Direct,6
23 dic 2021,Direct,2
23 dic 2021,Organic Search,6
24 dic 2021,Organic Search,5
25 dic 2021,Organic Search,1
25 dic 2021,Direct,3
26 dic 2021,Social,1
27 dic 2021,Organic Search,3
27 dic 2021,Social,9
28 dic 2021,Organic Search,1
29 dic 2021,Social,2
29 dic 2021,Direct,2
29 dic 2021,Organic Search,5
30 dic 2021,Referral,1
30 dic 2021,Organic Search,3
30 dic 2021,Direct,1
31 dic 2021,Social,2
31 dic 2021,Organic Search,1
31 dic 2021,Direct,1
1 ene 2022,Direct,3
1 ene 2022,Organic Search,2
1 ene 2022,Social,1
2 ene 2022,Organic Search,1
2 ene 2022,Social,2
2 ene 2022,Referral,1
3 ene 2022,Direct,1
3 ene 2022,Social,1
3 ene 2022,Organic Search,1
4 ene 2022,Organic Search,8
4 ene 2022,Direct,2
4 ene 2022,Referral,2
5 ene 2022,Organic Search,2
5 ene 2022,Social,1
5 ene 2022,Direct,7
6 ene 2022,Referral,1
6 ene 2022,Direct,3
6 ene 2022,Organic Search,3
6 ene 2022,Social,2
7 ene 2022,Direct,1
8 ene 2022,Organic Search,2
8 ene 2022,Referral,2
9 ene 2022,Direct,20
9 ene 2022,Organic Search,2
9 ene 2022,Social,4
10 ene 2022,Social,1
10 ene 2022,Direct,5
10 ene 2022,Organic Search,3
11 ene 2022,Direct,1
11 ene 2022,Organic Search,1
11 ene 2022,Social,2
12 ene 2022,Organic Search,2
12 ene 2022,Referral,4
12 ene 2022,Direct,1
13 ene 2022,Direct,2
13 ene 2022,Social,1
13 ene 2022,Organic Search,1
13 ene 2022,Referral,2
14 ene 2022,Direct,3
14 ene 2022,Organic Search,1
15 ene 2022,Social,1
15 ene 2022,Organic Search,1
15 ene 2022,Direct,3
16 ene 2022,Direct,1
16 ene 2022,Social,5
17 ene 2022,Organic Search,9
17 ene 2022,Direct,6
17 ene 2022,Referral,1
17 ene 2022,Social,2
18 ene 2022,Organic Search,1
18 ene 2022,Direct,1
18 ene 2022,Referral,1
19 ene 2022,Social,2
19 ene 2022,Organic Search,2
19 ene 2022,Referral,2
19 ene 2022,Direct,1
20 ene 2022,Referral,4
20 ene 2022,Social,3
20 ene 2022,Organic Search,3
21 ene 2022,Direct,1
21 ene 2022,Referral,9
21 ene 2022,Social,2
22 ene 2022,Social,1
22 ene 2022,Direct,1
23 ene 2022,Organic Search,1
23 ene 2022,Social,2
23 ene 2022,Direct,1
23 ene 2022,Referral,1
24 ene 2022,Social,1
24 ene 2022,Direct,1
25 ene 2022,Social,2
25 ene 2022,Direct,1
25 ene 2022,Organic Search,7
26 ene 2022,Social,2
26 ene 2022,Direct,8
26 ene 2022,Organic Search,1
27 ene 2022,Social,1
27 ene 2022,Organic Search,2
28 ene 2022,Organic Search,1
28 ene 2022,Direct,1
29 ene 2022,Direct,3
29 ene 2022,Organic Search,1
30 ene 2022,Organic Search,7
30 ene 2022,Direct,2
31 ene 2022,Organic Search,1
31 ene 2022,Direct,3
1 feb 2022,Direct,8
1 feb 2022,Organic Search,2
2 feb 2022,Organic Search,5
2 feb 2022,Direct,10
3 feb 2022,Direct,1
3 feb 2022,Organic Search,3
3 feb 2022,Social,1
4 feb 2022,Direct,3
5 feb 2022,Organic Search,3
5 feb 2022,Direct,4
6 feb 2022,Organic Search,2
6 feb 2022,Direct,2
7 feb 2022,Direct,11
7 feb 2022,Organic Search,3
8 feb 2022,Direct,11
8 feb 2022,Organic Search,1
9 feb 2022,Direct,2
9 feb 2022,Organic Search,2
9 feb 2022,Referral,1
10 feb 2022,Organic Search,3
10 feb 2022,Referral,3
10 feb 2022,Direct,12
10 feb 2022,Social,1
11 feb 2022,Referral,3
11 feb 2022,Direct,7
11 feb 2022,Organic Search,3
12 feb 2022,Direct,3
12 feb 2022,Organic Search,1
13 feb 2022,Organic Search,3
14 feb 2022,Organic Search,11
14 feb 2022,Direct,5
14 feb 2022,Referral,1
14 feb 2022,Social,1
15 feb 2022,Direct,8
15 feb 2022,Social,7
15 feb 2022,Organic Search,1
16 feb 2022,Referral,1
16 feb 2022,Organic Search,2
16 feb 2022,Direct,8
16 feb 2022,Social,1
17 feb 2022,Direct,2
17 feb 2022,Organic Search,5
17 feb 2022,Social,3
18 feb 2022,Direct,3
18 feb 2022,Organic Search,1
19 feb 2022,Referral,2
19 feb 2022,Direct,5
20 feb 2022,Referral,2
20 feb 2022,Direct,2
21 feb 2022,Referral,3
21 feb 2022,Organic Search,1
21 feb 2022,Direct,14
22 feb 2022,Organic Search,6
22 feb 2022,Social,1
22 feb 2022,Direct,4
23 feb 2022,Organic Search,9
23 feb 2022,Direct,4
24 feb 2022,Referral,1
24 feb 2022,Direct,2
24 feb 2022,Organic Search,4
25 feb 2022,Organic Search,4
25 feb 2022,Direct,4
26 feb 2022,Organic Search,1
26 feb 2022,Direct,2
27 feb 2022,Direct,3
28 feb 2022,Organic Search,1
28 feb 2022,Referral,1
1 mar 2022,Organic Search,1
1 mar 2022,Direct,1
2 mar 2022,Direct,2
2 mar 2022,Referral,2
3 mar 2022,Social,1
3 mar 2022,Direct,9
3 mar 2022,Organic Search,2
4 mar 2022,Organic Search,2
4 mar 2022,Direct,7
5 mar 2022,Direct,3
5 mar 2022,Organic Search,7
6 mar 2022,Social,4
6 mar 2022,Direct,7
7 mar 2022,Direct,2
7 mar 2022,Organic Search,6
8 mar 2022,Direct,3
8 mar 2022,Organic Search,11
9 mar 2022,Organic Search,12
9 mar 2022,Social,4
9 mar 2022,Referral,1
9 mar 2022,Direct,6
10 mar 2022,Referral,1
10 mar 2022,Direct,39
10 mar 2022,Organic Search,18
10 mar 2022,Social,3
11 mar 2022,Direct,3
11 mar 2022,Organic Search,12
11 mar 2022,Social,14
12 mar 2022,Direct,14
12 mar 2022,Social,8
12 mar 2022,Organic Search,7
12 mar 2022,Referral,5
13 mar 2022,Direct,2
13 mar 2022,Referral,2
13 mar 2022,Organic Search,2
14 mar 2022,Organic Search,12
14 mar 2022,Referral,1
14 mar 2022,Direct,28
14 mar 2022,Social,4
15 mar 2022,Referral,1
15 mar 2022,Social,2
15 mar 2022,Direct,8
15 mar 2022,Organic Search,27
16 mar 2022,Referral,1
16 mar 2022,Social,3
16 mar 2022,Organic Search,5
16 mar 2022,Direct,11
17 mar 2022,Social,9
17 mar 2022,Direct,20
17 mar 2022,Referral,1
17 mar 2022,Organic Search,24
18 mar 2022,Organic Search,14
18 mar 2022,Direct,2
19 mar 2022,Organic Search,18
19 mar 2022,Referral,2
19 mar 2022,Social,3
19 mar 2022,Direct,6
20 mar 2022,Direct,3
20 mar 2022,Organic Search,4
20 mar 2022,Social,7
21 mar 2022,Social,4
21 mar 2022,Organic Search,24
21 mar 2022,Direct,10
22 mar 2022,Direct,23
22 mar 2022,Social,8
22 mar 2022,Organic Search,26
23 mar 2022,Social,2
23 mar 2022,Organic Search,18
23 mar 2022,Direct,10
24 mar 2022,Direct,21
24 mar 2022,Organic Search,31
24 mar 2022,Social,15
25 mar 2022,Organic Search,6
25 mar 2022,Direct,3
25 mar 2022,Referral,1
25 mar 2022,Social,1
26 mar 2022,Social,3
26 mar 2022,Organic Search,11
26 mar 2022,Direct,11
27 mar 2022,Organic Search,11
27 mar 2022,Direct,11
28 mar 2022,Direct,5
28 mar 2022,Social,1
28 mar 2022,Organic Search,7
29 mar 2022,Direct,13
29 mar 2022,Social,4
29 mar 2022,Organic Search,16
30 mar 2022,Social,2
30 mar 2022,Organic Search,23
30 mar 2022,Direct,11
30 mar 2022,Referral,8
31 mar 2022,Organic Search,15
31 mar 2022,Social,7
31 mar 2022,Direct,8
1 abr 2022,Direct,6
1 abr 2022,Social,5
1 abr 2022,Organic Search,11
2 abr 2022,Direct,3
2 abr 2022,Social,1
2 abr 2022,Organic Search,11
3 abr 2022,Organic Search,9
3 abr 2022,Social,7
3 abr 2022,Direct,2
4 abr 2022,Organic Search,12
4 abr 2022,Social,6
4 abr 2022,Direct,13
5 abr 2022,Direct,23
5 abr 2022,Organic Search,14
5 abr 2022,Social,11
6 abr 2022,Direct,14
6 abr 2022,Referral,2
6 abr 2022,Organic Search,28
6 abr 2022,Social,8
7 abr 2022,Social,7
7 abr 2022,Direct,41
7 abr 2022,Organic Search,10
8 abr 2022,Organic Search,12
8 abr 2022,Referral,1
8 abr 2022,Direct,14
9 abr 2022,Organic Search,4
9 abr 2022,Social,1
9 abr 2022,Direct,14
10 abr 2022,Direct,5
10 abr 2022,Organic Search,2
11 abr 2022,Organic Search,10
11 abr 2022,Direct,8
11 abr 2022,Social,2
11 abr 2022,Referral,2
12 abr 2022,Direct,20
12 abr 2022,Organic Search,9
12 abr 2022,Social,1
13 abr 2022,Referral,1
13 abr 2022,Social,1
13 abr 2022,Direct,2
13 abr 2022,Organic Search,3
14 abr 2022,Direct,2
14 abr 2022,Social,3
15 abr 2022,Direct,2
16 abr 2022,Organic Search,4
16 abr 2022,Direct,31
17 abr 2022,Organic Search,6
17 abr 2022,Direct,3
18 abr 2022,Social,1
18 abr 2022,Direct,10
18 abr 2022,Organic Search,5
19 abr 2022,Social,7
19 abr 2022,Organic Search,9
19 abr 2022,Direct,13
20 abr 2022,Organic Search,12
20 abr 2022,Direct,19
20 abr 2022,Social,9
21 abr 2022,Social,18
21 abr 2022,Direct,16
21 abr 2022,Organic Search,14
22 abr 2022,Organic Search,6
22 abr 2022,Direct,12
22 abr 2022,Social,12
23 abr 2022,Organic Search,3
23 abr 2022,Direct,12
23 abr 2022,Social,10
24 abr 2022,Organic Search,5
24 abr 2022,Direct,10
25 abr 2022,Direct,3
25 abr 2022,Organic Search,9
25 abr 2022,Social,11
26 abr 2022,Organic Search,10
26 abr 2022,Direct,38
26 abr 2022,Social,3
27 abr 2022,Social,1
27 abr 2022,Referral,1
27 abr 2022,Direct,19
27 abr 2022,Organic Search,10
28 abr 2022,Direct,23
28 abr 2022,Organic Search,2
28 abr 2022,Social,3
29 abr 2022,Social,9
29 abr 2022,Referral,3
29 abr 2022,Direct,22
29 abr 2022,Organic Search,7
30 abr 2022,Organic Search,22
30 abr 2022,Direct,26
30 abr 2022,Social,3
1 may 2022,Organic Search,2
1 may 2022,Social,1
1 may 2022,Direct,13
1 may 2022,Referral,1
2 may 2022,Organic Search,21
2 may 2022,Social,8
2 may 2022,Direct,21
3 may 2022,Direct,26
3 may 2022,Social,3
3 may 2022,Organic Search,16
4 may 2022,Direct,21
4 may 2022,Organic Search,31
4 may 2022,Social,22
5 may 2022,Organic Search,32
5 may 2022,Direct,30
5 may 2022,Social,3
6 may 2022,Organic Search,7
6 may 2022,Direct,18
6 may 2022,Social,2
7 may 2022,Social,1
7 may 2022,Direct,3
7 may 2022,Organic Search,5
8 may 2022,Organic Search,3
8 may 2022,Direct,8
9 may 2022,Organic Search,14
9 may 2022,Direct,5
9 may 2022,Social,4
10 may 2022,Referral,1
10 may 2022,Organic Search,14
10 may 2022,Direct,15
10 may 2022,Social,5
11 may 2022,Social,1
11 may 2022,Organic Search,8
11 may 2022,Direct,10
12 may 2022,Direct,13
12 may 2022,Social,21
12 may 2022,Organic Search,33
13 may 2022,Referral,1
13 may 2022,Organic Search,2
13 may 2022,Direct,10
14 may 2022,Direct,13
14 may 2022,Organic Search,11
14 may 2022,Referral,1
14 may 2022,Social,5
15 may 2022,Direct,2
16 may 2022,Direct,7
16 may 2022,Social,6
16 may 2022,Organic Search,13
17 may 2022,Organic Search,9
17 may 2022,Direct,26
17 may 2022,Social,6
18 may 2022,Organic Search,1
18 may 2022,Social,1
18 may 2022,Direct,5
19 may 2022,Social,28
19 may 2022,Direct,8
19 may 2022,Organic Search,10
20 may 2022,Direct,4
20 may 2022,Organic Search,3
20 may 2022,Social,1
21 may 2022,Organic Search,5
21 may 2022,Direct,6
22 may 2022,Direct,5
23 may 2022,Direct,7
23 may 2022,Organic Search,18
23 may 2022,Social,28
24 may 2022,Organic Search,6
24 may 2022,Direct,12
24 may 2022,Social,3
25 may 2022,Organic Search,1
25 may 2022,Direct,5
25 may 2022,Social,5
26 may 2022,Organic Search,19
26 may 2022,Direct,71
26 may 2022,Social,10
27 may 2022,Social,5
27 may 2022,Organic Search,10
27 may 2022,Direct,7
28 may 2022,Social,2
28 may 2022,Direct,19
28 may 2022,Organic Search,18
29 may 2022,Organic Search,1
29 may 2022,Direct,3
30 may 2022,Social,16
30 may 2022,Referral,1
30 may 2022,Direct,2
30 may 2022,Organic Search,28
31 may 2022,Direct,6
31 may 2022,Social,2
31 may 2022,Organic Search,15
1 jun 2022,Organic Search,18
1 jun 2022,Direct,38
1 jun 2022,Social,15
2 jun 2022,Organic Search,16
2 jun 2022,Social,3
2 jun 2022,Direct,11
3 jun 2022,Direct,16
3 jun 2022,Social,2
3 jun 2022,Organic Search,17
4 jun 2022,Direct,25
4 jun 2022,Social,2
4 jun 2022,Organic Search,8
5 jun 2022,Direct,5
5 jun 2022,Organic Search,9
5 jun 2022,Referral,3
6 jun 2022,Direct,14
6 jun 2022,Social,1
6 jun 2022,Organic Search,16
7 jun 2022,Organic Search,17
7 jun 2022,Social,7
7 jun 2022,Direct,9
8 jun 2022,Social,3
8 jun 2022,Organic Search,23
8 jun 2022,Direct,17
9 jun 2022,Organic Search,22
9 jun 2022,Direct,10
9 jun 2022,Social,20
9 jun 2022,Referral,2
10 jun 2022,Direct,4
10 jun 2022,Social,1
10 jun 2022,Organic Search,5
11 jun 2022,Direct,4
11 jun 2022,Social,2
11 jun 2022,Referral,1
11 jun 2022,Organic Search,19
