Fecha,Sistema operativo,Número de vistas de página
16 jun 2021,Windows,11
16 jun 2021,Linux,1
16 jun 2021,Android,7
16 jun 2021,iOS,1
17 jun 2021,Windows,32
17 jun 2021,iOS,1
17 jun 2021,Macintosh,1
17 jun 2021,Android,35
18 jun 2021,Android,8
18 jun 2021,iOS,1
18 jun 2021,Windows,14
19 jun 2021,Windows,2
19 jun 2021,Android,9
19 jun 2021,Linux,1
20 jun 2021,Android,4
20 jun 2021,Windows,2
21 jun 2021,Windows,5
21 jun 2021,Android,8
21 jun 2021,Linux,2
22 jun 2021,Macintosh,1
22 jun 2021,Windows,62
22 jun 2021,Android,14
23 jun 2021,Macintosh,1
23 jun 2021,iOS,1
23 jun 2021,Windows,29
23 jun 2021,Android,48
23 jun 2021,Linux,13
24 jun 2021,Macintosh,1
24 jun 2021,Windows,9
24 jun 2021,Linux,2
24 jun 2021,Android,1
25 jun 2021,(not set),10
25 jun 2021,Android,6
25 jun 2021,Windows,25
26 jun 2021,Android,8
26 jun 2021,iOS,1
26 jun 2021,Windows,7
27 jun 2021,iOS,2
27 jun 2021,Linux,1
27 jun 2021,Android,21
27 jun 2021,Windows,94
28 jun 2021,Macintosh,2
28 jun 2021,Android,10
28 jun 2021,Windows,24
28 jun 2021,Linux,1
29 jun 2021,Linux,1
29 jun 2021,Macintosh,1
29 jun 2021,Windows,14
29 jun 2021,Android,61
30 jun 2021,Macintosh,2
30 jun 2021,Android,75
30 jun 2021,Tizen,1
30 jun 2021,Windows,19
1 jul 2021,Windows,32
1 jul 2021,(not set),2
1 jul 2021,iOS,4
1 jul 2021,Android,42
2 jul 2021,Android,17
2 jul 2021,iOS,2
2 jul 2021,Windows,11
3 jul 2021,Windows,5
3 jul 2021,Android,14
4 jul 2021,Windows,2
4 jul 2021,(not set),1
4 jul 2021,Android,7
5 jul 2021,Android,5
5 jul 2021,(not set),6
5 jul 2021,Windows,10
6 jul 2021,(not set),4
6 jul 2021,Macintosh,4
6 jul 2021,Windows,9
6 jul 2021,iOS,3
6 jul 2021,Android,7
7 jul 2021,Windows,30
7 jul 2021,Macintosh,3
7 jul 2021,Android,35
7 jul 2021,(not set),10
7 jul 2021,iOS,3
8 jul 2021,iOS,2
8 jul 2021,Android,13
8 jul 2021,Macintosh,2
8 jul 2021,Linux,8
8 jul 2021,Windows,13
9 jul 2021,Windows,4
9 jul 2021,iOS,3
9 jul 2021,Android,7
9 jul 2021,(not set),1
10 jul 2021,Windows,1
10 jul 2021,Android,16
10 jul 2021,iOS,4
10 jul 2021,Macintosh,1
11 jul 2021,Android,4
11 jul 2021,Windows,2
12 jul 2021,Windows,8
12 jul 2021,Linux,1
12 jul 2021,iOS,5
12 jul 2021,Android,5
13 jul 2021,Windows,19
14 jul 2021,Android,9
14 jul 2021,Linux,1
14 jul 2021,Windows,12
14 jul 2021,iOS,3
15 jul 2021,Android,6
15 jul 2021,Windows,3
15 jul 2021,iOS,1
16 jul 2021,Windows,5
16 jul 2021,Android,15
17 jul 2021,Android,2
17 jul 2021,Windows,7
17 jul 2021,iOS,1
18 jul 2021,Android,1
18 jul 2021,Windows,3
19 jul 2021,Windows,1
19 jul 2021,Macintosh,6
19 jul 2021,Android,11
20 jul 2021,Linux,1
20 jul 2021,Android,2
20 jul 2021,Macintosh,1
20 jul 2021,Windows,3
21 jul 2021,Android,3
21 jul 2021,(not set),1
21 jul 2021,Windows,7
22 jul 2021,Android,2
23 jul 2021,Android,2
24 jul 2021,Android,1
24 jul 2021,Windows,3
25 jul 2021,Windows,4
25 jul 2021,Android,5
25 jul 2021,Macintosh,2
26 jul 2021,Windows,3
26 jul 2021,(not set),10
26 jul 2021,Android,4
27 jul 2021,Android,29
27 jul 2021,Windows,3
28 jul 2021,Macintosh,1
28 jul 2021,Windows,10
28 jul 2021,Android,6
28 jul 2021,Linux,1
29 jul 2021,Windows,11
29 jul 2021,Android,5
29 jul 2021,(not set),20
30 jul 2021,Android,6
30 jul 2021,Windows,5
31 jul 2021,Android,6
31 jul 2021,Windows,10
1 ago 2021,Windows,2
1 ago 2021,Android,1
2 ago 2021,Windows,1
2 ago 2021,Android,20
3 ago 2021,(not set),1
3 ago 2021,Windows,6
3 ago 2021,Android,1
4 ago 2021,Android,25
4 ago 2021,Windows,9
4 ago 2021,Macintosh,1
5 ago 2021,Linux,1
5 ago 2021,Android,47
5 ago 2021,Windows,19
6 ago 2021,Android,5
6 ago 2021,(not set),10
6 ago 2021,Windows,153
7 ago 2021,Windows,5
8 ago 2021,Android,18
9 ago 2021,Android,22
9 ago 2021,Windows,21
9 ago 2021,Macintosh,1
10 ago 2021,Windows,192
10 ago 2021,Android,14
10 ago 2021,iOS,6
11 ago 2021,Android,27
11 ago 2021,Macintosh,4
11 ago 2021,Windows,15
12 ago 2021,Windows,8
12 ago 2021,iOS,2
12 ago 2021,Android,31
13 ago 2021,Android,15
13 ago 2021,Windows,39
13 ago 2021,(not set),10
13 ago 2021,Linux,1
13 ago 2021,iOS,2
14 ago 2021,Windows,1
14 ago 2021,Android,7
15 ago 2021,iOS,1
15 ago 2021,(not set),1
15 ago 2021,Android,2
16 ago 2021,(not set),1
16 ago 2021,Macintosh,3
16 ago 2021,iOS,7
16 ago 2021,Windows,24
17 ago 2021,Windows,4
17 ago 2021,iOS,1
17 ago 2021,Android,17
18 ago 2021,Macintosh,2
18 ago 2021,Android,49
18 ago 2021,(not set),11
18 ago 2021,Windows,13
18 ago 2021,iOS,1
19 ago 2021,Macintosh,1
19 ago 2021,Android,16
19 ago 2021,Windows,8
20 ago 2021,iOS,1
20 ago 2021,Android,18
20 ago 2021,Windows,4
21 ago 2021,Android,35
21 ago 2021,(not set),1
21 ago 2021,Windows,7
22 ago 2021,iOS,6
22 ago 2021,Android,17
22 ago 2021,Windows,2
23 ago 2021,Android,7
23 ago 2021,Windows,10
24 ago 2021,Linux,7
24 ago 2021,Android,24
24 ago 2021,Windows,12
24 ago 2021,iOS,1
25 ago 2021,Android,51
25 ago 2021,iOS,17
25 ago 2021,Windows,20
25 ago 2021,Linux,4
26 ago 2021,Macintosh,2
26 ago 2021,Linux,2
26 ago 2021,iOS,8
26 ago 2021,Android,112
26 ago 2021,Windows,13
26 ago 2021,(not set),10
27 ago 2021,Windows,9
27 ago 2021,Android,11
28 ago 2021,Android,6
28 ago 2021,Windows,3
28 ago 2021,Linux,1
29 ago 2021,Windows,3
29 ago 2021,Android,2
30 ago 2021,Android,16
30 ago 2021,Macintosh,2
30 ago 2021,iOS,2
30 ago 2021,Windows,6
31 ago 2021,iOS,3
31 ago 2021,Windows,13
31 ago 2021,Android,46
31 ago 2021,Linux,1
1 sept 2021,Android,49
1 sept 2021,Linux,1
1 sept 2021,(not set),8
1 sept 2021,Windows,11
2 sept 2021,Android,67
2 sept 2021,Linux,1
2 sept 2021,Windows,40
3 sept 2021,Android,17
3 sept 2021,Windows,9
4 sept 2021,Android,9
4 sept 2021,Windows,12
5 sept 2021,Android,2
6 sept 2021,Linux,2
6 sept 2021,Windows,13
6 sept 2021,Android,18
6 sept 2021,(not set),1
7 sept 2021,Linux,3
7 sept 2021,Android,5
7 sept 2021,Windows,9
8 sept 2021,Android,45
8 sept 2021,Windows,14
8 sept 2021,iOS,5
8 sept 2021,(not set),8
8 sept 2021,Linux,2
9 sept 2021,Android,25
9 sept 2021,Macintosh,3
9 sept 2021,Windows,53
9 sept 2021,iOS,1
9 sept 2021,(not set),1
10 sept 2021,Android,37
10 sept 2021,Windows,13
10 sept 2021,Linux,2
11 sept 2021,Windows,1
11 sept 2021,Android,14
12 sept 2021,Android,12
12 sept 2021,Windows,1
13 sept 2021,Android,2
13 sept 2021,(not set),1
13 sept 2021,Linux,2
13 sept 2021,Windows,12
14 sept 2021,iOS,8
14 sept 2021,Linux,9
14 sept 2021,Macintosh,2
14 sept 2021,Android,71
14 sept 2021,Windows,36
15 sept 2021,Macintosh,19
15 sept 2021,Windows,11
15 sept 2021,Android,79
16 sept 2021,iOS,3
16 sept 2021,Android,20
16 sept 2021,Macintosh,1
16 sept 2021,Windows,6
16 sept 2021,Linux,9
17 sept 2021,Windows,21
17 sept 2021,Linux,2
17 sept 2021,Android,11
18 sept 2021,Android,1
18 sept 2021,Windows,6
18 sept 2021,(not set),1
19 sept 2021,Android,9
19 sept 2021,(not set),8
19 sept 2021,Windows,2
20 sept 2021,Windows,19
20 sept 2021,Android,26
20 sept 2021,Linux,4
21 sept 2021,Android,11
21 sept 2021,Windows,12
22 sept 2021,Android,29
22 sept 2021,(not set),8
22 sept 2021,iOS,13
22 sept 2021,Windows,14
23 sept 2021,Windows,15
23 sept 2021,Linux,1
23 sept 2021,Android,16
23 sept 2021,Macintosh,1
23 sept 2021,iOS,8
24 sept 2021,Windows,5
24 sept 2021,Android,3
25 sept 2021,Windows,8
25 sept 2021,Android,15
26 sept 2021,Linux,1
26 sept 2021,Windows,2
26 sept 2021,Android,6
27 sept 2021,iOS,8
27 sept 2021,Linux,3
27 sept 2021,Android,84
27 sept 2021,Windows,37
28 sept 2021,Windows,26
28 sept 2021,Android,28
29 sept 2021,Android,35
29 sept 2021,Windows,15
29 sept 2021,iOS,2
30 sept 2021,Windows,9
30 sept 2021,iOS,4
30 sept 2021,Macintosh,1
30 sept 2021,Android,8
1 oct 2021,iOS,27
1 oct 2021,Android,30
1 oct 2021,Windows,11
1 oct 2021,Linux,3
2 oct 2021,Windows,2
2 oct 2021,Android,6
3 oct 2021,Android,7
3 oct 2021,iOS,2
3 oct 2021,Windows,9
4 oct 2021,Android,62
4 oct 2021,Linux,1
4 oct 2021,Windows,45
4 oct 2021,iOS,9
5 oct 2021,iOS,3
5 oct 2021,Windows,11
5 oct 2021,(not set),1
5 oct 2021,Android,15
6 oct 2021,Android,76
6 oct 2021,iOS,2
6 oct 2021,Windows,58
6 oct 2021,Linux,3
6 oct 2021,(not set),1
7 oct 2021,Windows,14
7 oct 2021,Android,49
8 oct 2021,Android,9
8 oct 2021,Windows,28
8 oct 2021,Linux,1
9 oct 2021,Android,7
9 oct 2021,Windows,5
10 oct 2021,Android,13
10 oct 2021,Windows,3
11 oct 2021,Android,13
11 oct 2021,iOS,5
11 oct 2021,Windows,1
12 oct 2021,Android,16
12 oct 2021,Macintosh,3
12 oct 2021,Windows,7
12 oct 2021,iOS,13
13 oct 2021,iOS,8
13 oct 2021,Windows,27
13 oct 2021,Android,69
13 oct 2021,Linux,2
14 oct 2021,Android,27
14 oct 2021,iOS,6
14 oct 2021,(not set),1
14 oct 2021,Windows,6
14 oct 2021,Linux,5
15 oct 2021,Macintosh,2
15 oct 2021,Windows,9
15 oct 2021,Android,14
16 oct 2021,Windows,2
16 oct 2021,Android,3
17 oct 2021,Android,7
17 oct 2021,iOS,11
17 oct 2021,Windows,5
18 oct 2021,Linux,1
18 oct 2021,iOS,8
18 oct 2021,Windows,36
18 oct 2021,Android,42
19 oct 2021,Macintosh,7
19 oct 2021,Linux,2
19 oct 2021,Android,35
19 oct 2021,Windows,49
19 oct 2021,iOS,3
20 oct 2021,Windows,13
20 oct 2021,(not set),1
20 oct 2021,Linux,1
20 oct 2021,Android,36
21 oct 2021,iOS,4
21 oct 2021,Linux,12
21 oct 2021,Windows,22
21 oct 2021,Android,20
21 oct 2021,Macintosh,1
22 oct 2021,Linux,1
22 oct 2021,Android,7
22 oct 2021,Windows,4
23 oct 2021,Windows,5
23 oct 2021,Android,9
24 oct 2021,Android,15
24 oct 2021,Windows,3
25 oct 2021,iOS,11
25 oct 2021,Android,124
25 oct 2021,Linux,4
25 oct 2021,Windows,22
26 oct 2021,Linux,1
26 oct 2021,Android,72
26 oct 2021,Windows,30
27 oct 2021,(not set),1
27 oct 2021,Linux,2
27 oct 2021,Android,40
27 oct 2021,Windows,53
28 oct 2021,iOS,3
28 oct 2021,Windows,6
28 oct 2021,Android,29
29 oct 2021,Android,2
29 oct 2021,Linux,1
29 oct 2021,Windows,19
29 oct 2021,(not set),1
30 oct 2021,Windows,7
30 oct 2021,Android,7
30 oct 2021,Linux,1
31 oct 2021,Android,3
31 oct 2021,Linux,1
1 nov 2021,iOS,1
1 nov 2021,Android,15
1 nov 2021,(not set),1
1 nov 2021,Linux,2
1 nov 2021,Windows,14
2 nov 2021,Windows,2
2 nov 2021,Linux,1
2 nov 2021,Android,9
3 nov 2021,Linux,1
3 nov 2021,Android,14
3 nov 2021,Windows,9
4 nov 2021,Android,24
4 nov 2021,Windows,27
4 nov 2021,(not set),2
4 nov 2021,Linux,1
4 nov 2021,Macintosh,1
4 nov 2021,iOS,2
5 nov 2021,Macintosh,1
5 nov 2021,Android,8
5 nov 2021,Windows,6
5 nov 2021,Linux,1
6 nov 2021,Linux,2
6 nov 2021,Windows,11
6 nov 2021,Android,6
7 nov 2021,Android,3
7 nov 2021,iOS,2
7 nov 2021,Windows,1
8 nov 2021,Android,8
8 nov 2021,Windows,8
8 nov 2021,Linux,1
9 nov 2021,Android,8
9 nov 2021,Windows,10
10 nov 2021,iOS,1
10 nov 2021,Windows,9
10 nov 2021,Android,7
10 nov 2021,(not set),1
11 nov 2021,Android,8
11 nov 2021,iOS,1
11 nov 2021,Windows,11
12 nov 2021,Android,5
12 nov 2021,Windows,3
12 nov 2021,(not set),2
12 nov 2021,Linux,2
13 nov 2021,Windows,6
13 nov 2021,Android,4
13 nov 2021,iOS,1
14 nov 2021,Android,7
14 nov 2021,iOS,1
15 nov 2021,Windows,19
15 nov 2021,Android,10
16 nov 2021,Windows,10
16 nov 2021,Android,1
17 nov 2021,Linux,2
17 nov 2021,Macintosh,1
17 nov 2021,iOS,3
17 nov 2021,Windows,11
17 nov 2021,Android,55
18 nov 2021,iOS,3
18 nov 2021,Macintosh,2
18 nov 2021,Android,6
18 nov 2021,Linux,1
18 nov 2021,Windows,4
19 nov 2021,iOS,1
19 nov 2021,Android,12
19 nov 2021,Windows,8
20 nov 2021,Windows,7
20 nov 2021,Android,5
21 nov 2021,Windows,1
21 nov 2021,Android,2
22 nov 2021,Android,7
22 nov 2021,Windows,5
23 nov 2021,(not set),1
23 nov 2021,Android,65
23 nov 2021,Macintosh,4
23 nov 2021,Windows,9
24 nov 2021,Windows,9
24 nov 2021,Android,37
24 nov 2021,(not set),1
24 nov 2021,iOS,3
24 nov 2021,Macintosh,1
25 nov 2021,Android,59
25 nov 2021,iOS,3
25 nov 2021,(not set),1
25 nov 2021,Windows,16
25 nov 2021,Linux,2
26 nov 2021,Macintosh,4
26 nov 2021,Android,5
26 nov 2021,iOS,1
26 nov 2021,Windows,2
27 nov 2021,Windows,6
27 nov 2021,Android,2
27 nov 2021,(not set),1
28 nov 2021,Android,7
28 nov 2021,Windows,5
29 nov 2021,Android,6
29 nov 2021,(not set),1
29 nov 2021,Windows,2
30 nov 2021,Windows,8
30 nov 2021,Android,192
30 nov 2021,iOS,7
30 nov 2021,Linux,3
1 dic 2021,Android,17
1 dic 2021,iOS,2
1 dic 2021,(not set),1
1 dic 2021,Windows,24
2 dic 2021,iOS,6
2 dic 2021,Macintosh,2
2 dic 2021,Windows,8
2 dic 2021,Android,62
3 dic 2021,Windows,5
3 dic 2021,iOS,6
3 dic 2021,Android,21
4 dic 2021,Windows,9
4 dic 2021,Linux,2
4 dic 2021,Android,6
4 dic 2021,iOS,2
5 dic 2021,Windows,4
5 dic 2021,Android,5
6 dic 2021,Android,22
6 dic 2021,iOS,14
6 dic 2021,Windows,7
6 dic 2021,Macintosh,6
7 dic 2021,Android,18
7 dic 2021,Windows,12
7 dic 2021,Linux,1
7 dic 2021,iOS,2
8 dic 2021,Windows,3
8 dic 2021,Android,2
9 dic 2021,Macintosh,4
9 dic 2021,Windows,7
9 dic 2021,Android,5
10 dic 2021,Linux,2
10 dic 2021,(not set),1
10 dic 2021,Windows,4
11 dic 2021,Windows,2
11 dic 2021,Android,8
11 dic 2021,iOS,1
11 dic 2021,Macintosh,1
12 dic 2021,Android,2
12 dic 2021,Windows,3
13 dic 2021,Android,48
13 dic 2021,Windows,6
13 dic 2021,iOS,11
14 dic 2021,iOS,1
14 dic 2021,Android,7
15 dic 2021,Android,4
15 dic 2021,iOS,5
15 dic 2021,Macintosh,1
15 dic 2021,Linux,2
15 dic 2021,Windows,3
16 dic 2021,Windows,1
16 dic 2021,Linux,1
16 dic 2021,Android,3
17 dic 2021,Android,4
17 dic 2021,Windows,2
18 dic 2021,Android,3
18 dic 2021,Windows,3
18 dic 2021,Linux,1
19 dic 2021,Windows,4
20 dic 2021,iOS,1
20 dic 2021,Windows,2
20 dic 2021,Android,3
20 dic 2021,Linux,3
21 dic 2021,Android,2
21 dic 2021,Windows,3
21 dic 2021,iOS,3
22 dic 2021,Windows,1
22 dic 2021,Android,6
23 dic 2021,Windows,1
23 dic 2021,Android,5
23 dic 2021,Linux,1
23 dic 2021,iOS,1
24 dic 2021,iOS,5
25 dic 2021,Android,4
26 dic 2021,(not set),1
27 dic 2021,Android,11
27 dic 2021,(not set),1
28 dic 2021,Android,1
29 dic 2021,Android,7
29 dic 2021,(not set),2
30 dic 2021,Windows,1
30 dic 2021,Android,4
31 dic 2021,(not set),2
31 dic 2021,Windows,1
31 dic 2021,Android,1
1 ene 2022,Windows,2
1 ene 2022,Android,1
1 ene 2022,(not set),2
1 ene 2022,Linux,1
2 ene 2022,(not set),2
2 ene 2022,Android,1
2 ene 2022,iOS,1
3 ene 2022,Android,2
3 ene 2022,Windows,1
4 ene 2022,iOS,1
4 ene 2022,Android,4
4 ene 2022,Windows,7
5 ene 2022,Android,9
5 ene 2022,(not set),1
6 ene 2022,Windows,3
6 ene 2022,(not set),2
6 ene 2022,Android,4
7 ene 2022,Android,1
8 ene 2022,Windows,1
8 ene 2022,Android,3
9 ene 2022,Android,18
9 ene 2022,iOS,1
9 ene 2022,Windows,4
9 ene 2022,(not set),2
9 ene 2022,Macintosh,1
10 ene 2022,(not set),1
10 ene 2022,Android,3
10 ene 2022,Windows,5
11 ene 2022,Windows,1
11 ene 2022,Android,1
11 ene 2022,(not set),2
12 ene 2022,Windows,2
12 ene 2022,Android,4
12 ene 2022,Linux,1
13 ene 2022,Android,3
13 ene 2022,Windows,2
13 ene 2022,(not set),1
14 ene 2022,Windows,3
14 ene 2022,Android,1
15 ene 2022,(not set),1
15 ene 2022,Windows,3
15 ene 2022,Android,1
16 ene 2022,Android,1
16 ene 2022,(not set),5
17 ene 2022,Android,1
17 ene 2022,(not set),2
17 ene 2022,Windows,14
17 ene 2022,Linux,1
18 ene 2022,Windows,3
19 ene 2022,Windows,3
19 ene 2022,Android,2
19 ene 2022,(not set),2
20 ene 2022,Windows,5
20 ene 2022,(not set),2
20 ene 2022,Android,3
21 ene 2022,Android,1
21 ene 2022,(not set),2
21 ene 2022,Windows,9
22 ene 2022,Windows,1
22 ene 2022,(not set),1
23 ene 2022,Android,3
23 ene 2022,(not set),2
24 ene 2022,Windows,1
24 ene 2022,(not set),1
25 ene 2022,Windows,7
25 ene 2022,(not set),2
25 ene 2022,Android,1
26 ene 2022,Android,2
26 ene 2022,Windows,5
26 ene 2022,Linux,1
26 ene 2022,Macintosh,1
26 ene 2022,(not set),2
27 ene 2022,Android,2
27 ene 2022,(not set),1
28 ene 2022,Windows,2
29 ene 2022,Windows,1
29 ene 2022,Android,3
30 ene 2022,Windows,2
30 ene 2022,Android,7
31 ene 2022,Android,4
1 feb 2022,Android,4
1 feb 2022,Windows,2
1 feb 2022,Linux,4
2 feb 2022,Macintosh,1
2 feb 2022,Android,11
2 feb 2022,Windows,3
3 feb 2022,Android,5
4 feb 2022,Windows,1
4 feb 2022,Android,2
5 feb 2022,Windows,1
5 feb 2022,Android,5
5 feb 2022,iOS,1
6 feb 2022,Android,2
6 feb 2022,Linux,1
6 feb 2022,Windows,1
7 feb 2022,Linux,1
7 feb 2022,Windows,6
7 feb 2022,Android,7
8 feb 2022,Linux,10
8 feb 2022,Windows,2
9 feb 2022,Android,1
9 feb 2022,Linux,1
9 feb 2022,Windows,3
10 feb 2022,iOS,2
10 feb 2022,Linux,2
10 feb 2022,Android,5
10 feb 2022,Windows,10
11 feb 2022,(not set),1
11 feb 2022,Android,8
11 feb 2022,Windows,4
12 feb 2022,Windows,4
13 feb 2022,Android,3
14 feb 2022,Windows,9
14 feb 2022,Android,8
14 feb 2022,Linux,1
15 feb 2022,Android,9
15 feb 2022,Windows,4
15 feb 2022,Linux,3
16 feb 2022,Android,5
16 feb 2022,Windows,7
17 feb 2022,Windows,5
17 feb 2022,Android,4
17 feb 2022,Macintosh,1
18 feb 2022,Android,1
18 feb 2022,Windows,3
19 feb 2022,Linux,1
19 feb 2022,Windows,4
19 feb 2022,Android,2
20 feb 2022,Windows,3
20 feb 2022,Android,1
21 feb 2022,Android,12
21 feb 2022,Windows,5
21 feb 2022,Linux,1
22 feb 2022,Android,2
22 feb 2022,Windows,6
22 feb 2022,Linux,3
23 feb 2022,Android,3
23 feb 2022,Windows,10
24 feb 2022,Android,1
24 feb 2022,Windows,6
25 feb 2022,Android,5
25 feb 2022,Windows,3
26 feb 2022,Windows,1
26 feb 2022,Android,2
27 feb 2022,Windows,2
27 feb 2022,Linux,1
28 feb 2022,Android,1
28 feb 2022,Windows,1
1 mar 2022,Android,2
2 mar 2022,Android,2
2 mar 2022,Windows,2
3 mar 2022,Windows,10
3 mar 2022,Android,2
4 mar 2022,Windows,3
4 mar 2022,Linux,1
4 mar 2022,Android,5
5 mar 2022,Android,5
5 mar 2022,Windows,5
6 mar 2022,Android,8
6 mar 2022,iOS,1
6 mar 2022,Windows,2
7 mar 2022,Android,1
7 mar 2022,Windows,7
8 mar 2022,Windows,13
8 mar 2022,Android,1
9 mar 2022,Android,8
9 mar 2022,Macintosh,1
9 mar 2022,Windows,14
10 mar 2022,iOS,1
10 mar 2022,Linux,5
10 mar 2022,Android,27
10 mar 2022,Windows,28
11 mar 2022,Android,23
11 mar 2022,Windows,5
11 mar 2022,Linux,1
12 mar 2022,Windows,13
12 mar 2022,Android,21
13 mar 2022,Windows,2
13 mar 2022,Android,4
14 mar 2022,Android,31
14 mar 2022,iOS,2
14 mar 2022,Macintosh,1
14 mar 2022,Windows,10
14 mar 2022,Linux,1
15 mar 2022,Windows,16
15 mar 2022,Android,19
15 mar 2022,(not set),1
15 mar 2022,iOS,2
16 mar 2022,Macintosh,6
16 mar 2022,Android,5
16 mar 2022,(not set),2
16 mar 2022,Windows,7
17 mar 2022,Android,5
17 mar 2022,Windows,28
17 mar 2022,Linux,17
17 mar 2022,iOS,4
18 mar 2022,Android,5
18 mar 2022,Macintosh,5
18 mar 2022,iOS,1
18 mar 2022,Windows,5
19 mar 2022,Android,16
19 mar 2022,Linux,2
19 mar 2022,Windows,11
20 mar 2022,Windows,2
20 mar 2022,Android,12
21 mar 2022,Android,17
21 mar 2022,iOS,1
21 mar 2022,Macintosh,3
21 mar 2022,Windows,17
22 mar 2022,Linux,1
22 mar 2022,iOS,5
22 mar 2022,Windows,26
22 mar 2022,Android,24
22 mar 2022,(not set),1
23 mar 2022,iOS,1
23 mar 2022,Android,8
23 mar 2022,Windows,15
23 mar 2022,Macintosh,5
23 mar 2022,Linux,1
24 mar 2022,Windows,16
24 mar 2022,iOS,4
24 mar 2022,Android,46
24 mar 2022,Macintosh,1
25 mar 2022,Macintosh,3
25 mar 2022,(not set),1
25 mar 2022,Windows,5
25 mar 2022,Android,2
26 mar 2022,(not set),2
26 mar 2022,Android,16
26 mar 2022,iOS,1
26 mar 2022,Windows,6
27 mar 2022,Linux,1
27 mar 2022,Windows,5
27 mar 2022,Android,16
28 mar 2022,Windows,7
28 mar 2022,iOS,3
28 mar 2022,Android,3
29 mar 2022,Windows,15
29 mar 2022,Macintosh,2
29 mar 2022,Android,15
29 mar 2022,(not set),1
30 mar 2022,Tizen,1
30 mar 2022,Android,29
30 mar 2022,Macintosh,4
30 mar 2022,Windows,9
30 mar 2022,iOS,1
31 mar 2022,Windows,8
31 mar 2022,Macintosh,1
31 mar 2022,Android,21
1 abr 2022,Windows,15
1 abr 2022,Android,7
2 abr 2022,iOS,3
2 abr 2022,Android,10
2 abr 2022,Windows,2
3 abr 2022,iOS,5
3 abr 2022,Android,4
3 abr 2022,Macintosh,1
3 abr 2022,Windows,8
4 abr 2022,Macintosh,1
4 abr 2022,(not set),1
4 abr 2022,Windows,13
4 abr 2022,Android,16
5 abr 2022,iOS,2
5 abr 2022,(not set),2
5 abr 2022,Android,33
5 abr 2022,Windows,11
6 abr 2022,Android,32
6 abr 2022,Linux,1
6 abr 2022,Windows,19
7 abr 2022,Linux,3
7 abr 2022,Macintosh,2
7 abr 2022,Android,18
7 abr 2022,iOS,5
7 abr 2022,Windows,30
8 abr 2022,Android,11
8 abr 2022,Windows,14
8 abr 2022,Macintosh,1
8 abr 2022,iOS,1
9 abr 2022,Windows,7
9 abr 2022,Android,11
9 abr 2022,Linux,1
10 abr 2022,Android,3
10 abr 2022,Windows,3
10 abr 2022,Linux,1
11 abr 2022,Windows,13
11 abr 2022,Macintosh,2
11 abr 2022,Android,6
11 abr 2022,Linux,1
12 abr 2022,Android,18
12 abr 2022,Windows,12
13 abr 2022,Windows,3
13 abr 2022,Macintosh,1
13 abr 2022,Android,3
14 abr 2022,Android,5
15 abr 2022,Windows,1
15 abr 2022,Macintosh,1
16 abr 2022,Windows,5
16 abr 2022,Android,30
17 abr 2022,Linux,1
17 abr 2022,Android,5
17 abr 2022,Windows,3
18 abr 2022,Windows,4
18 abr 2022,Android,9
18 abr 2022,iOS,2
18 abr 2022,Macintosh,1
19 abr 2022,Android,15
19 abr 2022,Windows,14
20 abr 2022,Android,22
20 abr 2022,iOS,2
20 abr 2022,Macintosh,1
20 abr 2022,Windows,15
21 abr 2022,Android,32
21 abr 2022,Macintosh,1
21 abr 2022,Windows,14
21 abr 2022,iOS,1
22 abr 2022,Linux,2
22 abr 2022,Windows,7
22 abr 2022,Android,21
23 abr 2022,Windows,7
23 abr 2022,Android,18
24 abr 2022,Windows,2
24 abr 2022,Android,13
25 abr 2022,Macintosh,1
25 abr 2022,Windows,6
25 abr 2022,iOS,1
25 abr 2022,Android,14
25 abr 2022,Linux,1
26 abr 2022,Android,7
26 abr 2022,Linux,1
26 abr 2022,iOS,6
26 abr 2022,Windows,37
27 abr 2022,Macintosh,2
27 abr 2022,Android,19
27 abr 2022,iOS,1
27 abr 2022,Windows,9
28 abr 2022,iOS,8
28 abr 2022,Windows,5
28 abr 2022,Android,15
29 abr 2022,Android,25
29 abr 2022,Linux,3
29 abr 2022,Windows,13
30 abr 2022,iOS,1
30 abr 2022,Android,27
30 abr 2022,Windows,23
1 may 2022,Android,2
1 may 2022,Windows,15
2 may 2022,Macintosh,2
2 may 2022,Windows,28
2 may 2022,Android,20
3 may 2022,iOS,1
3 may 2022,Android,18
3 may 2022,Macintosh,1
3 may 2022,Windows,25
4 may 2022,iOS,4
4 may 2022,Android,53
4 may 2022,Linux,1
4 may 2022,Windows,16
5 may 2022,Android,18
5 may 2022,iOS,5
5 may 2022,Windows,42
6 may 2022,Macintosh,2
6 may 2022,Android,18
6 may 2022,Windows,7
7 may 2022,(not set),1
7 may 2022,Android,5
7 may 2022,Windows,3
8 may 2022,Android,2
8 may 2022,iOS,3
8 may 2022,Windows,6
9 may 2022,Android,8
9 may 2022,iOS,2
9 may 2022,Windows,13
10 may 2022,Windows,15
10 may 2022,Android,20
11 may 2022,Windows,8
11 may 2022,Android,10
11 may 2022,Linux,1
12 may 2022,iOS,1
12 may 2022,Android,33
12 may 2022,Windows,32
12 may 2022,Macintosh,1
13 may 2022,Android,6
13 may 2022,Windows,7
14 may 2022,iOS,3
14 may 2022,Android,19
14 may 2022,Windows,8
15 may 2022,Windows,1
15 may 2022,Android,1
16 may 2022,Windows,11
