,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,smart tv,Categoría de dispositivo promedio,Categoría de dispositivo std,Android,Windows,iOS,Macintosh,Linux,Tizen,Windows Phone,Playstation 4,Sistema operativo (not set),Sistema operativo promedio,Sistema operativo std,Organic Search,Direct,Social,Referral,Organic Video,Unassigned,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
331,16 may 2023,105,40,50,1.4545454545454546,64,96,9,85,19,1,0,26.25,34.751798514609284,83,14,3,0,5,0,0,0,0,11.666666666666664,25.59079695689231,43.0,33.0,28.0,0.0,0.0,1.0,17.5,17.727097901235837
332,17 may 2023,72,31,43,1.4,49,67,5,49,23,0,0,18.0,20.211382931407737,48,23,1,0,0,0,0,0,0,8.0,15.839472494022296,34.0,29.0,9.0,0.0,0.0,0.0,12.0,14.224392195567914
333,18 may 2023,108,34,47,1.575,63,104,4,77,23,8,0,27.0,30.024989592004857,81,23,4,0,0,0,0,0,0,12.0,25.407785333546013,70.0,37.0,1.0,0.0,0.0,0.0,18.0,26.851443164195103
334,19 may 2023,70,16,28,1.6363636363636365,36,67,3,50,20,0,0,17.5,20.463381929681123,47,12,3,0,8,0,0,0,0,7.777777777777778,14.458967058371137,42.0,18.0,10.0,0.0,0.0,0.0,11.666666666666664,15.118053960598088
335,20 may 2023,109,48,59,1.3888888888888888,75,105,4,99,10,0,0,27.25,41.625563059254816,90,6,9,1,3,0,0,0,0,12.111111111111109,27.702564840921003,20.0,67.0,14.0,8.0,0.0,0.0,18.166666666666668,22.98127256896121
336,21 may 2023,39,12,21,1.7857142857142858,25,28,11,36,2,1,0,9.75,15.171931320698759,36,2,1,0,0,0,0,0,0,4.333333333333333,11.215069227507147,30.0,8.0,0.0,1.0,0.0,0.0,6.5,10.88959748261309
337,22 may 2023,65,18,35,1.4615384615384617,38,60,5,52,13,0,0,16.25,21.3116752039815,51,12,1,0,1,0,0,0,0,7.222222222222222,15.90791401771652,22.0,42.0,0.0,1.0,0.0,0.0,10.833333333333336,16.045940988992268
338,23 may 2023,78,27,36,1.3548387096774193,42,66,12,48,30,0,0,19.5,20.51219149676601,46,30,2,0,0,0,0,0,0,8.666666666666666,16.13829124921361,26.0,19.0,30.0,2.0,0.0,1.0,13.0,12.43650540411842
339,24 may 2023,62,22,31,1.5769230769230769,41,53,9,41,21,0,0,15.5,17.03672503740082,28,21,13,0,0,0,0,0,0,6.888888888888888,10.364945671127858,34.0,23.0,5.0,0.0,0.0,0.0,10.333333333333334,13.349989596333856
340,25 may 2023,40,10,15,1.3333333333333333,16,28,12,19,20,1,0,10.0,9.513148795220225,13,20,7,0,0,0,0,0,0,4.4444444444444455,6.9938244363805415,17.0,13.0,8.0,0.0,2.0,0.0,6.666666666666668,6.574360974438673
341,26 may 2023,9,3,6,3.0,9,8,1,8,1,0,0,2.25,3.344772040064913,8,1,0,0,0,0,0,0,0,1.0,2.494438257849294,9.0,0.0,0.0,0.0,0.0,0.0,1.5,3.3541019662496847
342,29 may 2023,50,18,27,1.5,33,43,7,25,24,1,0,12.5,12.010412149464312,25,19,1,1,4,0,0,0,0,5.5555555555555545,8.98283685840344,21.0,28.0,0.0,0.0,0.0,1.0,8.333333333333334,11.61416759345623
343,30 may 2023,62,25,38,1.9655172413793105,57,51,11,35,27,0,0,15.5,15.75595125658873,27,26,8,0,1,0,0,0,0,6.888888888888888,10.7645967509181,24.0,31.0,7.0,0.0,0.0,0.0,10.333333333333334,12.552113589175153
344,31 may 2023,37,10,16,1.4615384615384617,19,32,5,27,10,0,0,9.25,11.031205736455105,20,9,7,0,1,0,0,0,0,4.111111111111111,6.488356142513969,25.0,12.0,0.0,0.0,0.0,0.0,6.166666666666668,9.494150245750744
345,1 jun 2023,78,30,41,1.3055555555555556,47,74,4,57,21,0,0,19.5,23.286262044390035,51,21,6,0,0,0,0,0,0,8.666666666666666,16.336734339790464,35.0,42.0,1.0,0.0,0.0,0.0,13.0,18.14754345175493
346,2 jun 2023,56,18,31,1.3793103448275863,40,50,6,37,19,0,0,14.0,15.378556499229699,34,18,3,0,1,0,0,0,0,6.222222222222222,11.262304656367604,38.0,12.0,5.0,1.0,0.0,0.0,9.333333333333334,13.486618882762606
347,3 jun 2023,113,28,38,1.5882352941176472,54,102,11,99,14,0,0,28.25,41.24545429498868,94,9,5,0,5,0,0,0,0,12.555555555555555,28.96016847369317,36.0,61.0,15.0,1.0,0.0,0.0,18.83333333333333,22.78461956866712
348,4 jun 2023,57,13,28,1.6666666666666667,35,57,0,44,12,1,0,14.25,17.80975856096876,43,12,2,0,0,0,0,0,0,6.333333333333332,13.482498944104455,31.0,17.0,8.0,0.0,1.0,0.0,9.5,11.354147553500733
349,5 jun 2023,50,11,29,2.0526315789473686,39,46,4,29,20,1,0,12.5,12.419742348374221,24,18,6,2,0,0,0,0,0,5.5555555555555545,8.577892918052791,22.0,20.0,4.0,3.0,0.0,1.0,8.333333333333334,9.067647005823627
350,6 jun 2023,64,22,31,1.4285714285714286,40,45,19,32,32,0,0,16.0,16.0,27,28,5,3,1,0,0,0,0,7.111111111111112,11.019623349526613,33.0,28.0,2.0,1.0,0.0,0.0,10.666666666666666,14.114610239826753
351,7 jun 2023,47,13,26,1.9444444444444444,35,41,6,18,29,0,0,11.75,12.376893794486566,15,29,3,0,0,0,0,0,0,5.222222222222221,9.600668700990198,29.0,10.0,6.0,0.0,2.0,0.0,7.833333333333332,10.106378623863687
352,8 jun 2023,75,23,43,1.4848484848484849,49,72,3,49,26,0,0,18.75,20.43740443402733,45,23,4,0,3,0,0,0,0,8.333333333333334,14.734690736866893,43.0,23.0,5.0,0.0,0.0,4.0,12.5,15.713582235335984
353,9 jun 2023,32,9,18,2.0769230769230766,27,28,4,24,8,0,0,8.0,9.797958971132712,20,8,4,0,0,0,0,0,0,3.555555555555556,6.378977819736588,21.0,10.0,1.0,0.0,0.0,0.0,5.333333333333333,7.86694914747063
354,10 jun 2023,58,15,25,1.7142857142857142,36,50,8,42,16,0,0,14.5,17.168284713389394,42,12,0,0,4,0,0,0,0,6.4444444444444455,13.124287164651914,34.0,6.0,7.0,11.0,0.0,0.0,9.666666666666666,11.556623882239812
355,11 jun 2023,35,10,17,1.7272727272727273,19,35,0,16,17,2,0,8.75,7.790218225441443,18,17,0,0,0,0,0,0,0,3.888888888888889,7.279261935181865,24.0,9.0,1.0,1.0,0.0,0.0,5.833333333333332,8.70663859107265
356,12 jun 2023,44,12,21,2.066666666666667,31,41,3,15,28,1,0,11.0,11.467344941179714,14,28,2,0,0,0,0,0,0,4.888888888888889,9.242948596926857,34.0,8.0,0.0,0.0,0.0,2.0,7.333333333333332,12.256517540566824
357,13 jun 2023,57,20,30,1.5555555555555556,42,54,3,31,26,0,0,14.25,14.35923048077438,28,23,3,3,0,0,0,0,0,6.333333333333332,10.381607668264957,27.0,26.0,0.0,4.0,0.0,0.0,9.5,12.107160415776002
358,14 jun 2023,82,22,37,1.7857142857142858,50,70,12,34,47,0,1,20.5,20.524375751773796,33,44,2,0,3,0,0,0,0,9.111111111111109,15.954410358159375,52.0,27.0,2.0,1.0,0.0,0.0,13.666666666666664,19.652537297311564
359,15 jun 2023,74,20,37,1.6551724137931034,48,69,5,42,32,0,0,18.5,18.834808201837358,41,31,1,0,1,0,0,0,0,8.222222222222221,15.039043836167671,45.0,19.0,6.0,4.0,0.0,0.0,12.333333333333336,15.944347657468528
360,16 jun 2023,13,2,4,1.6666666666666667,5,12,1,11,2,0,0,3.25,4.548351349665063,10,2,1,0,0,0,0,0,0,1.4444444444444444,3.0951973949298037,4.0,9.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.3870669054835965
361,21 jun 2023,57,14,24,1.6842105263157894,32,55,2,33,24,0,0,14.25,14.600941750448838,31,21,2,3,0,0,0,0,0,6.333333333333332,10.821788720498617,24.0,23.0,8.0,2.0,0.0,0.0,9.5,10.259142264341595
362,22 jun 2023,21,4,14,2.1111111111111107,19,21,0,6,15,0,0,5.25,6.139014578904338,6,14,0,0,1,0,0,0,0,2.333333333333333,4.521553322083514,15.0,6.0,0.0,0.0,0.0,0.0,3.5,5.5901699437494745
363,23 jun 2023,124,59,68,1.2575757575757576,83,118,6,94,29,1,0,31.0,38.190312907856615,93,26,2,0,3,0,0,0,0,13.777777777777779,29.115775707710906,35.0,87.0,0.0,1.0,0.0,1.0,20.666666666666668,32.231799343022864
364,24 jun 2023,48,12,27,1.8095238095238089,38,42,6,31,17,0,0,12.0,12.98075498574717,31,16,0,1,0,0,0,0,0,5.333333333333333,10.338708279513881,29.0,15.0,1.0,3.0,0.0,0.0,8.0,10.739335795724672
365,25 jun 2023,24,7,16,1.3846153846153846,18,22,2,17,7,0,0,6.0,6.96419413859206,17,5,0,1,1,0,0,0,0,2.6666666666666665,5.2915026221291805,15.0,7.0,0.0,0.0,0.0,2.0,4.0,5.507570547286101
366,26 jun 2023,32,9,22,1.9375,31,24,8,14,18,0,0,8.0,8.124038404635959,13,13,1,0,5,0,0,0,0,3.555555555555556,5.2728046745354105,21.0,8.0,3.0,0.0,0.0,0.0,5.333333333333333,7.564537145273478
367,27 jun 2023,57,19,35,1.6785714285714286,47,56,1,33,24,0,0,14.25,14.600941750448838,31,19,2,0,5,0,0,0,0,6.333333333333332,10.488088481701515,14.0,36.0,5.0,2.0,0.0,0.0,9.5,12.776932339180636
368,28 jun 2023,37,15,23,1.875,30,37,0,16,21,0,0,9.25,9.417404100918679,10,21,6,0,0,0,0,0,0,4.111111111111111,6.870944370551246,19.0,7.0,11.0,0.0,0.0,0.0,6.166666666666668,7.104380495315706
369,29 jun 2023,52,10,22,1.8333333333333333,33,52,0,21,31,0,0,13.0,13.472193585307481,21,31,0,0,0,0,0,0,0,5.777777777777778,11.063230167017002,27.0,10.0,12.0,0.0,0.0,3.0,8.666666666666666,9.410396142328738
370,30 jun 2023,60,15,28,1.9444444444444444,35,60,0,20,40,0,0,15.0,16.583123951777,18,39,2,0,1,0,0,0,0,6.666666666666668,12.692955176439845,13.0,18.0,4.0,25.0,0.0,0.0,10.0,9.433981132056603
371,1 jul 2023,38,9,19,1.8461538461538465,24,37,1,30,8,0,0,9.5,12.278029157808676,30,8,0,0,0,0,0,0,0,4.222222222222221,9.449018500208576,20.0,6.0,10.0,2.0,0.0,0.0,6.333333333333332,7.06320670013903
372,2 jul 2023,18,4,12,1.75,14,18,0,6,12,0,0,4.5,4.9749371855331,6,12,0,0,0,0,0,0,0,2.0,4.0,12.0,1.0,0.0,5.0,0.0,0.0,3.0,4.396968652757638
373,3 jul 2023,157,11,27,2.0,34,155,2,14,143,0,0,39.25,60.172148873045906,14,141,0,0,2,0,0,0,0,17.444444444444443,43.89662379098094,29.0,16.0,5.0,107.0,0.0,0.0,26.16666666666667,37.55625410264211
374,4 jul 2023,110,11,27,1.608695652173913,37,106,4,23,87,0,0,27.5,35.612497806247745,20,83,3,0,4,0,0,0,0,12.222222222222221,25.754299653014908,37.0,18.0,0.0,55.0,0.0,0.0,18.33333333333333,21.2184406171194
375,5 jul 2023,53,7,21,1.7647058823529411,30,52,1,21,32,0,0,13.25,13.808964479641476,21,32,0,0,0,0,0,0,0,5.888888888888888,11.318072513997192,27.0,16.0,0.0,5.0,0.0,5.0,8.833333333333334,9.719682207882222
376,6 jul 2023,53,9,22,1.8666666666666667,28,52,1,35,18,0,0,13.25,14.549484526951463,35,18,0,0,0,0,0,0,0,5.888888888888888,11.723143723653314,32.0,19.0,2.0,0.0,0.0,0.0,8.833333333333334,12.388390622765419
377,7 jul 2023,32,12,22,1.3333333333333333,24,30,2,17,14,0,1,8.0,7.582875444051551,16,14,1,0,0,0,0,1,0,3.555555555555556,6.148371258780855,22.0,8.0,2.0,0.0,0.0,0.0,5.333333333333333,7.972173828734264
378,8 jul 2023,44,9,25,2.0,36,44,0,26,18,0,0,11.0,11.357816691600547,26,18,0,0,0,0,0,0,0,4.888888888888889,9.338622839755862,33.0,6.0,2.0,3.0,0.0,0.0,7.333333333333332,11.657138966697142
379,9 jul 2023,21,5,8,1.5,9,19,2,21,0,0,0,5.25,9.093266739736606,21,0,0,0,0,0,0,0,0,2.333333333333333,6.599663291074445,17.0,4.0,0.0,0.0,0.0,0.0,3.5,6.211548384528076
380,10 jul 2023,18,9,15,1.7,17,15,3,13,5,0,0,4.5,5.315072906367325,12,4,1,1,0,0,0,0,0,2.0,3.741657386773941,9.0,9.0,0.0,0.0,0.0,0.0,3.0,4.242640687119285
381,11 jul 2023,38,5,17,2.2222222222222223,20,30,8,17,21,0,0,9.5,9.604686356149273,17,21,0,0,0,0,0,0,0,4.222222222222221,7.9551210309638885,31.0,7.0,0.0,0.0,0.0,0.0,6.333333333333332,11.323525167642016
382,12 jul 2023,15,4,9,1.8571428571428568,13,13,2,9,6,0,0,3.75,3.897114317029974,7,6,1,1,0,0,0,0,0,1.6666666666666667,2.6246692913372702,7.0,7.0,1.0,0.0,0.0,0.0,2.5,3.2015621187164243
383,13 jul 2023,31,10,15,1.5,18,15,16,6,25,0,0,7.75,10.256095748383009,6,25,0,0,0,0,0,0,0,3.4444444444444446,7.847308259115367,25.0,4.0,0.0,2.0,0.0,0.0,5.166666666666667,8.989191040107867
384,14 jul 2023,17,7,12,1.625,13,14,3,6,11,0,0,4.25,4.602988159880492,4,11,2,0,0,0,0,0,0,1.8888888888888888,3.4783279649996723,8.0,9.0,0.0,0.0,0.0,0.0,2.833333333333333,4.017323597731317
385,15 jul 2023,43,13,23,1.3888888888888888,25,36,7,25,18,0,0,10.75,11.031205736455105,23,18,2,0,0,0,0,0,0,4.777777777777779,8.508528764034065,33.0,6.0,0.0,4.0,0.0,0.0,7.166666666666668,11.781576955380617
386,16 jul 2023,57,7,15,1.2307692307692308,16,52,5,53,4,0,0,14.25,22.43184120842513,51,4,1,1,0,0,0,0,0,6.333333333333332,15.839472494022298,50.0,7.0,0.0,0.0,0.0,0.0,9.5,18.291619210264933
387,17 jul 2023,22,5,12,1.5555555555555556,14,20,2,12,10,0,0,5.5,5.54526825320471,12,9,0,1,0,0,0,0,0,2.4444444444444446,4.374448818895451,8.0,6.0,0.0,3.0,5.0,0.0,3.6666666666666665,2.9814239699997187
388,18 jul 2023,35,11,19,1.4705882352941178,25,30,5,20,15,0,0,8.75,8.926785535678562,18,15,2,0,0,0,0,0,0,3.888888888888889,6.805952369383801,28.0,6.0,0.0,1.0,0.0,0.0,5.833333333333332,10.13930744950342
389,19 jul 2023,9,4,10,2.0,12,9,0,1,8,0,0,2.25,3.344772040064913,1,8,0,0,0,0,0,0,0,1.0,2.494438257849294,5.0,3.0,0.0,1.0,0.0,0.0,1.5,1.8929694486000912
390,20 jul 2023,13,4,8,2.2,11,11,2,5,8,0,0,3.25,3.418698582794337,5,8,0,0,0,0,0,0,0,1.4444444444444444,2.793290019994785,7.0,6.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.0776975521032317
391,21 jul 2023,5,1,5,1.5,6,4,1,2,3,0,0,1.25,1.299038105676658,1,3,1,0,0,0,0,0,0,0.5555555555555556,0.955813918560292,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.21335164821342
392,22 jul 2023,26,7,11,2.0,18,23,3,16,10,0,0,6.5,6.837397165588674,15,10,1,0,0,0,0,0,0,2.888888888888889,5.279824164674098,11.0,14.0,0.0,1.0,0.0,0.0,4.333333333333333,5.849976258261415
393,23 jul 2023,23,6,13,1.5454545454545454,17,22,1,19,4,0,0,5.75,7.822243923581007,14,3,5,1,0,0,0,0,0,2.555555555555556,4.37444881889545,18.0,3.0,1.0,1.0,0.0,0.0,3.8333333333333335,6.413960468297953
394,24 jul 2023,74,9,25,1.7368421052631582,33,70,4,40,34,0,0,18.5,18.621224449536072,19,31,21,0,3,0,0,0,0,8.222222222222221,11.370310049303141,53.0,18.0,0.0,3.0,0.0,0.0,12.333333333333336,19.27577639306795
395,25 jul 2023,61,12,25,1.6363636363636365,36,50,11,23,37,0,1,15.25,15.562374497485914,12,36,12,0,1,0,0,0,0,6.777777777777778,11.409331247105275,41.0,10.0,2.0,8.0,0.0,0.0,10.166666666666666,14.311029157805374
396,26 jul 2023,55,13,24,1.5789473684210529,30,53,2,24,30,1,0,13.75,13.4233937586588,25,30,0,0,0,0,0,0,0,6.111111111111112,11.493422703098444,26.0,11.0,5.0,13.0,0.0,0.0,9.166666666666666,9.007712744581108
397,27 jul 2023,63,8,22,2.0588235294117645,35,58,5,14,49,0,0,15.75,20.029665498954294,12,44,2,0,5,0,0,0,0,7.0,13.613718571108091,29.0,11.0,2.0,20.0,0.0,1.0,10.5,10.843584893075414
398,28 jul 2023,33,8,20,1.75,28,25,8,14,19,0,0,8.25,8.437268515343103,13,19,1,0,0,0,0,0,0,3.6666666666666665,6.74948557710553,18.0,10.0,0.0,5.0,0.0,0.0,5.5,6.6770752080033775
399,29 jul 2023,66,19,35,1.8,45,62,4,49,17,0,0,16.5,20.006249023742555,48,17,1,0,0,0,0,0,0,7.333333333333332,15.311578770474467,32.0,23.0,6.0,5.0,0.0,0.0,11.0,12.16552506059644
400,30 jul 2023,38,8,13,2.0,20,35,3,22,16,0,0,9.5,9.733961166965893,22,16,0,0,0,0,0,0,0,4.222222222222221,8.024653371230128,9.0,27.0,2.0,0.0,0.0,0.0,6.333333333333332,9.775252199076784
401,31 jul 2023,70,17,32,1.4615384615384617,38,66,4,48,22,0,0,17.5,19.7673974007708,47,21,1,0,1,0,0,0,0,7.777777777777778,15.302706933943838,30.0,29.0,6.0,1.0,4.0,0.0,11.666666666666664,12.762793146051099
402,1 ago 2023,215,57,73,1.3428571428571427,94,194,21,142,73,0,0,53.75,59.02700653090921,129,71,13,1,1,0,0,0,0,23.88888888888889,43.097936131158676,62.0,129.0,9.0,15.0,0.0,0.0,35.833333333333336,46.70266468724122
403,2 ago 2023,118,24,45,1.9090909090909087,63,112,6,88,30,0,0,29.5,35.92700933837939,84,30,4,0,0,0,0,0,0,13.111111111111109,26.718468204780685,48.0,63.0,2.0,5.0,0.0,0.0,19.666666666666668,25.759572115148877
404,3 ago 2023,43,13,29,1.7142857142857142,36,39,4,25,18,0,0,10.75,11.031205736455105,22,17,3,0,1,0,0,0,0,4.777777777777779,8.010795185633746,25.0,10.0,4.0,4.0,0.0,0.0,7.166666666666668,8.64902049688608
405,4 ago 2023,31,9,18,1.7333333333333334,26,27,4,18,13,0,0,7.75,7.949056547792322,14,10,4,0,3,0,0,0,0,3.4444444444444446,4.878777422244477,15.0,11.0,5.0,0.0,0.0,0.0,5.166666666666667,5.927806414592912
406,5 ago 2023,40,5,16,1.5714285714285714,22,33,7,31,9,0,0,10.0,12.668859459319927,31,9,0,0,0,0,0,0,0,4.4444444444444455,9.79921891571082,32.0,7.0,1.0,0.0,0.0,0.0,6.666666666666668,11.599808427536876
407,6 ago 2023,16,6,14,2.0,18,14,2,8,7,1,0,4.0,3.5355339059327378,9,6,0,1,0,0,0,0,0,1.7777777777777777,3.154459903684087,11.0,4.0,0.0,1.0,0.0,0.0,2.6666666666666665,3.986086914367133
408,7 ago 2023,73,10,29,1.565217391304348,36,70,3,50,23,0,0,18.25,20.595812681222366,49,22,1,0,1,0,0,0,0,8.11111111111111,15.968332859788074,43.0,29.0,1.0,0.0,0.0,0.0,12.166666666666664,17.334134596864715
409,8 ago 2023,42,9,23,2.2857142857142856,32,37,5,28,14,0,0,10.5,11.608186766243902,24,13,4,0,1,0,0,0,0,4.666666666666667,7.930251502246881,21.0,10.0,10.0,0.0,1.0,0.0,7.0,7.6157731058639095
410,9 ago 2023,102,17,36,1.9629629629629632,53,90,12,51,51,0,0,25.5,25.5,45,37,6,3,11,0,0,0,0,11.333333333333336,16.34353422950835,44.0,30.0,27.0,1.0,0.0,0.0,17.0,17.473789896108208
411,10 ago 2023,86,21,39,1.7142857142857142,60,75,11,69,17,0,0,21.5,28.28869031963127,60,15,8,1,2,0,0,0,0,9.555555555555557,18.475876831462106,51.0,31.0,4.0,0.0,0.0,0.0,14.333333333333336,19.770910168449227
412,11 ago 2023,40,10,21,2.2857142857142856,32,28,12,26,14,0,0,10.0,10.862780491200215,18,13,8,0,1,0,0,0,0,4.4444444444444455,6.499762578759853,25.0,14.0,1.0,0.0,0.0,0.0,6.666666666666668,9.620579793107874
413,12 ago 2023,48,17,28,2.05,41,45,3,39,9,0,0,12.0,16.015617378046965,35,8,4,0,1,0,0,0,0,5.333333333333333,10.801234497346432,30.0,17.0,0.0,1.0,0.0,0.0,8.0,11.590225767142474
414,13 ago 2023,25,8,16,2.1111111111111107,19,21,4,23,2,0,0,6.25,9.705024471890836,21,2,1,1,0,0,0,0,0,2.7777777777777777,6.476929618573188,16.0,9.0,0.0,0.0,0.0,0.0,4.166666666666667,6.2294105303435865
415,14 ago 2023,61,9,23,2.0588235294117645,35,56,5,24,37,0,0,15.25,15.927570436196476,20,32,4,0,5,0,0,0,0,6.777777777777778,10.809232450680275,45.0,6.0,1.0,7.0,0.0,2.0,10.166666666666666,15.784134087395762
416,15 ago 2023,71,17,31,1.5769230769230769,41,63,8,46,24,1,0,17.75,18.925842121290138,41,23,6,1,0,0,0,0,0,7.888888888888888,13.69058431059216,59.0,12.0,0.0,0.0,0.0,0.0,11.833333333333336,21.543882864722622
417,16 ago 2023,74,13,27,2.3,46,57,17,54,19,1,0,18.5,21.84605227495348,46,19,9,0,0,0,0,0,0,8.222222222222221,14.717923900829804,41.0,9.0,20.0,4.0,0.0,0.0,12.333333333333336,14.522013940527975
418,17 ago 2023,82,24,41,1.4285714285714286,50,81,1,64,17,1,0,20.5,26.004807247891694,64,16,1,0,1,0,0,0,0,9.111111111111109,20.019126656744184,33.0,44.0,5.0,0.0,0.0,0.0,13.666666666666664,17.93197020841702
419,18 ago 2023,64,12,27,1.6521739130434785,38,58,6,28,31,5,0,16.0,13.656500283747663,14,31,19,0,0,0,0,0,0,7.111111111111112,10.867325587838929,48.0,16.0,0.0,0.0,0.0,0.0,10.666666666666666,17.688665548562128
420,19 ago 2023,65,21,35,1.7307692307692308,45,60,5,48,17,0,0,16.25,19.600701518057967,38,16,10,1,0,0,0,0,0,7.222222222222222,12.163495274136894,34.0,25.0,6.0,0.0,0.0,0.0,10.833333333333336,13.618818679394414
421,20 ago 2023,22,5,15,1.6363636363636365,18,19,3,18,4,0,0,5.5,7.399324293474371,16,4,2,0,0,0,0,0,0,2.4444444444444446,4.969039949999534,8.0,11.0,1.0,2.0,0.0,0.0,3.6666666666666665,4.2687494916218975
422,21 ago 2023,21,7,15,1.5,18,17,4,14,7,0,0,5.25,5.804093383121951,12,6,2,0,1,0,0,0,0,2.333333333333333,3.8873012632302,12.0,2.0,5.0,2.0,0.0,0.0,3.5,4.153311931459037
423,22 ago 2023,46,13,27,1.8181818181818181,40,37,9,28,18,0,0,11.5,12.031209415515963,20,18,8,0,0,0,0,0,0,5.111111111111111,7.837863150465955,34.0,12.0,0.0,0.0,0.0,0.0,7.666666666666668,12.565384549980509
424,23 ago 2023,82,23,39,1.6774193548387095,52,77,5,51,31,0,0,20.5,21.68524844220144,45,29,6,0,2,0,0,0,0,9.111111111111109,15.487948321513615,30.0,41.0,11.0,0.0,0.0,0.0,13.666666666666664,16.234394215847892
425,24 ago 2023,180,64,72,1.2753623188405796,88,172,8,150,30,0,0,45.0,61.84658438426491,142,25,8,0,5,0,0,0,0,20.0,43.815268774455525,58.0,98.0,24.0,0.0,0.0,0.0,30.0,36.84200501239493
426,25 ago 2023,39,11,24,1.45,29,31,8,27,12,0,0,9.75,11.098986440211556,18,12,9,0,0,0,0,0,0,4.333333333333333,6.497862896539309,32.0,6.0,1.0,0.0,0.0,0.0,6.5,11.601005703529903
427,26 ago 2023,47,13,25,1.65,33,45,2,40,7,0,0,11.75,16.55860803328589,40,7,0,0,0,0,0,0,0,5.222222222222221,12.488018949535215,31.0,15.0,1.0,0.0,0.0,0.0,7.833333333333332,11.682132605916705
428,27 ago 2023,31,11,18,1.6,24,25,6,16,15,0,0,7.75,7.758060324591451,15,15,1,0,0,0,0,0,0,3.4444444444444446,6.184408911144776,24.0,7.0,0.0,0.0,0.0,0.0,5.166666666666667,8.80183061767393
429,28 ago 2023,47,11,22,1.9411764705882355,33,43,4,14,33,0,0,11.75,13.534677683639163,11,21,3,0,12,0,0,0,0,5.222222222222221,7.223076872508893,19.0,15.0,1.0,0.0,12.0,0.0,7.833333333333332,7.776388764858804
430,29 ago 2023,70,21,35,1.5333333333333334,46,60,10,45,25,0,0,17.5,18.874586088176876,36,23,9,1,1,0,0,0,0,7.777777777777778,12.308784377001093,39.0,22.0,9.0,0.0,0.0,0.0,11.666666666666664,14.544949486180954
431,30 ago 2023,25,9,17,2.0,22,22,3,19,6,0,0,6.25,7.758060324591451,16,6,3,0,0,0,0,0,0,2.7777777777777777,5.072316538005923,10.0,8.0,1.0,1.0,5.0,0.0,4.166666666666667,3.8042374035044415
432,31 ago 2023,76,19,35,1.5,45,58,18,37,39,0,0,19.0,19.013153341831547,35,35,2,1,3,0,0,0,0,8.444444444444445,14.229164972072995,55.0,17.0,1.0,3.0,0.0,0.0,12.666666666666664,19.83823468848868
433,1 sept 2023,61,16,30,1.72,43,54,7,37,24,0,0,15.25,15.927570436196476,31,20,6,0,4,0,0,0,0,6.777777777777778,10.538582845670557,21.0,27.0,1.0,11.0,0.0,1.0,10.166666666666666,10.589565094416717
434,2 sept 2023,51,12,23,1.6666666666666667,30,48,3,40,11,0,0,12.75,16.361158271956178,40,11,0,0,0,0,0,0,0,5.666666666666668,12.61392528561633,21.0,26.0,3.0,1.0,0.0,0.0,8.5,10.750968948580091
435,3 sept 2023,20,4,13,1.4545454545454546,16,20,0,13,7,0,0,5.0,5.431390245600108,12,4,1,0,3,0,0,0,0,2.2222222222222223,3.7350525142159134,11.0,8.0,0.0,1.0,0.0,0.0,3.333333333333333,4.459696053419885
436,4 sept 2023,36,3,16,2.0,20,31,5,19,17,0,0,9.0,9.027735042633894,16,16,3,1,0,0,0,0,0,4.0,6.4807406984078595,24.0,12.0,0.0,0.0,0.0,0.0,6.0,9.16515138991168
437,5 sept 2023,49,13,24,1.7222222222222223,31,46,3,35,14,0,0,12.25,14.324367350776788,21,11,14,3,0,0,0,0,0,5.4444444444444455,7.455216087651667,34.0,10.0,5.0,0.0,0.0,0.0,8.166666666666666,12.116334245783895
438,6 sept 2023,58,25,36,1.4545454545454546,48,53,5,35,21,2,0,14.5,14.396180048887965,24,20,13,0,1,0,0,0,0,6.4444444444444455,9.262962222518368,34.0,20.0,3.0,1.0,0.0,0.0,9.666666666666666,12.944325225965063
439,7 sept 2023,97,25,43,2.1818181818181817,72,90,7,75,22,0,0,24.25,30.646166155002163,64,21,11,0,1,0,0,0,0,10.777777777777779,20.037618941368912,39.0,51.0,4.0,2.0,0.0,1.0,16.166666666666668,20.715667715255734
440,8 sept 2023,37,7,21,2.0,26,35,2,22,15,0,0,9.25,9.575359001102779,16,14,6,0,1,0,0,0,0,4.111111111111111,6.118177732416091,30.0,7.0,0.0,0.0,0.0,0.0,6.166666666666668,10.960788698304924
441,9 sept 2023,84,30,43,1.6285714285714286,57,70,14,63,21,0,0,21.0,25.71964229922337,63,18,0,1,2,0,0,0,0,9.333333333333334,19.759667113705248,41.0,42.0,0.0,1.0,0.0,0.0,14.0,19.45079261452688
442,10 sept 2023,33,7,15,2.272727272727273,25,28,5,21,12,0,0,8.25,8.842369591913695,17,12,4,0,0,0,0,0,0,3.6666666666666665,6.036923425424947,22.0,10.0,1.0,0.0,0.0,0.0,5.5,8.200609733428363
