Fecha,Categoría de dispositivo,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones
12 feb 2022,desktop,4,1,0,0,2
13 feb 2022,mobile,3,3,0,0,3
14 feb 2022,mobile,8,5,0,0,5
14 feb 2022,desktop,10,7,0,0,7
15 feb 2022,mobile,9,4,0,0,6
15 feb 2022,desktop,7,7,0,0,7
16 feb 2022,desktop,7,3,0,0,4
16 feb 2022,mobile,5,5,0,0,5
17 feb 2022,mobile,4,2,0,0,2
17 feb 2022,desktop,6,4,0,0,5
18 feb 2022,mobile,1,1,0,0,1
18 feb 2022,desktop,3,3,0,0,3
19 feb 2022,desktop,5,4,0,0,4
19 feb 2022,mobile,2,2,0,0,2
20 feb 2022,desktop,3,2,0,0,2
20 feb 2022,mobile,1,1,0,0,1
21 feb 2022,mobile,12,5,0,0,5
21 feb 2022,desktop,6,3,0,0,5
22 feb 2022,mobile,2,2,0,0,2
22 feb 2022,desktop,9,2,0,0,7
23 feb 2022,mobile,3,3,0,0,3
23 feb 2022,desktop,10,5,0,0,6
24 feb 2022,mobile,1,1,0,0,1
24 feb 2022,desktop,6,4,0,0,5
25 feb 2022,mobile,5,3,0,0,4
25 feb 2022,desktop,3,2,0,0,3
26 feb 2022,desktop,1,1,0,0,1
26 feb 2022,mobile,2,1,0,0,2
27 feb 2022,desktop,3,3,0,0,3
28 feb 2022,desktop,1,1,0,0,1
28 feb 2022,mobile,1,1,0,0,1
1 mar 2022,mobile,2,1,0,0,2
2 mar 2022,desktop,2,1,0,0,1
2 mar 2022,mobile,2,2,0,0,2
3 mar 2022,mobile,2,2,0,0,2
3 mar 2022,desktop,10,7,0,0,7
4 mar 2022,desktop,4,4,0,0,4
4 mar 2022,mobile,5,4,0,0,4
5 mar 2022,mobile,5,3,0,0,4
5 mar 2022,desktop,5,1,0,0,3
6 mar 2022,mobile,9,5,0,0,6
6 mar 2022,desktop,2,2,0,0,2
7 mar 2022,mobile,1,0,0,0,1
7 mar 2022,desktop,7,3,0,0,5
8 mar 2022,mobile,1,1,0,0,1
8 mar 2022,desktop,13,5,0,0,5
9 mar 2022,mobile,8,6,0,0,6
9 mar 2022,desktop,15,8,0,0,8
10 mar 2022,mobile,28,7,0,0,11
10 mar 2022,desktop,33,17,0,0,22
11 mar 2022,mobile,23,8,0,0,10
11 mar 2022,desktop,6,4,0,0,6
12 mar 2022,mobile,21,10,0,0,12
12 mar 2022,desktop,13,6,0,0,7
13 mar 2022,mobile,4,4,0,0,4
13 mar 2022,desktop,2,2,0,0,2
14 mar 2022,mobile,33,17,0,0,20
14 mar 2022,desktop,12,7,0,0,10
15 mar 2022,mobile,21,7,0,0,9
15 mar 2022,desktop,17,5,0,0,6
16 mar 2022,desktop,15,9,0,0,10
16 mar 2022,mobile,5,3,0,0,5
17 mar 2022,mobile,9,9,0,0,9
17 mar 2022,desktop,45,9,0,0,18
18 mar 2022,mobile,6,3,0,0,4
18 mar 2022,desktop,10,4,0,0,7
19 mar 2022,mobile,16,10,0,0,10
19 mar 2022,desktop,13,6,0,0,9
20 mar 2022,mobile,12,6,0,0,6
20 mar 2022,desktop,2,2,0,0,2
21 mar 2022,mobile,18,9,0,0,12
21 mar 2022,desktop,20,8,0,0,12
22 mar 2022,mobile,29,13,0,0,18
22 mar 2022,desktop,28,14,0,0,17
23 mar 2022,mobile,9,6,0,0,6
23 mar 2022,desktop,21,10,0,0,15
24 mar 2022,mobile,50,22,0,0,22
24 mar 2022,desktop,17,6,0,0,6
25 mar 2022,mobile,2,2,0,0,2
25 mar 2022,desktop,9,5,0,0,7
26 mar 2022,mobile,17,9,0,0,10
26 mar 2022,desktop,8,4,0,0,5
27 mar 2022,desktop,6,3,0,0,4
27 mar 2022,tablet,7,1,0,0,1
27 mar 2022,mobile,9,6,0,0,7
28 mar 2022,desktop,7,4,0,0,6
28 mar 2022,mobile,6,5,0,0,5
29 mar 2022,desktop,18,10,0,0,14
29 mar 2022,mobile,15,10,0,0,11
30 mar 2022,mobile,31,12,0,0,17
30 mar 2022,desktop,13,6,0,0,11
31 mar 2022,desktop,9,6,0,0,9
31 mar 2022,mobile,21,10,0,0,11
1 abr 2022,desktop,15,5,0,0,10
1 abr 2022,mobile,7,3,0,0,5
2 abr 2022,mobile,13,5,0,0,8
2 abr 2022,desktop,2,2,0,0,2
3 abr 2022,desktop,9,4,0,0,5
3 abr 2022,tablet,2,1,0,0,1
3 abr 2022,mobile,7,3,0,0,3
4 abr 2022,desktop,15,7,0,0,10
4 abr 2022,mobile,16,5,0,0,8
5 abr 2022,mobile,35,10,0,0,21
5 abr 2022,desktop,13,10,0,0,12
6 abr 2022,mobile,32,10,0,0,15
6 abr 2022,desktop,20,7,0,0,7
7 abr 2022,desktop,35,13,0,0,22
7 abr 2022,mobile,23,9,0,0,14
8 abr 2022,mobile,12,6,0,0,8
8 abr 2022,desktop,15,9,0,0,11
9 abr 2022,mobile,11,8,0,0,8
9 abr 2022,desktop,8,3,0,0,3
10 abr 2022,mobile,3,3,0,0,3
10 abr 2022,desktop,4,4,0,0,4
11 abr 2022,desktop,16,7,0,0,12
11 abr 2022,mobile,6,3,0,0,4
12 abr 2022,mobile,18,7,0,0,11
12 abr 2022,desktop,12,9,0,0,10
13 abr 2022,desktop,4,3,0,0,4
13 abr 2022,mobile,3,2,0,0,3
14 abr 2022,mobile,5,3,0,0,3
15 abr 2022,desktop,2,2,0,0,2
16 abr 2022,mobile,30,12,0,0,14
16 abr 2022,desktop,5,3,0,0,5
17 abr 2022,mobile,5,1,0,0,2
17 abr 2022,desktop,4,4,0,0,4
18 abr 2022,mobile,11,4,0,0,7
18 abr 2022,desktop,5,2,0,0,4
19 abr 2022,mobile,15,7,0,0,12
19 abr 2022,desktop,14,7,0,0,11
20 abr 2022,mobile,24,10,0,0,16
20 abr 2022,desktop,16,5,0,0,10
21 abr 2022,desktop,15,8,0,0,11
21 abr 2022,mobile,33,12,0,0,20
22 abr 2022,mobile,21,6,0,0,12
22 abr 2022,desktop,9,7,0,0,8
23 abr 2022,mobile,18,5,0,0,9
23 abr 2022,desktop,7,1,0,0,3
24 abr 2022,desktop,2,2,0,0,2
24 abr 2022,mobile,13,4,0,0,5
25 abr 2022,desktop,8,6,0,0,7
25 abr 2022,mobile,15,5,0,0,6
26 abr 2022,desktop,38,7,0,0,8
26 abr 2022,mobile,13,6,0,0,7
27 abr 2022,mobile,20,8,0,0,14
27 abr 2022,desktop,11,9,0,0,10
28 abr 2022,desktop,5,5,0,0,5
28 abr 2022,mobile,23,13,0,0,16
29 abr 2022,mobile,25,9,0,0,14
29 abr 2022,desktop,16,13,0,0,15
30 abr 2022,desktop,23,4,0,0,6
30 abr 2022,mobile,28,14,0,0,17
1 may 2022,mobile,2,2,0,0,2
1 may 2022,desktop,15,2,0,0,6
2 may 2022,desktop,30,5,0,0,16
2 may 2022,mobile,20,6,0,0,10
3 may 2022,mobile,19,11,0,0,13
3 may 2022,desktop,26,10,0,0,18
4 may 2022,desktop,17,5,0,0,9
4 may 2022,mobile,57,13,0,0,18
5 may 2022,desktop,42,7,0,0,12
5 may 2022,mobile,23,11,0,0,12
6 may 2022,mobile,18,4,0,0,6
6 may 2022,desktop,9,3,0,0,9
7 may 2022,mobile,5,5,0,0,5
7 may 2022,desktop,4,2,0,0,4
8 may 2022,desktop,6,1,0,0,4
8 may 2022,mobile,5,2,0,0,3
9 may 2022,desktop,13,6,0,0,7
9 may 2022,mobile,10,6,0,0,8
10 may 2022,mobile,20,9,0,0,12
10 may 2022,desktop,15,6,0,0,7
11 may 2022,mobile,10,5,0,0,9
11 may 2022,desktop,9,5,0,0,7
12 may 2022,desktop,33,14,0,0,19
12 may 2022,mobile,34,8,0,0,14
13 may 2022,desktop,7,5,0,0,6
13 may 2022,mobile,6,4,0,0,5
14 may 2022,mobile,22,12,0,0,14
14 may 2022,desktop,8,6,0,0,7
15 may 2022,mobile,1,1,0,0,1
15 may 2022,desktop,1,1,0,0,1
16 may 2022,mobile,13,2,0,0,9
16 may 2022,desktop,13,7,0,0,9
17 may 2022,desktop,13,6,0,0,12
17 may 2022,mobile,28,11,0,0,18
18 may 2022,mobile,2,2,0,0,2
18 may 2022,desktop,5,4,0,0,5
19 may 2022,mobile,31,18,0,0,21
19 may 2022,desktop,15,4,0,0,8
20 may 2022,mobile,4,1,0,0,4
20 may 2022,desktop,4,2,0,0,4
21 may 2022,desktop,7,6,0,0,7
21 may 2022,mobile,4,3,0,0,4
22 may 2022,mobile,2,2,0,0,2
22 may 2022,desktop,3,1,0,0,3
23 may 2022,desktop,29,8,0,0,12
23 may 2022,mobile,24,7,0,0,11
24 may 2022,mobile,15,8,0,0,11
24 may 2022,desktop,6,3,0,0,5
25 may 2022,mobile,5,1,0,0,1
25 may 2022,desktop,6,1,0,0,5
26 may 2022,mobile,77,33,0,0,40
26 may 2022,desktop,23,14,0,0,17
27 may 2022,desktop,9,3,0,0,3
27 may 2022,mobile,13,7,0,0,10
28 may 2022,desktop,26,2,0,0,5
28 may 2022,mobile,13,8,0,0,10
29 may 2022,mobile,1,1,0,0,1
29 may 2022,desktop,3,3,0,0,3
30 may 2022,desktop,12,6,0,0,7
30 may 2022,mobile,35,13,0,0,16
31 may 2022,desktop,7,3,0,0,5
31 may 2022,mobile,16,12,0,0,13
1 jun 2022,desktop,20,10,0,0,15
1 jun 2022,mobile,51,21,0,0,30
2 jun 2022,mobile,17,10,0,0,15
2 jun 2022,desktop,13,10,0,0,13
3 jun 2022,tablet,1,1,0,0,1
3 jun 2022,desktop,21,7,0,0,15
3 jun 2022,mobile,13,8,0,0,11
4 jun 2022,desktop,3,0,0,0,3
4 jun 2022,mobile,32,12,0,0,16
5 jun 2022,mobile,8,5,0,0,8
5 jun 2022,desktop,9,4,0,0,6
6 jun 2022,mobile,16,1,0,0,5
6 jun 2022,desktop,15,4,0,0,6
7 jun 2022,mobile,18,11,0,0,15
7 jun 2022,desktop,15,10,0,0,13
8 jun 2022,desktop,23,7,0,0,11
8 jun 2022,mobile,20,8,0,0,15
9 jun 2022,mobile,25,13,0,0,16
9 jun 2022,desktop,29,13,0,0,18
10 jun 2022,mobile,7,2,0,0,6
10 jun 2022,desktop,3,2,0,0,3
11 jun 2022,mobile,6,4,0,0,4
11 jun 2022,desktop,20,6,0,0,8
12 jun 2022,mobile,4,4,0,0,4
12 jun 2022,desktop,26,5,0,0,5
13 jun 2022,mobile,28,7,0,0,13
13 jun 2022,desktop,12,4,0,0,6
14 jun 2022,desktop,10,7,0,0,10
14 jun 2022,mobile,34,11,0,0,22
15 jun 2022,desktop,14,8,0,0,12
15 jun 2022,mobile,21,9,0,0,12
16 jun 2022,desktop,9,5,0,0,8
16 jun 2022,mobile,37,8,0,0,16
17 jun 2022,desktop,12,7,0,0,9
17 jun 2022,mobile,19,1,0,0,4
18 jun 2022,desktop,6,1,0,0,2
18 jun 2022,mobile,8,6,0,0,7
19 jun 2022,desktop,3,3,0,0,3
19 jun 2022,mobile,9,3,0,0,4
20 jun 2022,mobile,1,1,0,0,1
20 jun 2022,desktop,7,4,0,0,5
21 jun 2022,mobile,51,26,0,0,34
21 jun 2022,desktop,16,8,0,0,11
22 jun 2022,mobile,16,4,0,0,7
22 jun 2022,desktop,9,4,0,0,6
23 jun 2022,desktop,12,5,0,0,8
23 jun 2022,mobile,42,14,0,0,22
24 jun 2022,desktop,10,5,0,0,7
24 jun 2022,mobile,11,2,0,0,7
25 jun 2022,mobile,16,5,0,0,11
25 jun 2022,desktop,16,4,0,0,5
26 jun 2022,mobile,5,3,0,0,4
26 jun 2022,desktop,3,2,0,0,2
27 jun 2022,mobile,3,1,0,0,3
27 jun 2022,desktop,7,4,0,0,6
28 jun 2022,mobile,46,23,0,0,34
28 jun 2022,desktop,13,5,0,0,8
29 jun 2022,desktop,15,7,0,0,10
29 jun 2022,mobile,10,4,0,0,8
30 jun 2022,mobile,74,32,0,0,46
30 jun 2022,desktop,18,7,0,0,14
1 jul 2022,desktop,7,3,0,0,4
1 jul 2022,mobile,20,11,0,0,18
2 jul 2022,mobile,20,12,0,0,12
2 jul 2022,desktop,6,3,0,0,4
3 jul 2022,mobile,10,5,0,0,5
3 jul 2022,desktop,11,6,0,0,6
4 jul 2022,mobile,5,2,0,0,3
4 jul 2022,desktop,141,7,0,0,17
5 jul 2022,mobile,4,4,0,0,4
5 jul 2022,desktop,17,3,0,0,7
5 jul 2022,tablet,1,1,0,0,1
6 jul 2022,desktop,7,5,0,0,6
6 jul 2022,mobile,6,5,0,0,6
7 jul 2022,tablet,1,1,0,0,1
7 jul 2022,mobile,47,27,0,0,36
7 jul 2022,desktop,62,35,0,0,40
8 jul 2022,mobile,9,4,0,0,6
8 jul 2022,desktop,17,7,0,0,12
9 jul 2022,mobile,2,1,0,0,2
9 jul 2022,desktop,3,2,0,0,3
10 jul 2022,desktop,1,1,0,0,1
10 jul 2022,mobile,6,2,0,0,2
11 jul 2022,mobile,1,0,0,0,1
12 jul 2022,mobile,5,4,0,0,4
12 jul 2022,desktop,13,6,0,0,6
13 jul 2022,desktop,6,3,0,0,3
13 jul 2022,mobile,9,5,0,0,6
14 jul 2022,desktop,1,1,0,0,1
14 jul 2022,mobile,4,2,0,0,4
15 jul 2022,mobile,1,1,0,0,1
15 jul 2022,desktop,2,2,0,0,2
16 jul 2022,desktop,4,3,0,0,4
17 jul 2022,desktop,7,4,0,0,5
17 jul 2022,mobile,3,3,0,0,3
18 jul 2022,mobile,8,2,0,0,2
18 jul 2022,desktop,8,2,0,0,2
19 jul 2022,mobile,4,2,0,0,3
19 jul 2022,desktop,3,0,0,0,1
20 jul 2022,desktop,6,5,0,0,5
20 jul 2022,mobile,8,3,0,0,4
21 jul 2022,mobile,5,5,0,0,5
21 jul 2022,desktop,2,2,0,0,2
22 jul 2022,mobile,3,2,0,0,2
22 jul 2022,desktop,10,8,0,0,9
23 jul 2022,desktop,6,3,0,0,3
23 jul 2022,mobile,10,5,0,0,5
24 jul 2022,mobile,1,1,0,0,1
24 jul 2022,desktop,2,2,0,0,2
25 jul 2022,mobile,6,2,0,0,3
25 jul 2022,desktop,6,4,0,0,4
26 jul 2022,desktop,2,2,0,0,2
26 jul 2022,mobile,1,1,0,0,1
27 jul 2022,mobile,3,2,0,0,3
27 jul 2022,desktop,14,5,0,0,9
28 jul 2022,mobile,39,12,0,0,14
28 jul 2022,desktop,11,4,0,0,5
29 jul 2022,mobile,4,4,0,0,4
29 jul 2022,desktop,6,4,0,0,5
30 jul 2022,mobile,2,1,0,0,1
30 jul 2022,desktop,3,3,0,0,3
31 jul 2022,desktop,1,1,0,0,1
31 jul 2022,mobile,3,3,0,0,3
1 ago 2022,mobile,28,8,0,0,15
1 ago 2022,desktop,7,5,0,0,5
2 ago 2022,mobile,25,9,0,0,18
2 ago 2022,desktop,11,3,0,0,7
3 ago 2022,desktop,21,7,0,0,14
3 ago 2022,mobile,46,14,0,0,26
4 ago 2022,mobile,14,8,0,0,9
4 ago 2022,desktop,26,11,0,0,15
5 ago 2022,desktop,10,9,0,0,9
5 ago 2022,mobile,9,6,0,0,6
6 ago 2022,desktop,8,6,0,0,6
6 ago 2022,mobile,1,1,0,0,1
7 ago 2022,mobile,6,3,0,0,4
7 ago 2022,desktop,1,1,0,0,1
8 ago 2022,desktop,48,5,0,0,14
8 ago 2022,mobile,31,8,0,0,10
9 ago 2022,desktop,52,15,0,0,19
9 ago 2022,mobile,6,3,0,0,5
10 ago 2022,desktop,16,6,0,0,9
10 ago 2022,mobile,80,31,0,0,39
11 ago 2022,desktop,22,7,0,0,10
11 ago 2022,mobile,28,11,0,0,19
12 ago 2022,desktop,23,9,0,0,12
12 ago 2022,mobile,11,5,0,0,9
13 ago 2022,desktop,1,1,0,0,1
13 ago 2022,mobile,5,5,0,0,5
14 ago 2022,mobile,2,1,0,0,2
14 ago 2022,desktop,2,2,0,0,2
15 ago 2022,desktop,10,3,0,0,3
15 ago 2022,mobile,3,2,0,0,2
16 ago 2022,desktop,69,10,0,0,17
16 ago 2022,mobile,25,8,0,0,12
17 ago 2022,desktop,13,3,0,0,9
17 ago 2022,mobile,20,5,0,0,11
18 ago 2022,mobile,25,8,0,0,15
18 ago 2022,desktop,12,4,0,0,5
19 ago 2022,desktop,14,9,0,0,11
19 ago 2022,mobile,10,3,0,0,5
20 ago 2022,mobile,8,3,0,0,5
20 ago 2022,desktop,6,1,0,0,3
21 ago 2022,desktop,3,3,0,0,3
21 ago 2022,mobile,3,3,0,0,3
22 ago 2022,mobile,11,5,0,0,10
22 ago 2022,desktop,9,5,0,0,7
23 ago 2022,mobile,6,3,0,0,3
23 ago 2022,desktop,8,2,0,0,6
24 ago 2022,mobile,94,22,0,0,34
24 ago 2022,desktop,15,10,0,0,10
25 ago 2022,desktop,25,9,0,0,14
25 ago 2022,mobile,21,6,0,0,12
26 ago 2022,desktop,15,4,0,0,7
26 ago 2022,mobile,13,6,0,0,10
27 ago 2022,desktop,18,4,0,0,6
27 ago 2022,mobile,11,5,0,0,8
28 ago 2022,desktop,16,7,0,0,10
28 ago 2022,mobile,9,6,0,0,7
29 ago 2022,mobile,8,4,0,0,6
29 ago 2022,desktop,41,6,0,0,9
30 ago 2022,mobile,12,3,0,0,3
30 ago 2022,desktop,84,5,0,0,13
31 ago 2022,desktop,21,4,0,0,5
1 sept 2022,mobile,6,4,0,0,4
1 sept 2022,desktop,12,5,0,0,8
2 sept 2022,mobile,13,4,0,0,8
2 sept 2022,desktop,20,3,0,0,5
3 sept 2022,mobile,7,6,0,0,6
3 sept 2022,desktop,18,5,0,0,8
4 sept 2022,mobile,2,0,0,0,1
4 sept 2022,desktop,5,4,0,0,5
5 sept 2022,mobile,13,6,0,0,6
5 sept 2022,desktop,14,5,0,0,9
6 sept 2022,desktop,17,7,0,0,10
6 sept 2022,mobile,29,9,0,0,16
7 sept 2022,desktop,11,6,0,0,9
7 sept 2022,mobile,34,11,0,0,21
8 sept 2022,desktop,45,9,0,0,19
8 sept 2022,mobile,27,9,0,0,16
9 sept 2022,desktop,15,6,0,0,8
9 sept 2022,mobile,11,5,0,0,8
10 sept 2022,desktop,11,4,0,0,6
10 sept 2022,mobile,23,6,0,0,13
11 sept 2022,mobile,3,1,0,0,1
11 sept 2022,desktop,5,5,0,0,5
12 sept 2022,desktop,5,2,0,0,5
12 sept 2022,mobile,7,5,0,0,6
13 sept 2022,mobile,13,8,0,0,11
13 sept 2022,desktop,26,4,0,0,6
14 sept 2022,desktop,10,5,0,0,8
14 sept 2022,mobile,10,7,0,0,8
15 sept 2022,mobile,38,19,0,0,22
15 sept 2022,desktop,34,12,0,0,16
16 sept 2022,mobile,18,7,0,0,13
16 sept 2022,desktop,4,3,0,0,4
17 sept 2022,mobile,16,9,0,0,9
17 sept 2022,desktop,2,1,0,0,1
18 sept 2022,mobile,2,1,0,0,2
18 sept 2022,tablet,2,1,0,0,2
18 sept 2022,desktop,1,1,0,0,1
19 sept 2022,desktop,19,8,0,0,12
19 sept 2022,mobile,15,5,0,0,7
20 sept 2022,desktop,24,10,0,0,10
20 sept 2022,mobile,13,4,0,0,7
21 sept 2022,desktop,10,3,0,0,5
21 sept 2022,mobile,48,13,0,0,18
22 sept 2022,mobile,4,4,0,0,4
22 sept 2022,desktop,4,3,0,0,4
23 sept 2022,desktop,3,2,0,0,2
23 sept 2022,mobile,3,1,0,0,2
24 sept 2022,mobile,4,2,0,0,4
25 sept 2022,mobile,12,1,0,0,4
25 sept 2022,desktop,5,3,0,0,3
26 sept 2022,desktop,11,7,0,0,8
26 sept 2022,mobile,34,11,0,0,12
27 sept 2022,desktop,13,11,0,0,13
27 sept 2022,mobile,2,2,0,0,2
28 sept 2022,mobile,35,9,0,0,18
28 sept 2022,desktop,29,10,0,0,13
29 sept 2022,mobile,32,8,0,0,13
29 sept 2022,desktop,22,12,0,0,15
30 sept 2022,desktop,30,6,0,0,13
30 sept 2022,mobile,11,4,0,0,8
1 oct 2022,mobile,4,2,0,0,4
1 oct 2022,desktop,1,1,0,0,1
2 oct 2022,mobile,5,3,0,0,3
2 oct 2022,desktop,3,2,0,0,3
3 oct 2022,desktop,5,3,0,0,4
3 oct 2022,mobile,26,6,0,0,9
4 oct 2022,desktop,16,6,0,0,11
4 oct 2022,mobile,15,6,0,0,10
4 oct 2022,tablet,2,1,0,0,2
5 oct 2022,desktop,8,5,0,0,7
5 oct 2022,mobile,53,14,0,0,25
6 oct 2022,desktop,5,2,0,0,2
6 oct 2022,mobile,8,4,0,0,5
7 oct 2022,desktop,4,3,0,0,4
7 oct 2022,mobile,5,3,0,0,5
12 oct 2022,mobile,48,12,0,0,22
12 oct 2022,desktop,8,5,0,0,6
13 oct 2022,desktop,12,6,0,0,9
13 oct 2022,mobile,22,7,0,0,13
14 oct 2022,desktop,6,5,0,0,5
14 oct 2022,mobile,9,3,0,0,6
15 oct 2022,mobile,14,8,0,0,9
15 oct 2022,desktop,2,2,0,0,2
16 oct 2022,desktop,2,1,0,0,1
16 oct 2022,mobile,7,4,0,0,6
17 oct 2022,desktop,5,4,0,0,5
17 oct 2022,mobile,4,4,0,0,4
18 oct 2022,mobile,13,4,0,0,4
18 oct 2022,desktop,9,4,0,0,6
19 oct 2022,mobile,43,11,0,0,21
19 oct 2022,desktop,11,11,0,0,11
20 oct 2022,mobile,14,4,0,0,9
20 oct 2022,desktop,14,5,0,0,7
21 oct 2022,desktop,14,6,0,0,8
21 oct 2022,mobile,34,19,0,0,26
22 oct 2022,mobile,18,10,0,0,11
22 oct 2022,desktop,4,4,0,0,4
23 oct 2022,mobile,1,1,0,0,1
23 oct 2022,desktop,8,5,0,0,6
24 oct 2022,mobile,6,3,0,0,4
24 oct 2022,desktop,17,6,0,0,11
25 oct 2022,mobile,14,8,0,0,11
25 oct 2022,desktop,16,9,0,0,10
26 oct 2022,desktop,18,7,0,0,9
26 oct 2022,mobile,22,7,0,0,15
27 oct 2022,desktop,7,5,0,0,6
27 oct 2022,mobile,19,7,0,0,9
28 oct 2022,desktop,14,6,0,0,7
28 oct 2022,mobile,5,2,0,0,3
29 oct 2022,mobile,5,4,0,0,5
29 oct 2022,desktop,4,3,0,0,4
30 oct 2022,mobile,12,4,0,0,4
30 oct 2022,desktop,10,3,0,0,3
31 oct 2022,desktop,11,5,0,0,7
31 oct 2022,mobile,10,4,0,0,6
1 nov 2022,mobile,11,4,0,0,6
1 nov 2022,desktop,19,9,0,0,12
2 nov 2022,mobile,37,11,0,0,19
2 nov 2022,desktop,9,5,0,0,6
3 nov 2022,mobile,8,1,0,0,4
3 nov 2022,desktop,6,3,0,0,5
4 nov 2022,mobile,6,4,0,0,5
4 nov 2022,desktop,4,4,0,0,4
5 nov 2022,desktop,1,1,0,0,1
5 nov 2022,mobile,5,3,0,0,4
6 nov 2022,desktop,4,2,0,0,2
6 nov 2022,mobile,1,1,0,0,1
7 nov 2022,mobile,22,4,0,0,6
7 nov 2022,desktop,8,7,0,0,8
8 nov 2022,desktop,7,5,0,0,7
8 nov 2022,mobile,8,4,0,0,6
9 nov 2022,desktop,8,6,0,0,7
9 nov 2022,mobile,34,17,0,0,22
10 nov 2022,desktop,5,4,0,0,5
10 nov 2022,mobile,19,6,0,0,14
11 nov 2022,desktop,4,3,0,0,4
11 nov 2022,mobile,13,3,0,0,6
12 nov 2022,desktop,7,5,0,0,6
12 nov 2022,mobile,4,3,0,0,3
13 nov 2022,mobile,6,2,0,0,6
14 nov 2022,mobile,8,5,0,0,6
14 nov 2022,desktop,10,8,0,0,9
15 nov 2022,desktop,6,4,0,0,6
15 nov 2022,mobile,12,6,0,0,6
16 nov 2022,desktop,13,7,0,0,9
16 nov 2022,mobile,12,5,0,0,7
17 nov 2022,desktop,4,3,0,0,4
17 nov 2022,mobile,14,5,0,0,9
18 nov 2022,desktop,7,4,0,0,6
18 nov 2022,mobile,19,9,0,0,12
19 nov 2022,desktop,3,2,0,0,3
19 nov 2022,mobile,25,12,0,0,13
20 nov 2022,mobile,10,7,0,0,7
20 nov 2022,desktop,3,1,0,0,1
21 nov 2022,desktop,4,3,0,0,4
21 nov 2022,mobile,8,5,0,0,8
22 nov 2022,desktop,1,1,0,0,1
22 nov 2022,mobile,12,8,0,0,11
23 nov 2022,mobile,49,16,0,0,22
23 nov 2022,desktop,23,15,0,0,18
24 nov 2022,mobile,4,2,0,0,4
24 nov 2022,desktop,6,4,0,0,5
25 nov 2022,mobile,8,2,0,0,4
25 nov 2022,desktop,1,0,0,0,1
26 nov 2022,desktop,6,6,0,0,6
26 nov 2022,mobile,18,10,0,0,12
27 nov 2022,mobile,2,1,0,0,2
28 nov 2022,mobile,11,2,0,0,6
28 nov 2022,desktop,11,5,0,0,5
29 nov 2022,desktop,3,2,0,0,3
29 nov 2022,mobile,6,3,0,0,5
30 nov 2022,desktop,2,1,0,0,2
30 nov 2022,tablet,1,1,0,0,1
30 nov 2022,mobile,15,4,0,0,7
1 dic 2022,desktop,13,9,0,0,10
1 dic 2022,mobile,10,5,0,0,7
2 dic 2022,desktop,3,2,0,0,3
2 dic 2022,mobile,4,3,0,0,3
3 dic 2022,desktop,5,3,0,0,3
3 dic 2022,mobile,5,3,0,0,3
4 dic 2022,desktop,18,3,0,0,4
4 dic 2022,mobile,5,3,0,0,3
5 dic 2022,desktop,8,5,0,0,6
5 dic 2022,mobile,3,2,0,0,2
6 dic 2022,mobile,2,2,0,0,2
6 dic 2022,desktop,26,2,0,0,3
7 dic 2022,desktop,11,5,0,0,9
7 dic 2022,mobile,12,7,0,0,8
8 dic 2022,desktop,3,1,0,0,2
8 dic 2022,mobile,7,6,0,0,6
9 dic 2022,mobile,1,1,0,0,1
9 dic 2022,desktop,2,1,0,0,1
10 dic 2022,desktop,5,5,0,0,5
10 dic 2022,mobile,2,2,0,0,2
11 dic 2022,mobile,3,2,0,0,2
12 dic 2022,desktop,11,6,0,0,7
12 dic 2022,mobile,5,5,0,0,5
13 dic 2022,desktop,6,4,0,0,6
14 dic 2022,desktop,3,3,0,0,3
14 dic 2022,mobile,3,2,0,0,2
15 dic 2022,desktop,9,3,0,0,5
15 dic 2022,mobile,2,1,0,0,2
16 dic 2022,mobile,4,3,0,0,4
16 dic 2022,desktop,5,2,0,0,3
17 dic 2022,mobile,4,3,0,0,3
17 dic 2022,desktop,2,2,0,0,2
18 dic 2022,mobile,1,0,0,0,1
19 dic 2022,desktop,19,10,0,0,11
19 dic 2022,mobile,3,3,0,0,3
20 dic 2022,mobile,5,3,0,0,3
21 dic 2022,mobile,1,1,0,0,1
21 dic 2022,desktop,3,1,0,0,1
22 dic 2022,desktop,1,1,0,0,1
22 dic 2022,mobile,4,2,0,0,4
23 dic 2022,desktop,1,1,0,0,1
23 dic 2022,mobile,2,1,0,0,2
24 dic 2022,desktop,1,1,0,0,1
25 dic 2022,mobile,3,2,0,0,3
25 dic 2022,desktop,2,2,0,0,2
26 dic 2022,desktop,3,2,0,0,2
26 dic 2022,mobile,1,1,0,0,1
27 dic 2022,mobile,1,1,0,0,1
27 dic 2022,tablet,1,1,0,0,1
28 dic 2022,desktop,1,1,0,0,1
29 dic 2022,mobile,1,1,0,0,1
29 dic 2022,desktop,1,1,0,0,1
30 dic 2022,mobile,3,3,0,0,3
30 dic 2022,tablet,1,1,0,0,1
31 dic 2022,desktop,1,1,0,0,1
31 dic 2022,mobile,1,1,0,0,1
1 ene 2023,mobile,2,1,0,0,1
2 ene 2023,desktop,4,2,0,0,2
3 ene 2023,desktop,3,1,0,0,2
4 ene 2023,mobile,10,6,0,0,6
4 ene 2023,desktop,1,0,0,0,1
5 ene 2023,mobile,1,1,0,0,1
5 ene 2023,desktop,2,2,0,0,2
6 ene 2023,mobile,3,3,0,0,3
