Fecha,Agrupación de canales predeterminada,Número de vistas de página
2 jun 2021,Organic Search,88
2 jun 2021,Social,3
3 jun 2021,Referral,3
3 jun 2021,Social,2
3 jun 2021,Direct,12
3 jun 2021,Organic Search,69
4 jun 2021,Organic Search,33
4 jun 2021,Referral,19
4 jun 2021,Social,17
4 jun 2021,Direct,9
5 jun 2021,Referral,4
5 jun 2021,Direct,3
5 jun 2021,Social,9
5 jun 2021,Organic Search,31
6 jun 2021,Direct,4
6 jun 2021,Referral,8
6 jun 2021,Organic Search,36
7 jun 2021,Social,7
7 jun 2021,Referral,8
7 jun 2021,Direct,27
7 jun 2021,Organic Search,42
8 jun 2021,Organic Search,73
8 jun 2021,Direct,15
8 jun 2021,Referral,13
8 jun 2021,Social,6
9 jun 2021,Organic Search,97
9 jun 2021,Social,1
9 jun 2021,Direct,20
9 jun 2021,Referral,13
10 jun 2021,Referral,5
10 jun 2021,Social,14
10 jun 2021,Organic Search,115
10 jun 2021,Direct,8
11 jun 2021,Direct,18
11 jun 2021,Organic Search,67
11 jun 2021,Referral,31
12 jun 2021,Direct,16
12 jun 2021,Referral,2
12 jun 2021,Organic Search,53
13 jun 2021,Organic Search,30
13 jun 2021,Referral,9
13 jun 2021,Direct,7
14 jun 2021,Referral,3
14 jun 2021,Direct,20
14 jun 2021,Social,20
14 jun 2021,Organic Search,191
15 jun 2021,Direct,23
15 jun 2021,Organic Search,178
15 jun 2021,Referral,1
16 jun 2021,Organic Search,61
16 jun 2021,Direct,18
17 jun 2021,Direct,9
17 jun 2021,Organic Search,125
17 jun 2021,Social,12
17 jun 2021,Referral,2
18 jun 2021,Organic Search,101
18 jun 2021,Referral,14
18 jun 2021,Direct,8
18 jun 2021,Social,3
19 jun 2021,Referral,4
19 jun 2021,Direct,5
19 jun 2021,Organic Search,34
19 jun 2021,Social,7
20 jun 2021,Organic Search,26
20 jun 2021,Direct,8
20 jun 2021,Referral,5
21 jun 2021,Organic Search,36
21 jun 2021,Direct,3
21 jun 2021,Referral,1
22 jun 2021,Organic Search,170
22 jun 2021,Direct,11
22 jun 2021,Social,15
23 jun 2021,Organic Search,95
23 jun 2021,Direct,31
23 jun 2021,Social,4
24 jun 2021,Social,12
24 jun 2021,Direct,24
24 jun 2021,Referral,1
24 jun 2021,Organic Search,41
25 jun 2021,Organic Search,88
25 jun 2021,Referral,1
25 jun 2021,Social,12
25 jun 2021,Direct,15
26 jun 2021,Organic Search,79
26 jun 2021,Direct,15
26 jun 2021,Referral,1
26 jun 2021,Social,36
27 jun 2021,Organic Search,75
27 jun 2021,Social,2
27 jun 2021,Direct,11
28 jun 2021,Organic Search,114
28 jun 2021,Social,16
28 jun 2021,Direct,49
29 jun 2021,Social,16
29 jun 2021,Organic Search,82
29 jun 2021,Referral,6
29 jun 2021,Direct,18
30 jun 2021,Direct,7
30 jun 2021,Organic Search,63
30 jun 2021,Social,43
30 jun 2021,Referral,2
1 jul 2021,Referral,1
1 jul 2021,Organic Search,27
1 jul 2021,Social,2
1 jul 2021,Direct,17
2 jul 2021,Direct,23
2 jul 2021,Social,1
2 jul 2021,Organic Search,69
2 jul 2021,Referral,5
3 jul 2021,Social,1
3 jul 2021,Direct,4
3 jul 2021,Organic Search,41
4 jul 2021,Direct,23
4 jul 2021,Organic Search,110
5 jul 2021,Direct,16
5 jul 2021,Referral,4
5 jul 2021,Social,1
5 jul 2021,Organic Search,80
6 jul 2021,Social,75
6 jul 2021,Referral,1
6 jul 2021,Direct,25
6 jul 2021,Organic Search,217
7 jul 2021,Organic Search,208
7 jul 2021,Social,147
7 jul 2021,Direct,53
8 jul 2021,Referral,19
8 jul 2021,Social,77
8 jul 2021,Direct,25
8 jul 2021,Organic Search,204
9 jul 2021,Organic Search,87
9 jul 2021,Referral,9
9 jul 2021,Social,6
9 jul 2021,Direct,46
10 jul 2021,Organic Search,98
10 jul 2021,Referral,3
10 jul 2021,Direct,94
10 jul 2021,Social,2
11 jul 2021,Social,26
11 jul 2021,Direct,11
11 jul 2021,Organic Search,11
12 jul 2021,Social,24
12 jul 2021,Organic Search,31
12 jul 2021,Referral,1
12 jul 2021,Direct,13
13 jul 2021,Referral,1
13 jul 2021,Organic Search,101
13 jul 2021,Social,27
13 jul 2021,Direct,12
14 jul 2021,Direct,11
14 jul 2021,Organic Search,57
14 jul 2021,Social,6
15 jul 2021,Direct,11
15 jul 2021,Organic Search,42
15 jul 2021,Social,3
15 jul 2021,Referral,5
16 jul 2021,Social,1
16 jul 2021,Referral,2
16 jul 2021,Direct,5
16 jul 2021,Organic Search,52
17 jul 2021,Direct,3
17 jul 2021,Organic Search,22
17 jul 2021,Social,2
17 jul 2021,Referral,13
18 jul 2021,Organic Search,22
18 jul 2021,Direct,4
18 jul 2021,Social,8
19 jul 2021,Organic Search,47
19 jul 2021,Referral,1
19 jul 2021,Direct,9
20 jul 2021,Direct,9
20 jul 2021,Social,1
20 jul 2021,Organic Search,24
21 jul 2021,Organic Search,41
21 jul 2021,Direct,10
22 jul 2021,Organic Search,55
22 jul 2021,Referral,9
22 jul 2021,Direct,3
23 jul 2021,Direct,8
23 jul 2021,Organic Search,32
24 jul 2021,Direct,25
24 jul 2021,Organic Search,35
24 jul 2021,Social,3
25 jul 2021,Referral,1
25 jul 2021,Organic Search,15
25 jul 2021,Social,5
25 jul 2021,Direct,5
26 jul 2021,Referral,1
26 jul 2021,Organic Search,92
26 jul 2021,Social,13
26 jul 2021,Direct,10
27 jul 2021,Organic Search,59
27 jul 2021,Social,16
27 jul 2021,Direct,14
27 jul 2021,Referral,2
28 jul 2021,Referral,2
28 jul 2021,Direct,158
28 jul 2021,Organic Search,39
29 jul 2021,Social,3
29 jul 2021,Organic Search,41
29 jul 2021,Direct,62
30 jul 2021,Social,11
30 jul 2021,Referral,1
30 jul 2021,Direct,27
30 jul 2021,Organic Search,46
31 jul 2021,Direct,9
31 jul 2021,Social,3
31 jul 2021,Organic Search,15
31 jul 2021,Referral,1
1 ago 2021,Organic Search,109
1 ago 2021,Social,6
1 ago 2021,Direct,6
2 ago 2021,Referral,1
2 ago 2021,Organic Search,102
2 ago 2021,Direct,43
2 ago 2021,Social,12
3 ago 2021,Direct,13
3 ago 2021,Referral,1
3 ago 2021,Organic Search,44
3 ago 2021,Social,3
4 ago 2021,Direct,19
4 ago 2021,Social,7
4 ago 2021,Organic Search,104
4 ago 2021,Referral,1
5 ago 2021,Organic Search,80
5 ago 2021,Direct,22
5 ago 2021,Social,12
6 ago 2021,Organic Search,49
6 ago 2021,Direct,15
6 ago 2021,Social,11
7 ago 2021,Social,1
7 ago 2021,Organic Search,105
7 ago 2021,Direct,49
7 ago 2021,Referral,1
8 ago 2021,Referral,9
8 ago 2021,Organic Search,34
8 ago 2021,Direct,10
9 ago 2021,Organic Search,88
9 ago 2021,Direct,16
9 ago 2021,Social,10
9 ago 2021,Referral,13
10 ago 2021,Organic Search,75
10 ago 2021,Direct,19
10 ago 2021,Social,3
10 ago 2021,Referral,5
11 ago 2021,Social,2
11 ago 2021,Referral,9
11 ago 2021,Direct,60
11 ago 2021,Organic Search,117
12 ago 2021,Social,2
12 ago 2021,Organic Search,118
12 ago 2021,Direct,24
12 ago 2021,Referral,1
13 ago 2021,Organic Search,55
13 ago 2021,Direct,11
13 ago 2021,Referral,16
14 ago 2021,Organic Search,48
14 ago 2021,Social,4
14 ago 2021,Direct,16
14 ago 2021,Referral,14
15 ago 2021,Direct,6
15 ago 2021,Organic Search,58
16 ago 2021,Direct,15
16 ago 2021,Organic Search,37
17 ago 2021,Direct,28
17 ago 2021,Referral,2
17 ago 2021,Organic Search,573
17 ago 2021,Social,13
18 ago 2021,Organic Search,60
18 ago 2021,Referral,2
18 ago 2021,Social,4
18 ago 2021,Direct,12
19 ago 2021,Social,19
19 ago 2021,Direct,28
19 ago 2021,Referral,1
19 ago 2021,Organic Search,177
20 ago 2021,Referral,32
20 ago 2021,Social,9
20 ago 2021,Organic Search,37
20 ago 2021,Direct,21
21 ago 2021,Direct,7
21 ago 2021,Organic Search,25
21 ago 2021,Referral,9
22 ago 2021,Referral,13
22 ago 2021,Direct,47
22 ago 2021,Organic Search,25
22 ago 2021,Social,10
23 ago 2021,Referral,17
23 ago 2021,Organic Search,72
23 ago 2021,Direct,31
24 ago 2021,Organic Search,131
24 ago 2021,Social,2
24 ago 2021,Referral,9
24 ago 2021,Direct,8
25 ago 2021,Direct,195
25 ago 2021,Referral,5
25 ago 2021,Social,540
25 ago 2021,Organic Search,1541
26 ago 2021,Social,400
26 ago 2021,Direct,53
26 ago 2021,Organic Search,443
26 ago 2021,Referral,3
27 ago 2021,Social,47
27 ago 2021,Organic Search,251
27 ago 2021,Direct,43
27 ago 2021,Referral,10
28 ago 2021,Referral,5
28 ago 2021,Organic Search,93
28 ago 2021,Social,5
28 ago 2021,Direct,26
29 ago 2021,Referral,4
29 ago 2021,Direct,9
29 ago 2021,Organic Search,94
29 ago 2021,Social,1
30 ago 2021,Referral,12
30 ago 2021,Direct,28
30 ago 2021,Social,2
30 ago 2021,Organic Search,118
31 ago 2021,Direct,31
31 ago 2021,Organic Search,97
31 ago 2021,Referral,4
31 ago 2021,Social,2
1 sept 2021,Direct,38
1 sept 2021,Social,13
1 sept 2021,Referral,10
1 sept 2021,Organic Search,164
2 sept 2021,Referral,3
2 sept 2021,Direct,13
2 sept 2021,Social,9
2 sept 2021,Organic Search,100
3 sept 2021,Direct,13
3 sept 2021,Organic Search,95
3 sept 2021,Referral,9
3 sept 2021,Social,19
4 sept 2021,Direct,5
4 sept 2021,Referral,2
4 sept 2021,Organic Search,37
4 sept 2021,Social,2
5 sept 2021,Direct,4
5 sept 2021,Organic Search,45
6 sept 2021,Direct,11
6 sept 2021,Referral,11
6 sept 2021,Social,10
6 sept 2021,Organic Search,126
7 sept 2021,Organic Search,56
7 sept 2021,Direct,11
7 sept 2021,Social,22
8 sept 2021,Direct,29
8 sept 2021,Organic Search,147
8 sept 2021,Social,26
8 sept 2021,Referral,3
9 sept 2021,Organic Search,86
9 sept 2021,Social,10
9 sept 2021,Direct,8
10 sept 2021,Direct,12
10 sept 2021,Organic Search,117
10 sept 2021,Referral,3
11 sept 2021,Organic Search,21
11 sept 2021,Direct,11
11 sept 2021,Social,2
12 sept 2021,Direct,19
12 sept 2021,Social,6
12 sept 2021,Referral,3
12 sept 2021,Organic Search,85
13 sept 2021,Referral,2
13 sept 2021,Direct,13
13 sept 2021,Organic Search,66
14 sept 2021,Referral,5
14 sept 2021,Social,1
14 sept 2021,Direct,14
14 sept 2021,Organic Search,118
15 sept 2021,Social,1
15 sept 2021,Direct,17
15 sept 2021,Organic Search,58
15 sept 2021,Referral,10
16 sept 2021,Organic Search,105
16 sept 2021,Referral,8
16 sept 2021,Social,4
16 sept 2021,Direct,21
17 sept 2021,Referral,19
17 sept 2021,Social,3
17 sept 2021,Organic Search,35
17 sept 2021,Direct,18
18 sept 2021,Social,2
18 sept 2021,Organic Search,29
18 sept 2021,Direct,6
18 sept 2021,Referral,2
19 sept 2021,Organic Search,27
19 sept 2021,Direct,10
19 sept 2021,Social,2
20 sept 2021,Social,3
20 sept 2021,Referral,9
20 sept 2021,Organic Search,58
20 sept 2021,Direct,16
21 sept 2021,Organic Search,71
21 sept 2021,Social,2
21 sept 2021,Referral,3
21 sept 2021,Direct,27
22 sept 2021,Social,1
22 sept 2021,Direct,27
22 sept 2021,Referral,6
22 sept 2021,Organic Search,93
23 sept 2021,Direct,33
23 sept 2021,Referral,2
23 sept 2021,Organic Search,172
24 sept 2021,Organic Search,164
24 sept 2021,Direct,14
24 sept 2021,Social,5
25 sept 2021,Social,1
25 sept 2021,Referral,2
25 sept 2021,Organic Search,41
26 sept 2021,Organic Search,33
26 sept 2021,Referral,2
26 sept 2021,Direct,13
27 sept 2021,Organic Search,83
27 sept 2021,Direct,21
27 sept 2021,Referral,6
27 sept 2021,Social,7
28 sept 2021,Direct,47
28 sept 2021,Organic Search,85
28 sept 2021,Referral,1
29 sept 2021,Organic Search,86
29 sept 2021,Social,4
29 sept 2021,Direct,15
29 sept 2021,Referral,2
30 sept 2021,Social,28
30 sept 2021,Referral,7
30 sept 2021,Organic Search,141
30 sept 2021,Direct,28
1 oct 2021,Direct,55
1 oct 2021,Referral,2
1 oct 2021,Organic Search,86
2 oct 2021,Organic Search,79
2 oct 2021,Referral,1
2 oct 2021,Direct,8
3 oct 2021,Direct,11
3 oct 2021,Referral,1
3 oct 2021,Organic Search,52
4 oct 2021,Social,4
4 oct 2021,Organic Search,97
4 oct 2021,Direct,12
4 oct 2021,Referral,3
5 oct 2021,Direct,29
5 oct 2021,Organic Search,129
6 oct 2021,Organic Search,225
6 oct 2021,Direct,21
6 oct 2021,Social,9
6 oct 2021,Referral,5
7 oct 2021,Referral,2
7 oct 2021,Social,39
7 oct 2021,Organic Search,95
7 oct 2021,Direct,37
8 oct 2021,Organic Search,83
8 oct 2021,Direct,42
9 oct 2021,Organic Search,42
9 oct 2021,Social,13
9 oct 2021,Referral,1
9 oct 2021,Direct,10
10 oct 2021,Social,2
10 oct 2021,Direct,8
10 oct 2021,Organic Search,51
11 oct 2021,Direct,23
11 oct 2021,Organic Search,55
11 oct 2021,Social,1
12 oct 2021,Social,6
12 oct 2021,Organic Search,89
12 oct 2021,Referral,4
12 oct 2021,Direct,16
13 oct 2021,Social,4
13 oct 2021,Referral,6
13 oct 2021,Direct,17
13 oct 2021,Organic Search,77
14 oct 2021,Referral,14
14 oct 2021,Direct,41
14 oct 2021,Social,14
14 oct 2021,Organic Search,89
15 oct 2021,Social,3
15 oct 2021,Referral,7
15 oct 2021,Organic Search,89
15 oct 2021,Direct,18
16 oct 2021,Direct,31
16 oct 2021,Social,1
16 oct 2021,Organic Search,30
17 oct 2021,Referral,1
17 oct 2021,Direct,17
17 oct 2021,Organic Search,33
18 oct 2021,Referral,14
18 oct 2021,Direct,38
18 oct 2021,Social,3
18 oct 2021,Organic Search,79
19 oct 2021,Social,2
19 oct 2021,Direct,41
19 oct 2021,Referral,16
19 oct 2021,Organic Search,79
20 oct 2021,Referral,50
20 oct 2021,Organic Search,114
20 oct 2021,Direct,46
20 oct 2021,Social,8
21 oct 2021,Organic Search,108
21 oct 2021,Social,8
21 oct 2021,Referral,3
21 oct 2021,Direct,8
22 oct 2021,Direct,26
22 oct 2021,Organic Search,102
22 oct 2021,Referral,2
22 oct 2021,Social,9
23 oct 2021,Direct,9
23 oct 2021,Organic Search,133
23 oct 2021,Referral,1
24 oct 2021,Organic Search,142
24 oct 2021,Direct,21
24 oct 2021,Social,2
25 oct 2021,Referral,1
25 oct 2021,Organic Search,112
25 oct 2021,Social,11
25 oct 2021,Direct,74
26 oct 2021,Organic Search,113
26 oct 2021,Social,43
26 oct 2021,Direct,32
27 oct 2021,Organic Search,105
27 oct 2021,Referral,2
27 oct 2021,Social,16
27 oct 2021,Direct,29
28 oct 2021,Organic Search,70
28 oct 2021,Social,40
28 oct 2021,Direct,49
28 oct 2021,Referral,1
29 oct 2021,Referral,5
29 oct 2021,Organic Search,48
29 oct 2021,Direct,53
29 oct 2021,Social,12
30 oct 2021,Organic Search,96
30 oct 2021,Social,13
30 oct 2021,Direct,5
31 oct 2021,Referral,4
31 oct 2021,Direct,26
31 oct 2021,Organic Search,104
1 nov 2021,Referral,4
1 nov 2021,Organic Search,59
1 nov 2021,Direct,58
1 nov 2021,Social,1
2 nov 2021,Referral,4
2 nov 2021,Organic Search,53
2 nov 2021,Direct,31
2 nov 2021,Social,19
3 nov 2021,Organic Search,95
3 nov 2021,Direct,29
3 nov 2021,Social,1
4 nov 2021,Referral,1
4 nov 2021,Direct,15
4 nov 2021,Social,10
4 nov 2021,Organic Search,99
5 nov 2021,Direct,1
5 nov 2021,Organic Search,67
5 nov 2021,Social,13
6 nov 2021,Direct,5
6 nov 2021,Social,1
6 nov 2021,Organic Search,29
7 nov 2021,Referral,1
7 nov 2021,Social,3
7 nov 2021,Organic Search,35
7 nov 2021,Direct,16
8 nov 2021,Direct,35
8 nov 2021,Organic Search,54
8 nov 2021,Social,2
9 nov 2021,Organic Search,80
9 nov 2021,Social,3
9 nov 2021,Direct,12
9 nov 2021,Referral,2
10 nov 2021,Referral,1
10 nov 2021,Direct,6
10 nov 2021,Organic Search,38
10 nov 2021,Social,5
11 nov 2021,Direct,12
11 nov 2021,Social,2
11 nov 2021,Organic Search,62
11 nov 2021,Referral,19
12 nov 2021,Organic Search,115
12 nov 2021,Direct,29
12 nov 2021,Referral,4
12 nov 2021,Social,1
13 nov 2021,Direct,4
13 nov 2021,Organic Search,13
14 nov 2021,Organic Search,44
14 nov 2021,Direct,2
14 nov 2021,Social,1
14 nov 2021,Referral,2
15 nov 2021,Referral,1
15 nov 2021,Organic Search,81
15 nov 2021,Direct,15
16 nov 2021,Direct,11
16 nov 2021,Social,1
16 nov 2021,Organic Search,45
17 nov 2021,Referral,1
17 nov 2021,Direct,21
17 nov 2021,Social,2
17 nov 2021,Organic Search,35
18 nov 2021,Organic Search,97
18 nov 2021,Social,2
18 nov 2021,Direct,22
19 nov 2021,Referral,2
19 nov 2021,Social,1
19 nov 2021,Organic Search,168
19 nov 2021,Direct,10
20 nov 2021,Organic Search,42
20 nov 2021,Direct,3
21 nov 2021,Organic Search,36
21 nov 2021,Direct,1
21 nov 2021,Social,1
22 nov 2021,Organic Search,39
22 nov 2021,Direct,39
22 nov 2021,Social,1
23 nov 2021,Social,7
23 nov 2021,Organic Search,85
23 nov 2021,Direct,20
23 nov 2021,Referral,5
24 nov 2021,Direct,25
24 nov 2021,Organic Search,65
24 nov 2021,Social,4
25 nov 2021,Referral,3
25 nov 2021,Organic Search,120
25 nov 2021,Social,4
25 nov 2021,Direct,5
26 nov 2021,Direct,14
26 nov 2021,Referral,2
26 nov 2021,Organic Search,65
26 nov 2021,Social,2
27 nov 2021,Direct,5
27 nov 2021,Organic Search,12
27 nov 2021,Social,6
28 nov 2021,Organic Search,62
28 nov 2021,Direct,3
28 nov 2021,Referral,2
28 nov 2021,Social,4
29 nov 2021,Direct,4
29 nov 2021,Organic Search,38
29 nov 2021,Social,7
30 nov 2021,Social,6
30 nov 2021,Direct,6
30 nov 2021,Organic Search,63
1 dic 2021,Social,2
1 dic 2021,Direct,11
1 dic 2021,Organic Search,40
1 dic 2021,Referral,1
2 dic 2021,Organic Search,46
2 dic 2021,Direct,12
2 dic 2021,Social,1
3 dic 2021,Social,3
3 dic 2021,Direct,29
3 dic 2021,Organic Search,34
4 dic 2021,Direct,7
4 dic 2021,Social,1
4 dic 2021,Organic Search,24
5 dic 2021,Social,6
5 dic 2021,Referral,3
5 dic 2021,Organic Search,80
5 dic 2021,Direct,1
6 dic 2021,Social,53
6 dic 2021,Referral,4
6 dic 2021,Organic Search,83
6 dic 2021,Direct,20
7 dic 2021,Organic Search,141
7 dic 2021,Referral,1
7 dic 2021,Direct,35
7 dic 2021,Social,33
8 dic 2021,Direct,6
8 dic 2021,Organic Search,47
8 dic 2021,Social,7
8 dic 2021,Referral,2
9 dic 2021,Direct,27
9 dic 2021,Organic Search,66
9 dic 2021,Social,13
10 dic 2021,Social,12
10 dic 2021,Direct,67
10 dic 2021,Referral,10
10 dic 2021,Organic Search,760
11 dic 2021,Direct,20
11 dic 2021,Social,2
11 dic 2021,Organic Search,116
12 dic 2021,Organic Search,88
12 dic 2021,Direct,5
12 dic 2021,Social,2
13 dic 2021,Direct,326
13 dic 2021,Social,1
13 dic 2021,Organic Search,220
13 dic 2021,Referral,5
14 dic 2021,Direct,18
14 dic 2021,Organic Search,176
14 dic 2021,Referral,5
14 dic 2021,Social,2
15 dic 2021,Social,1
15 dic 2021,Referral,17
15 dic 2021,Organic Search,158
15 dic 2021,Direct,24
16 dic 2021,Direct,10
16 dic 2021,Referral,10
16 dic 2021,Organic Search,102
16 dic 2021,Social,47
17 dic 2021,Organic Search,43
17 dic 2021,Social,8
17 dic 2021,Direct,15
17 dic 2021,Referral,4
18 dic 2021,Social,3
18 dic 2021,Direct,7
18 dic 2021,Organic Search,46
19 dic 2021,Social,1
19 dic 2021,Direct,3
19 dic 2021,Referral,1
19 dic 2021,Organic Search,56
20 dic 2021,Referral,1
20 dic 2021,Organic Search,58
20 dic 2021,Direct,70
21 dic 2021,Organic Search,39
21 dic 2021,Direct,86
22 dic 2021,Direct,8
22 dic 2021,Social,3
22 dic 2021,Organic Search,42
22 dic 2021,Referral,34
23 dic 2021,Referral,1
23 dic 2021,Direct,3
23 dic 2021,Organic Search,32
23 dic 2021,Social,1
24 dic 2021,Organic Search,5
24 dic 2021,Direct,4
25 dic 2021,Organic Search,4
26 dic 2021,Organic Search,59
26 dic 2021,Direct,14
27 dic 2021,Organic Search,21
27 dic 2021,Direct,9
28 dic 2021,Direct,2
28 dic 2021,Organic Search,16
29 dic 2021,Referral,1
29 dic 2021,Organic Search,101
29 dic 2021,Direct,14
30 dic 2021,Direct,3
30 dic 2021,Organic Search,29
30 dic 2021,Social,1
31 dic 2021,Organic Search,11
31 dic 2021,Direct,3
31 dic 2021,Social,1
1 ene 2022,Social,1
1 ene 2022,Organic Search,2
1 ene 2022,Direct,6
2 ene 2022,Referral,1
2 ene 2022,Direct,4
2 ene 2022,Organic Search,8
2 ene 2022,Social,15
3 ene 2022,Social,3
3 ene 2022,Direct,9
3 ene 2022,Organic Search,51
4 ene 2022,Social,10
4 ene 2022,Direct,16
4 ene 2022,Organic Search,7
5 ene 2022,Social,2
5 ene 2022,Organic Search,17
5 ene 2022,Direct,2
6 ene 2022,Referral,1
6 ene 2022,Direct,7
6 ene 2022,Social,1
6 ene 2022,Organic Search,11
7 ene 2022,Social,2
7 ene 2022,Direct,11
7 ene 2022,Organic Search,10
8 ene 2022,Organic Search,24
8 ene 2022,Direct,2
9 ene 2022,Social,1
9 ene 2022,Organic Search,102
9 ene 2022,Direct,6
10 ene 2022,Social,3
10 ene 2022,Direct,16
10 ene 2022,Organic Search,15
11 ene 2022,Organic Search,12
11 ene 2022,Social,7
11 ene 2022,Direct,6
12 ene 2022,Social,1
12 ene 2022,Direct,6
12 ene 2022,Organic Search,12
13 ene 2022,Direct,1
13 ene 2022,Organic Search,27
14 ene 2022,Organic Search,34
14 ene 2022,Social,4
14 ene 2022,Direct,7
15 ene 2022,Social,5
15 ene 2022,Organic Search,11
16 ene 2022,Direct,2
16 ene 2022,Referral,3
16 ene 2022,Social,4
16 ene 2022,Organic Search,11
17 ene 2022,Organic Search,36
17 ene 2022,Direct,12
18 ene 2022,Organic Search,12
18 ene 2022,Direct,2
18 ene 2022,Social,1
18 ene 2022,Referral,1
19 ene 2022,Organic Search,18
20 ene 2022,Organic Search,23
20 ene 2022,Direct,4
20 ene 2022,Social,2
20 ene 2022,Referral,6
21 ene 2022,Referral,5
21 ene 2022,Direct,4
21 ene 2022,Social,7
21 ene 2022,Organic Search,12
22 ene 2022,Direct,7
22 ene 2022,Social,2
22 ene 2022,Organic Search,8
23 ene 2022,Direct,6
23 ene 2022,Organic Search,12
24 ene 2022,Social,4
24 ene 2022,Direct,2
24 ene 2022,Organic Search,5
25 ene 2022,Organic Search,40
25 ene 2022,Social,2
25 ene 2022,Direct,6
25 ene 2022,Referral,3
26 ene 2022,Organic Search,74
26 ene 2022,Social,5
26 ene 2022,Direct,11
27 ene 2022,Social,2
27 ene 2022,Organic Search,56
27 ene 2022,Direct,4
28 ene 2022,Direct,5
28 ene 2022,Organic Search,42
28 ene 2022,Referral,1
29 ene 2022,Organic Search,21
29 ene 2022,Direct,16
30 ene 2022,Organic Search,13
30 ene 2022,Direct,3
30 ene 2022,Social,2
31 ene 2022,Direct,10
31 ene 2022,Social,4
31 ene 2022,Organic Search,24
1 feb 2022,Direct,1
1 feb 2022,Referral,5
1 feb 2022,Organic Search,25
2 feb 2022,Referral,5
2 feb 2022,Organic Search,23
2 feb 2022,Direct,15
3 feb 2022,Organic Search,13
3 feb 2022,Referral,3
3 feb 2022,Direct,8
3 feb 2022,Social,1
4 feb 2022,Social,1
4 feb 2022,Direct,8
4 feb 2022,Organic Search,28
5 feb 2022,Direct,2
5 feb 2022,Referral,1
5 feb 2022,Social,2
5 feb 2022,Organic Search,35
6 feb 2022,Direct,18
6 feb 2022,Organic Search,37
6 feb 2022,Social,4
7 feb 2022,Organic Search,82
7 feb 2022,Direct,28
8 feb 2022,Referral,1
8 feb 2022,Organic Search,34
8 feb 2022,Direct,47
8 feb 2022,Social,9
9 feb 2022,Direct,28
9 feb 2022,Organic Search,30
9 feb 2022,Referral,1
9 feb 2022,Social,6
10 feb 2022,Referral,3
10 feb 2022,Social,2
10 feb 2022,Organic Search,36
10 feb 2022,Direct,52
11 feb 2022,Direct,3
11 feb 2022,Social,4
11 feb 2022,Organic Search,41
12 feb 2022,Organic Search,42
12 feb 2022,Referral,2
12 feb 2022,Direct,7
13 feb 2022,Organic Search,9
13 feb 2022,Direct,11
14 feb 2022,Referral,3
14 feb 2022,Organic Search,75
14 feb 2022,Social,1
14 feb 2022,Direct,11
15 feb 2022,Direct,31
15 feb 2022,Organic Search,58
16 feb 2022,Referral,1
16 feb 2022,Organic Search,24
16 feb 2022,Social,1
16 feb 2022,Direct,23
17 feb 2022,Direct,12
17 feb 2022,Organic Search,64
18 feb 2022,Social,5
18 feb 2022,Direct,19
18 feb 2022,Organic Search,28
19 feb 2022,Social,1
19 feb 2022,Organic Search,18
19 feb 2022,Direct,1
20 feb 2022,Direct,10
20 feb 2022,Referral,3
20 feb 2022,Organic Search,9
21 feb 2022,Referral,1
21 feb 2022,Direct,11
21 feb 2022,Social,1
21 feb 2022,Organic Search,42
22 feb 2022,Organic Search,88
22 feb 2022,Direct,26
22 feb 2022,Referral,1
23 feb 2022,Direct,27
23 feb 2022,Referral,1
23 feb 2022,Organic Search,105
23 feb 2022,Social,3
24 feb 2022,Social,1
24 feb 2022,Referral,1
24 feb 2022,Organic Search,73
24 feb 2022,Direct,3
25 feb 2022,Direct,30
25 feb 2022,Organic Search,45
26 feb 2022,Referral,1
26 feb 2022,Direct,12
26 feb 2022,Organic Search,21
26 feb 2022,Social,9
27 feb 2022,Direct,4
27 feb 2022,Organic Search,24
27 feb 2022,Referral,1
27 feb 2022,Social,3
28 feb 2022,Direct,43
28 feb 2022,Organic Search,30
1 mar 2022,Organic Search,47
1 mar 2022,Direct,2
2 mar 2022,Organic Search,12
2 mar 2022,Social,3
2 mar 2022,Direct,28
3 mar 2022,Referral,2
3 mar 2022,Social,15
3 mar 2022,Direct,77
3 mar 2022,Organic Search,104
4 mar 2022,Referral,2
4 mar 2022,Direct,43
4 mar 2022,Social,3
4 mar 2022,Organic Search,24
5 mar 2022,Referral,9
5 mar 2022,Organic Search,39
5 mar 2022,Direct,18
6 mar 2022,Organic Search,47
6 mar 2022,Direct,2
6 mar 2022,Referral,10
6 mar 2022,Social,1
7 mar 2022,Direct,25
7 mar 2022,Referral,4
7 mar 2022,Organic Search,24
8 mar 2022,Direct,9
8 mar 2022,Organic Search,13
9 mar 2022,Organic Search,74
9 mar 2022,Direct,59
9 mar 2022,Referral,17
10 mar 2022,Social,1
10 mar 2022,Organic Search,402
10 mar 2022,Direct,109
10 mar 2022,Referral,5
11 mar 2022,Direct,25
11 mar 2022,Organic Search,135
11 mar 2022,Referral,5
12 mar 2022,Referral,15
12 mar 2022,Direct,3
12 mar 2022,Organic Search,69
13 mar 2022,Organic Search,37
13 mar 2022,Social,2
13 mar 2022,Direct,5
14 mar 2022,Direct,148
14 mar 2022,Social,5
14 mar 2022,Referral,8
14 mar 2022,Organic Search,80
15 mar 2022,Direct,16
15 mar 2022,Social,6
15 mar 2022,Referral,4
15 mar 2022,Organic Search,164
16 mar 2022,Direct,24
16 mar 2022,Referral,3
