,Unnamed: 0.1,Fecha,Vistas,Usuarios nuevos,Total de usuarios,Sesiones por usuario,Sesiones,mobile Vistas,mobile Usuarios nuevos,mobile Total de usuarios,mobile Sesiones por usuario,mobile Sesiones,desktop Vistas,desktop Usuarios nuevos,desktop Total de usuarios,desktop Sesiones por usuario,desktop Sesiones,tablet Vistas,tablet Usuarios nuevos,tablet Total de usuarios,tablet Sesiones por usuario,tablet Sesiones
1125,1125,24 sept 2021,8,4,6,2.0,6,3.0,2.0,3.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,,,,,
1126,1126,25 sept 2021,23,11,14,2.090909090909091,15,15.0,9.0,11.0,1.0909090909090908,12.0,8.0,2.0,3.0,1.0,3.0,,,,,
1127,1127,26 sept 2021,9,3,7,3.0,7,4.0,0.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
1128,1128,27 sept 2021,132,53,71,3.283333333333333,82,87.0,33.0,45.0,1.2,54.0,40.0,18.0,24.0,1.0833333333333333,26.0,5.0,2.0,2.0,1.0,2.0
1129,1129,28 sept 2021,54,11,23,2.430769230769231,28,28.0,3.0,10.0,1.2,12.0,26.0,8.0,13.0,1.2307692307692308,16.0,,,,,
1130,1130,29 sept 2021,52,13,24,2.6666666666666665,32,37.0,10.0,18.0,1.3333333333333333,24.0,15.0,3.0,6.0,1.3333333333333333,8.0,,,,,
1131,1131,30 sept 2021,22,10,15,2.0,15,12.0,6.0,9.0,1.0,9.0,10.0,4.0,6.0,1.0,6.0,,,,,
1132,1132,1 oct 2021,71,22,28,2.145833333333333,30,57.0,10.0,16.0,1.0625,17.0,14.0,12.0,12.0,1.0833333333333333,13.0,,,,,
1133,1133,2 oct 2021,8,4,5,3.0,8,6.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,,,,,
1134,1134,3 oct 2021,18,5,7,2.4,9,9.0,3.0,5.0,1.4,7.0,9.0,2.0,2.0,1.0,2.0,,,,,
1135,1135,4 oct 2021,117,31,41,2.416666666666667,51,71.0,17.0,24.0,1.4166666666666667,34.0,46.0,14.0,17.0,1.0,17.0,,,,,
1136,1136,5 oct 2021,30,15,19,2.3068181818181817,22,18.0,8.0,11.0,1.181818181818182,13.0,12.0,7.0,8.0,1.125,9.0,,,,,
1137,1137,6 oct 2021,140,34,46,2.6791666666666667,62,78.0,22.0,30.0,1.3666666666666667,41.0,62.0,12.0,16.0,1.3125,21.0,,,,,
1138,1138,7 oct 2021,63,23,30,2.25,34,49.0,15.0,20.0,1.15,23.0,14.0,8.0,10.0,1.1,11.0,,,,,
1139,1139,8 oct 2021,38,5,13,2.325,15,9.0,2.0,8.0,1.125,9.0,29.0,3.0,5.0,1.2,6.0,,,,,
1140,1140,9 oct 2021,12,7,9,2.5,11,7.0,4.0,6.0,1.1666666666666667,7.0,5.0,3.0,3.0,1.3333333333333333,4.0,,,,,
1141,1141,10 oct 2021,16,5,11,2.0,11,13.0,4.0,9.0,1.0,9.0,3.0,1.0,2.0,1.0,2.0,,,,,
1142,1142,11 oct 2021,19,6,8,2.0,8,18.0,6.0,7.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,,,,,
1143,1143,12 oct 2021,39,18,22,2.416666666666667,27,29.0,13.0,16.0,1.25,20.0,10.0,5.0,6.0,1.1666666666666667,7.0,,,,,
1144,1144,13 oct 2021,106,24,36,3.0434782608695654,37,53.0,15.0,23.0,1.0434782608695652,24.0,29.0,8.0,12.0,1.0,12.0,24.0,1.0,1.0,1.0,1.0
1145,1145,14 oct 2021,45,13,20,3.3095238095238098,23,32.0,8.0,12.0,1.1666666666666667,14.0,12.0,5.0,7.0,1.1428571428571428,8.0,1.0,0.0,1.0,1.0,1.0
1146,1146,15 oct 2021,25,11,14,2.0,14,14.0,4.0,5.0,1.0,5.0,11.0,7.0,9.0,1.0,9.0,,,,,
1147,1147,16 oct 2021,5,3,5,2.0,5,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,
1148,1148,17 oct 2021,23,7,10,2.333333333333333,12,18.0,4.0,6.0,1.3333333333333333,8.0,5.0,3.0,4.0,1.0,4.0,,,,,
1149,1149,18 oct 2021,87,20,29,2.4509803921568643,35,50.0,11.0,17.0,1.1176470588235294,19.0,37.0,9.0,12.0,1.3333333333333333,16.0,,,,,
1150,1150,19 oct 2021,96,15,33,3.333333333333333,39,36.0,8.0,18.0,1.3333333333333333,24.0,58.0,6.0,14.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0
1151,1151,20 oct 2021,51,21,28,2.2994652406417115,32,36.0,11.0,17.0,1.1176470588235294,19.0,15.0,10.0,11.0,1.181818181818182,13.0,,,,,
1152,1152,21 oct 2021,59,23,29,2.2254901960784315,32,24.0,16.0,17.0,1.0588235294117647,18.0,35.0,7.0,12.0,1.1666666666666667,14.0,,,,,
1153,1153,22 oct 2021,12,5,9,2.25,10,7.0,3.0,4.0,1.25,5.0,5.0,2.0,5.0,1.0,5.0,,,,,
1154,1154,23 oct 2021,14,11,11,2.0,11,9.0,6.0,6.0,1.0,6.0,5.0,5.0,5.0,1.0,5.0,,,,,
1155,1155,24 oct 2021,18,5,8,2.166666666666667,9,15.0,3.0,6.0,1.1666666666666667,7.0,3.0,2.0,2.0,1.0,2.0,,,,,
1156,1156,25 oct 2021,161,91,99,2.0776315789473685,102,135.0,76.0,80.0,1.025,82.0,26.0,15.0,19.0,1.0526315789473684,20.0,,,,,
1157,1157,26 oct 2021,103,45,54,3.144537815126049,58,70.0,27.0,35.0,1.0857142857142856,38.0,31.0,16.0,17.0,1.0588235294117647,18.0,2.0,2.0,2.0,1.0,2.0
1158,1158,27 oct 2021,96,23,33,2.325,39,40.0,19.0,25.0,1.2,30.0,56.0,4.0,8.0,1.125,9.0,,,,,
1159,1159,28 oct 2021,38,18,28,2.0454545454545454,29,32.0,12.0,22.0,1.0454545454545454,23.0,6.0,6.0,6.0,1.0,6.0,,,,,
1160,1160,29 oct 2021,23,10,16,2.0,16,2.0,0.0,2.0,1.0,2.0,21.0,10.0,14.0,1.0,14.0,,,,,
1161,1161,30 oct 2021,15,5,7,2.0,7,7.0,2.0,4.0,1.0,4.0,8.0,3.0,3.0,1.0,3.0,,,,,
1162,1162,31 oct 2021,4,1,4,2.0,4,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
1163,1163,1 nov 2021,33,19,22,2.090909090909091,23,16.0,9.0,11.0,1.0,11.0,17.0,10.0,11.0,1.0909090909090908,12.0,,,,,
1164,1164,2 nov 2021,12,7,8,2.0,8,9.0,4.0,5.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,,,,,
1165,1165,3 nov 2021,24,12,22,2.0,22,14.0,5.0,12.0,1.0,12.0,10.0,7.0,10.0,1.0,10.0,,,,,
1166,1166,4 nov 2021,57,30,39,2.1507936507936507,42,26.0,18.0,21.0,1.0952380952380951,23.0,31.0,12.0,18.0,1.0555555555555556,19.0,,,,,
1167,1167,5 nov 2021,16,5,11,2.0,11,8.0,1.0,5.0,1.0,5.0,8.0,4.0,6.0,1.0,6.0,,,,,
1168,1168,6 nov 2021,19,8,10,2.0,10,6.0,3.0,5.0,1.0,5.0,13.0,5.0,5.0,1.0,5.0,,,,,
1169,1169,7 nov 2021,6,2,4,4.5,6,3.0,0.0,2.0,1.5,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1170,1170,8 nov 2021,17,13,16,2.0,16,8.0,5.0,7.0,1.0,7.0,9.0,8.0,9.0,1.0,9.0,,,,,
1171,1171,9 nov 2021,18,9,13,2.0,13,8.0,4.0,7.0,1.0,7.0,10.0,5.0,6.0,1.0,6.0,,,,,
1172,1172,10 nov 2021,18,10,15,2.0,15,8.0,3.0,6.0,1.0,6.0,10.0,7.0,9.0,1.0,9.0,,,,,
1173,1173,11 nov 2021,20,11,15,2.0,15,9.0,5.0,7.0,1.0,7.0,11.0,6.0,8.0,1.0,8.0,,,,,
1174,1174,12 nov 2021,12,5,10,2.0,10,5.0,1.0,4.0,1.0,4.0,7.0,4.0,6.0,1.0,6.0,,,,,
1175,1175,13 nov 2021,11,5,5,2.833333333333333,7,5.0,2.0,2.0,1.5,3.0,6.0,3.0,3.0,1.3333333333333333,4.0,,,,,
1176,1176,14 nov 2021,8,4,6,1.0,6,8.0,4.0,6.0,1.0,6.0,,,,,,,,,,
1177,1177,15 nov 2021,29,16,23,2.142857142857143,25,10.0,5.0,9.0,1.0,9.0,19.0,11.0,14.0,1.1428571428571428,16.0,,,,,
1178,1178,16 nov 2021,11,3,6,2.2,7,1.0,1.0,1.0,1.0,1.0,10.0,2.0,5.0,1.2,6.0,,,,,
1179,1179,17 nov 2021,72,30,37,3.125,39,56.0,21.0,24.0,1.0416666666666667,25.0,14.0,8.0,12.0,1.0833333333333333,13.0,2.0,1.0,1.0,1.0,1.0
1180,1180,18 nov 2021,16,13,16,2.0,16,9.0,8.0,9.0,1.0,9.0,7.0,5.0,7.0,1.0,7.0,,,,,
1181,1181,19 nov 2021,21,8,15,2.0,15,13.0,3.0,7.0,1.0,7.0,8.0,5.0,8.0,1.0,8.0,,,,,
1182,1182,20 nov 2021,12,5,6,2.666666666666667,8,5.0,3.0,3.0,1.0,3.0,7.0,2.0,3.0,1.6666666666666667,5.0,,,,,
1183,1183,21 nov 2021,3,2,3,2.0,3,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,,,,,
1184,1184,22 nov 2021,12,4,8,2.0,8,7.0,3.0,6.0,1.0,6.0,5.0,1.0,2.0,1.0,2.0,,,,,
1185,1185,23 nov 2021,79,19,25,2.2361111111111107,28,65.0,12.0,16.0,1.125,18.0,14.0,7.0,9.0,1.1111111111111112,10.0,,,,,
1186,1186,24 nov 2021,51,23,27,2.158823529411765,29,40.0,15.0,17.0,1.0588235294117647,18.0,11.0,8.0,10.0,1.1,11.0,,,,,
1187,1187,25 nov 2021,81,29,37,2.0769230769230766,39,62.0,22.0,26.0,1.0769230769230769,28.0,19.0,7.0,11.0,1.0,11.0,,,,,
1188,1188,26 nov 2021,12,6,6,2.0,6,6.0,3.0,3.0,1.0,3.0,6.0,3.0,3.0,1.0,3.0,,,,,
1189,1189,27 nov 2021,9,3,6,2.25,7,2.0,1.0,2.0,1.0,2.0,7.0,2.0,4.0,1.25,5.0,,,,,
1190,1190,28 nov 2021,12,4,8,2.0,8,7.0,1.0,5.0,1.0,5.0,5.0,3.0,3.0,1.0,3.0,,,,,
1191,1191,29 nov 2021,9,9,9,2.0,9,6.0,6.0,6.0,1.0,6.0,3.0,3.0,3.0,1.0,3.0,,,,,
1192,1192,30 nov 2021,210,76,80,2.1643835616438354,92,199.0,72.0,73.0,1.1643835616438356,85.0,11.0,4.0,7.0,1.0,7.0,,,,,
1193,1193,1 dic 2021,44,19,25,2.071428571428571,26,19.0,11.0,14.0,1.0714285714285714,15.0,25.0,8.0,11.0,1.0,11.0,,,,,
1194,1194,2 dic 2021,78,39,45,2.1520270270270268,47,68.0,34.0,37.0,1.027027027027027,38.0,10.0,5.0,8.0,1.125,9.0,,,,,
1195,1195,3 dic 2021,32,10,14,2.424242424242424,16,27.0,8.0,11.0,1.0909090909090908,12.0,5.0,2.0,3.0,1.3333333333333333,4.0,,,,,
1196,1196,4 dic 2021,19,8,13,2.5,16,8.0,3.0,7.0,1.0,7.0,11.0,5.0,6.0,1.5,9.0,,,,,
1197,1197,5 dic 2021,9,3,6,2.0,6,5.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,,,,,
1198,1198,6 dic 2021,49,16,21,2.1333333333333333,23,36.0,10.0,15.0,1.1333333333333333,17.0,13.0,6.0,6.0,1.0,6.0,,,,,
1199,1199,7 dic 2021,33,14,18,2.0,18,20.0,4.0,8.0,1.0,8.0,13.0,10.0,10.0,1.0,10.0,,,,,
1200,1200,8 dic 2021,5,2,3,2.0,3,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,
1201,1201,9 dic 2021,16,6,9,2.0,9,5.0,2.0,4.0,1.0,4.0,11.0,4.0,5.0,1.0,5.0,,,,,
1202,1202,10 dic 2021,7,5,6,1.0,6,,,,,,7.0,5.0,6.0,1.0,6.0,,,,,
1203,1203,11 dic 2021,12,8,10,3.166666666666667,11,8.0,5.0,6.0,1.1666666666666667,7.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1204,1204,12 dic 2021,5,2,5,2.0,5,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,,,,,
1205,1205,13 dic 2021,65,21,23,2.783333333333333,33,59.0,18.0,20.0,1.45,29.0,6.0,3.0,3.0,1.3333333333333333,4.0,,,,,
1206,1206,14 dic 2021,8,3,3,1.3333333333333333,4,8.0,3.0,3.0,1.3333333333333333,4.0,,,,,,,,,,
1207,1207,15 dic 2021,15,10,12,2.25,13,9.0,6.0,8.0,1.0,8.0,6.0,4.0,4.0,1.25,5.0,,,,,
1208,1208,16 dic 2021,5,2,3,2.0,3,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,
1209,1209,17 dic 2021,6,2,5,2.0,5,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,
1210,1210,18 dic 2021,7,3,5,2.333333333333333,6,3.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,1.3333333333333333,4.0,,,,,
1211,1211,19 dic 2021,4,1,2,1.0,2,,,,,,4.0,1.0,2.0,1.0,2.0,,,,,
1212,1212,20 dic 2021,9,5,7,2.0,7,4.0,3.0,4.0,1.0,4.0,5.0,2.0,3.0,1.0,3.0,,,,,
1213,1213,21 dic 2021,8,5,5,2.5,6,5.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.5,3.0,,,,,
1214,1214,22 dic 2021,7,2,5,2.5,7,6.0,2.0,4.0,1.5,6.0,1.0,0.0,1.0,1.0,1.0,,,,,
1215,1215,23 dic 2021,8,5,6,2.0,6,6.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,,,,,
1216,1216,24 dic 2021,5,1,1,2.0,2,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,
1217,1217,25 dic 2021,4,2,4,1.0,4,4.0,2.0,4.0,1.0,4.0,,,,,,,,,,
1218,1218,26 dic 2021,1,1,1,1.0,1,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,
1219,1219,27 dic 2021,12,6,6,2.0,6,11.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,
1220,1220,28 dic 2021,1,0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,
1221,1221,29 dic 2021,9,7,7,2.2,8,7.0,5.0,5.0,1.2,6.0,2.0,2.0,2.0,1.0,2.0,,,,,
1222,1222,30 dic 2021,5,3,3,2.0,3,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
1223,1223,31 dic 2021,4,4,4,2.0,4,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,,
1224,1224,1 ene 2022,6,5,6,2.0,6,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,5.0,,,,,
1225,1225,2 ene 2022,4,4,4,3.0,4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1226,1226,3 ene 2022,3,3,3,2.0,3,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
1227,1227,4 ene 2022,12,8,9,2.0,9,5.0,4.0,5.0,1.0,5.0,7.0,4.0,4.0,1.0,4.0,,,,,
1228,1228,5 ene 2022,10,3,3,2.5,4,9.0,2.0,2.0,1.5,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
1229,1229,6 ene 2022,9,8,9,2.0,9,4.0,3.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,,,,,
1230,1230,7 ene 2022,1,1,1,1.0,1,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1231,1231,8 ene 2022,4,4,4,2.0,4,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
1232,1232,9 ene 2022,26,12,14,2.0,14,19.0,6.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,7.0,,,,,
1233,1233,10 ene 2022,9,6,7,2.0,7,3.0,1.0,2.0,1.0,2.0,6.0,5.0,5.0,1.0,5.0,,,,,
1234,1234,11 ene 2022,4,4,4,2.0,4,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,,
1235,1235,12 ene 2022,7,5,5,2.0,5,4.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,,
1236,1236,13 ene 2022,6,5,5,2.0,5,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,,,,,
1237,1237,14 ene 2022,4,3,3,2.0,3,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,
1238,1238,15 ene 2022,5,2,3,2.0,3,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,,,,,
1239,1239,16 ene 2022,6,6,6,2.0,6,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,,,,,
1240,1240,17 ene 2022,18,11,11,2.0,11,1.0,1.0,1.0,1.0,1.0,17.0,10.0,10.0,1.0,10.0,,,,,
1241,1241,18 ene 2022,3,3,3,1.0,3,,,,,,3.0,3.0,3.0,1.0,3.0,,,,,
1242,1242,19 ene 2022,7,7,7,2.0,7,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,,,,,
1243,1243,20 ene 2022,10,6,7,2.25,8,3.0,3.0,3.0,1.0,3.0,7.0,3.0,4.0,1.25,5.0,,,,,
1244,1244,21 ene 2022,12,3,4,2.333333333333333,5,1.0,1.0,1.0,1.0,1.0,11.0,2.0,3.0,1.3333333333333333,4.0,,,,,
1245,1245,22 ene 2022,2,1,2,1.0,2,,,,,,2.0,1.0,2.0,1.0,2.0,,,,,
1246,1246,23 ene 2022,5,5,5,2.0,5,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,
1247,1247,24 ene 2022,2,2,2,1.0,2,,,,,,2.0,2.0,2.0,1.0,2.0,,,,,
1248,1248,25 ene 2022,10,5,6,2.0,6,1.0,1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,5.0,,,,,
1249,1249,26 ene 2022,11,8,8,2.0,8,2.0,2.0,2.0,1.0,2.0,9.0,6.0,6.0,1.0,6.0,,,,,
1250,1250,27 ene 2022,3,3,3,2.0,3,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
1251,1251,28 ene 2022,2,1,2,1.0,2,,,,,,2.0,1.0,2.0,1.0,2.0,,,,,
1252,1252,29 ene 2022,4,2,4,2.0,4,3.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,,,,,
1253,1253,30 ene 2022,9,5,6,4.0,7,4.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
1254,1254,31 ene 2022,4,3,3,1.0,3,4.0,3.0,3.0,1.0,3.0,,,,,,,,,,
1255,1255,1 feb 2022,10,7,9,2.333333333333333,10,4.0,1.0,3.0,1.3333333333333333,4.0,6.0,6.0,6.0,1.0,6.0,,,,,
1256,1256,2 feb 2022,15,10,11,2.333333333333333,12,11.0,7.0,8.0,1.0,8.0,4.0,3.0,3.0,1.3333333333333333,4.0,,,,,
1257,1257,3 feb 2022,5,3,3,2.0,3,2.0,2.0,2.0,1.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0
1258,1258,4 feb 2022,3,3,3,2.0,3,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
1259,1259,5 feb 2022,7,6,7,2.0,7,6.0,5.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,
1260,1260,6 feb 2022,4,3,4,2.0,4,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,
1261,1261,7 feb 2022,14,9,9,3.0,9,6.0,6.0,6.0,1.0,6.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1262,1262,8 feb 2022,12,3,5,1.2,6,,,,,,12.0,3.0,5.0,1.2,6.0,,,,,
1263,1263,9 feb 2022,5,5,5,2.0,5,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,,,,,
1264,1264,10 feb 2022,19,13,14,2.125,15,7.0,6.0,6.0,1.0,6.0,12.0,7.0,8.0,1.125,9.0,,,,,
1265,1265,11 feb 2022,13,9,10,2.2,11,8.0,4.0,5.0,1.2,6.0,5.0,5.0,5.0,1.0,5.0,,,,,
1266,1266,12 feb 2022,4,1,2,1.0,2,,,,,,4.0,1.0,2.0,1.0,2.0,,,,,
1267,1267,13 feb 2022,3,3,3,1.0,3,3.0,3.0,3.0,1.0,3.0,,,,,,,,,,
1268,1268,14 feb 2022,18,12,12,2.0,12,8.0,5.0,5.0,1.0,5.0,10.0,7.0,7.0,1.0,7.0,,,,,
1269,1269,15 feb 2022,16,11,12,2.2,13,9.0,4.0,5.0,1.2,6.0,7.0,7.0,7.0,1.0,7.0,,,,,
1270,1270,16 feb 2022,12,8,9,2.0,9,5.0,5.0,5.0,1.0,5.0,7.0,3.0,4.0,1.0,4.0,,,,,
1271,1271,17 feb 2022,10,6,7,2.0,7,4.0,2.0,2.0,1.0,2.0,6.0,4.0,5.0,1.0,5.0,,,,,
1272,1272,18 feb 2022,4,4,4,2.0,4,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,,
1273,1273,19 feb 2022,7,6,6,2.0,6,2.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,1.0,4.0,,,,,
1274,1274,20 feb 2022,4,3,3,2.0,3,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,
1275,1275,21 feb 2022,18,8,9,2.25,10,12.0,5.0,5.0,1.0,5.0,6.0,3.0,4.0,1.25,5.0,,,,,
1276,1276,22 feb 2022,11,4,7,2.4,9,2.0,2.0,2.0,1.0,2.0,9.0,2.0,5.0,1.4,7.0,,,,,
1277,1277,23 feb 2022,13,8,9,2.0,9,3.0,3.0,3.0,1.0,3.0,10.0,5.0,6.0,1.0,6.0,,,,,
1278,1278,24 feb 2022,7,5,6,2.0,6,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,5.0,,,,,
1279,1279,25 feb 2022,8,5,7,2.0,7,5.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,,,,,
1280,1280,26 feb 2022,3,2,3,2.0,3,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
1281,1281,27 feb 2022,3,3,3,1.0,3,,,,,,3.0,3.0,3.0,1.0,3.0,,,,,
1282,1282,28 feb 2022,2,2,2,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1283,1283,1 mar 2022,2,1,2,1.0,2,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,
1284,1284,2 mar 2022,4,3,3,2.0,3,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,
1285,1285,3 mar 2022,12,9,9,2.0,9,2.0,2.0,2.0,1.0,2.0,10.0,7.0,7.0,1.0,7.0,,,,,
1286,1286,4 mar 2022,9,8,8,2.0,8,5.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,,,,,
1287,1287,5 mar 2022,10,4,7,2.0,7,5.0,3.0,4.0,1.0,4.0,5.0,1.0,3.0,1.0,3.0,,,,,
1288,1288,6 mar 2022,11,7,8,2.0,8,9.0,5.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,,,,,
1289,1289,7 mar 2022,8,3,6,2.0,6,1.0,0.0,1.0,1.0,1.0,7.0,3.0,5.0,1.0,5.0,,,,,
1290,1290,8 mar 2022,14,6,6,2.0,6,1.0,1.0,1.0,1.0,1.0,13.0,5.0,5.0,1.0,5.0,,,,,
1291,1291,9 mar 2022,23,14,14,2.0,14,8.0,6.0,6.0,1.0,6.0,15.0,8.0,8.0,1.0,8.0,,,,,
1292,1292,10 mar 2022,61,24,28,2.475,33,28.0,7.0,8.0,1.375,11.0,33.0,17.0,20.0,1.1,22.0,,,,,
1293,1293,11 mar 2022,29,12,15,2.1111111111111107,16,23.0,8.0,9.0,1.1111111111111112,10.0,6.0,4.0,6.0,1.0,6.0,,,,,
1294,1294,12 mar 2022,34,16,19,2.0,19,21.0,10.0,12.0,1.0,12.0,13.0,6.0,7.0,1.0,7.0,,,,,
1295,1295,13 mar 2022,6,6,6,2.0,6,4.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,
1296,1296,14 mar 2022,45,24,28,2.16374269005848,30,33.0,17.0,19.0,1.0526315789473684,20.0,12.0,7.0,9.0,1.1111111111111112,10.0,,,,,
1297,1297,15 mar 2022,38,12,14,2.125,15,21.0,7.0,8.0,1.125,9.0,17.0,5.0,6.0,1.0,6.0,,,,,
1298,1298,16 mar 2022,20,12,15,2.0,15,5.0,3.0,5.0,1.0,5.0,15.0,9.0,10.0,1.0,10.0,,,,,
1299,1299,17 mar 2022,54,18,24,2.2,27,9.0,9.0,9.0,1.0,9.0,45.0,9.0,15.0,1.2,18.0,,,,,
1300,1300,18 mar 2022,16,7,8,2.75,11,6.0,3.0,4.0,1.0,4.0,10.0,4.0,4.0,1.75,7.0,,,,,
1301,1301,19 mar 2022,29,16,19,2.0,19,16.0,10.0,10.0,1.0,10.0,13.0,6.0,9.0,1.0,9.0,,,,,
1302,1302,20 mar 2022,14,8,8,2.0,8,12.0,6.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,,,,,
1303,1303,21 mar 2022,38,17,22,2.1818181818181817,24,18.0,9.0,11.0,1.0909090909090908,12.0,20.0,8.0,11.0,1.0909090909090908,12.0,,,,,
1304,1304,22 mar 2022,57,27,30,2.333333333333333,35,29.0,13.0,15.0,1.2,18.0,28.0,14.0,15.0,1.1333333333333333,17.0,,,,,
1305,1305,23 mar 2022,30,16,19,2.1538461538461533,21,9.0,6.0,6.0,1.0,6.0,21.0,10.0,13.0,1.1538461538461535,15.0,,,,,
1306,1306,24 mar 2022,67,28,28,2.0,28,50.0,22.0,22.0,1.0,22.0,17.0,6.0,6.0,1.0,6.0,,,,,
1307,1307,25 mar 2022,11,7,9,2.0,9,2.0,2.0,2.0,1.0,2.0,9.0,5.0,7.0,1.0,7.0,,,,,
1308,1308,26 mar 2022,25,13,15,2.0,15,17.0,9.0,10.0,1.0,10.0,8.0,4.0,5.0,1.0,5.0,,,,,
1309,1309,27 mar 2022,22,10,12,3.0,12,9.0,6.0,7.0,1.0,7.0,6.0,3.0,4.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0
1310,1310,28 mar 2022,13,9,11,2.0,11,6.0,5.0,5.0,1.0,5.0,7.0,4.0,6.0,1.0,6.0,,,,,
1311,1311,29 mar 2022,33,20,22,2.2666666666666666,25,15.0,10.0,10.0,1.1,11.0,18.0,10.0,12.0,1.1666666666666667,14.0,,,,,
1312,1312,30 mar 2022,44,18,25,2.2333333333333334,28,31.0,12.0,15.0,1.1333333333333333,17.0,13.0,6.0,10.0,1.1,11.0,,,,,
