,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,desktop,mobile,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Linux,Android,iOS,Windows,Macintosh,Windows Phone,Sistema operativo (not set),Chrome OS,BlackBerry,FreeBSD,Playstation 4,Sistema operativo promedio,Sistema operativo std,Direct,Organic Search,Referral,Social,Paid Search,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
109,25 ene 2019,87,6,8,1.5,12,83,4,39,48,0,29.0,20.83266665599966,0,48,0,38,1,0,0,0,0,0,0,7.909090909090909,16.681260827944552,1,86,0,0,0,17.4,34.30218651922935
110,26 ene 2019,16,3,4,1.0,4,15,1,3,13,0,5.333333333333333,5.557777333511021,0,13,0,3,0,0,0,0,0,0,0,1.4545454545454546,3.7504820626793207,0,16,0,0,0,3.2,6.400000000000001
111,27 ene 2019,1,1,1,1.0,1,0,1,1,0,0,0.3333333333333333,0.4714045207910317,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909093,0.2874797872880344,0,0,0,1,0,0.2,0.4
112,28 ene 2019,23,4,4,1.0,4,23,0,15,8,0,7.666666666666668,6.128258770283412,0,8,0,15,0,0,0,0,0,0,0,2.090909090909091,4.679831882266818,3,20,0,0,0,4.6,7.787168933572715
113,29 ene 2019,60,3,4,1.0,4,60,0,60,0,0,20.0,28.284271247461906,0,0,0,60,0,0,0,0,0,0,0,5.454545454545454,17.248787237282063,0,40,0,20,0,12.0,16.0
114,30 ene 2019,31,9,9,1.0,9,31,0,15,16,0,10.333333333333334,7.318166133366716,0,16,0,15,0,0,0,0,0,0,0,2.8181818181818183,5.9820668641316725,0,26,0,5,0,6.2,10.087616170334794
115,31 ene 2019,59,6,9,1.1111111111111112,10,45,14,40,19,0,19.666666666666668,16.336734339790464,0,19,0,40,0,0,0,0,0,0,0,5.363636363636363,12.227188238978126,2,50,0,7,0,11.8,19.27070315271345
116,1 feb 2019,17,4,7,1.0,7,11,6,16,1,0,5.666666666666668,7.318166133366716,0,1,0,16,0,0,0,0,0,0,0,1.5454545454545454,4.5798697155672725,6,10,0,1,0,3.4,3.97994974842648
117,2 feb 2019,76,4,4,1.0,4,59,17,76,0,0,25.33333333333333,35.82674358011841,0,0,0,76,0,0,0,0,0,0,0,6.909090909090909,21.84846383389063,0,76,0,0,0,15.2,30.4
118,3 feb 2019,34,4,4,1.25,5,34,0,1,33,0,11.333333333333336,15.326085243430198,0,33,0,1,0,0,0,0,0,0,0,3.0909090909090913,9.46240931701037,20,14,0,0,0,6.8,8.541662601625049
119,4 feb 2019,16,3,3,1.3333333333333333,4,16,0,10,6,0,5.333333333333333,4.109609335312651,0,6,0,10,0,0,0,0,0,0,0,1.4545454545454546,3.2012394293925466,0,16,0,0,0,3.2,6.400000000000001
120,5 feb 2019,8,3,4,1.25,5,8,0,5,3,0,2.6666666666666665,2.0548046676563256,0,3,0,5,0,0,0,0,0,0,0,0.7272727272727273,1.6006197146962733,0,8,0,0,0,1.6,3.2000000000000006
121,6 feb 2019,57,7,7,1.1428571428571428,8,47,10,48,9,0,19.0,20.83266665599966,0,9,0,48,0,0,0,0,0,0,0,5.181818181818182,13.782849565629027,1,56,0,0,0,11.4,22.30336297512104
122,7 feb 2019,22,8,10,1.0,10,15,7,18,4,0,7.333333333333332,7.717224601860151,1,4,0,17,0,0,0,0,0,0,0,2.0,4.8803874659889255,2,16,3,1,0,4.4,5.8855755878248655
123,8 feb 2019,20,7,8,1.0,8,18,2,19,1,0,6.666666666666668,8.73053390247253,3,1,0,15,1,0,0,0,0,0,0,1.818181818181818,4.2601361868581735,1,19,0,0,0,4.0,7.509993342207434
124,9 feb 2019,19,8,8,1.0,8,17,2,12,7,0,6.333333333333332,4.9216076867444665,0,6,1,12,0,0,0,0,0,0,0,1.7272727272727273,3.6702962251247913,0,17,1,1,0,3.8,6.615134163416492
125,10 feb 2019,4,4,4,1.0,4,3,1,2,2,0,1.3333333333333333,0.9428090415820634,0,2,0,2,0,0,0,0,0,0,0,0.3636363636363637,0.7713892158398699,0,4,0,0,0,0.8,1.6000000000000003
126,11 feb 2019,294,35,44,1.068181818181818,47,292,2,57,237,0,98.0,101.00495037373169,13,216,21,44,0,0,0,0,0,0,0,26.72727272727273,61.30711201378738,3,60,5,226,0,58.8,86.51335157072576
127,12 feb 2019,176,17,21,1.0,21,171,5,91,85,0,58.66666666666666,41.55585264302597,0,85,0,86,5,0,0,0,0,0,0,16.0,32.794123642118336,27,57,17,75,0,35.2,27.19117503897175
128,13 feb 2019,223,41,50,1.14,57,221,2,129,94,0,74.33333333333333,54.46915538989832,3,92,2,126,0,0,0,0,0,0,0,20.272727272727273,42.46087163300715,14,16,21,172,0,44.6,64.07995006240253
129,14 feb 2019,55,14,16,1.0625,17,55,0,28,27,0,18.33333333333333,12.970050972229144,1,27,0,27,0,0,0,0,0,0,0,5.0,10.374794631045168,17,30,0,8,0,11.0,11.384199576606164
130,15 feb 2019,73,9,12,1.0,12,73,0,9,64,0,24.33333333333333,28.28819934570284,0,63,1,9,0,0,0,0,0,0,0,6.636363636363638,18.006426768203553,1,15,0,57,0,14.6,21.9508541975022
131,16 feb 2019,30,5,6,1.0,6,29,1,17,13,0,10.0,7.25718035235908,0,12,1,17,0,0,0,0,0,0,0,2.727272727272727,5.658315025307433,1,27,0,2,0,6.0,10.526157893552616
132,17 feb 2019,28,2,3,1.0,3,28,0,0,28,0,9.333333333333334,13.199326582148887,0,28,0,0,0,0,0,0,0,0,0,2.5454545454545454,8.049434044064963,1,27,0,0,0,5.6,10.707007051459335
133,18 feb 2019,47,10,13,1.3076923076923077,17,43,4,37,10,0,15.666666666666664,15.627610892974724,5,9,1,30,2,0,0,0,0,0,0,4.2727272727272725,8.582126342695233,6,20,20,1,0,9.4,8.890444308357148
134,19 feb 2019,57,7,14,1.0714285714285714,15,53,4,51,6,0,19.0,22.759613353482084,0,4,2,51,0,0,0,0,0,0,0,5.181818181818182,14.540340009893365,2,55,0,0,0,11.4,21.813757127097567
135,20 feb 2019,110,23,27,1.2592592592592593,34,109,1,52,58,0,36.66666666666666,26.042699979499478,0,54,4,52,0,0,0,0,0,0,0,10.0,20.306738693439588,28,60,8,14,0,22.0,21.090282122342508
136,21 feb 2019,97,10,13,1.2307692307692308,16,97,0,84,13,0,32.333333333333336,36.91732505056249,0,13,0,84,0,0,0,0,0,0,0,8.818181818181818,24.063620908742514,6,90,1,0,0,19.4,35.37004382242125
137,22 feb 2019,79,8,15,1.1333333333333333,17,72,7,72,7,0,26.33333333333333,32.41741644377123,6,7,0,66,0,0,0,0,0,0,0,7.1818181818181825,18.765627096651443,7,57,2,13,0,15.8,21.084591530309524
138,23 feb 2019,33,5,5,1.0,5,33,0,26,7,0,11.0,10.98483803552272,0,7,0,26,0,0,0,0,0,0,0,3.0,7.543811431172634,0,30,0,3,0,6.6,11.757550765359257
139,24 feb 2019,77,10,12,1.1666666666666667,14,76,1,72,5,0,25.66666666666667,32.82614134429381,0,4,1,72,0,0,0,0,0,0,0,7.0,20.586844872835226,4,71,0,2,0,15.4,27.839540226088506
140,25 feb 2019,60,17,21,1.380952380952381,29,50,10,47,13,0,20.0,19.815818596935802,1,12,1,46,0,0,0,0,0,0,0,5.454545454545454,13.26213774323963,20,25,13,2,0,12.0,9.777525249264253
141,26 feb 2019,77,13,20,1.05,21,75,2,59,18,0,25.66666666666667,24.68917891618827,0,18,0,42,16,0,1,0,0,0,0,7.0,12.813345315795491,9,53,7,8,0,15.4,19.064102391667962
142,27 feb 2019,95,15,18,1.0,18,92,3,88,7,0,31.66666666666667,39.93606000707742,37,7,0,51,0,0,0,0,0,0,0,8.636363636363637,17.05218049119033,19,74,2,0,0,19.0,28.411265371327623
143,28 feb 2019,80,13,15,1.2,18,80,0,57,23,0,26.66666666666667,23.414145771781264,0,23,0,57,0,0,0,0,0,0,0,7.272727272727272,17.045878782599456,10,69,0,1,0,16.0,26.76564962783455
144,1 mar 2019,49,6,8,1.0,8,48,1,16,33,0,16.333333333333332,13.474255287605155,4,33,0,12,0,0,0,0,0,0,0,4.454545454545454,9.680004098079865,12,37,0,0,0,9.8,14.372195378577347
145,2 mar 2019,4,1,1,1.0,1,4,0,0,4,0,1.3333333333333333,1.8856180831641267,0,4,0,0,0,0,0,0,0,0,0,0.3636363636363637,1.1499191491521377,0,4,0,0,0,0.8,1.6000000000000003
146,3 mar 2019,15,2,2,1.0,2,15,0,13,2,0,5.0,5.715476066494082,0,2,0,13,0,0,0,0,0,0,0,1.3636363636363635,3.7239452996843694,0,15,0,0,0,3.0,6.0
147,4 mar 2019,21,5,6,1.0,6,10,11,20,1,0,7.0,9.201449161228174,0,1,0,20,0,0,0,0,0,0,0,1.9090909090909087,5.7279941825539495,11,10,0,0,0,4.2,5.1536394906900505
148,5 mar 2019,36,8,9,1.0,9,34,2,32,4,0,12.0,14.236104336041748,0,3,1,32,0,0,0,0,0,0,0,3.272727272727273,9.1262947683245,1,34,1,0,0,7.2,13.407460609675493
149,6 mar 2019,50,15,17,1.0588235294117647,18,44,6,41,9,0,16.666666666666668,17.594190960528863,0,7,2,41,0,0,0,0,0,0,0,4.545454545454546,11.703640741733752,10,26,3,11,0,10.0,9.011104260855047
150,7 mar 2019,71,15,18,1.2777777777777777,23,70,1,41,30,0,23.66666666666667,17.326921891156033,2,30,0,39,0,0,0,0,0,0,0,6.454545454545454,13.371364493938232,7,53,1,10,0,14.2,19.75246820020222
151,8 mar 2019,114,6,12,1.3333333333333333,16,114,0,107,7,0,38.0,48.8739876280488,0,7,0,107,0,0,0,0,0,0,0,10.363636363636363,30.62462683193121,8,97,5,4,0,22.8,37.18817016202868
152,9 mar 2019,65,6,10,1.3,13,63,2,55,10,0,21.66666666666667,23.921166824012204,0,9,1,55,0,0,0,0,0,0,0,5.909090909090909,15.733314656570132,15,46,0,4,0,13.0,17.389652095427326
153,10 mar 2019,58,9,14,1.0714285714285714,15,57,1,44,14,0,19.33333333333333,18.354533197248273,0,14,0,44,0,0,0,0,0,0,0,5.2727272727272725,12.884740157473875,4,53,1,0,0,11.6,20.75186738585229
154,11 mar 2019,165,14,22,1.1363636363636365,25,163,2,81,84,0,55.0,38.91015291668744,2,81,3,79,0,0,0,0,0,0,0,15.0,30.659419433511786,9,78,2,76,0,33.0,36.05551275463989
155,12 mar 2019,146,14,23,1.2173913043478262,28,145,1,45,101,0,48.66666666666666,41.31451184376851,0,98,3,42,3,0,0,0,0,0,0,13.272727272727273,29.307432842791094,12,58,5,71,0,29.2,29.36256119618995
156,13 mar 2019,103,17,26,1.1538461538461535,30,98,5,89,14,0,34.333333333333336,39.07542563925426,0,13,1,86,3,0,0,0,0,0,0,9.363636363636363,24.51445854360138,5,74,24,0,0,20.6,28.125433329995108
157,14 mar 2019,93,12,17,1.2352941176470589,21,92,1,75,18,0,31.0,31.968734726291558,0,18,0,75,0,0,0,0,0,0,0,8.454545454545455,21.66422957262055,7,83,1,2,0,18.6,32.289936512789865
158,15 mar 2019,129,13,21,1.3333333333333333,28,128,1,110,19,0,43.0,48.006943942170146,3,19,0,107,0,0,0,0,0,0,0,11.727272727272727,30.60924075887395,6,55,48,20,0,25.8,22.076231562474607
159,16 mar 2019,14,6,10,1.0,10,13,1,6,8,0,4.666666666666667,3.39934634239519,0,7,1,6,0,0,0,0,0,0,0,1.2727272727272727,2.4896479886598457,3,9,1,1,0,2.8,3.249615361854384
160,17 mar 2019,44,6,8,1.125,9,42,2,42,2,0,14.666666666666664,19.344824171395878,0,2,0,42,0,0,0,0,0,0,0,4.0,12.030264865216921,0,42,0,2,0,8.8,16.618062462272793
161,18 mar 2019,84,21,24,1.0416666666666667,25,79,5,69,15,0,28.0,29.631064780058107,0,14,1,69,0,0,0,0,0,0,0,7.636363636363638,19.809422584732143,3,57,5,19,0,16.8,21.131966306995665
162,19 mar 2019,102,56,59,1.0677966101694916,63,86,16,34,68,0,34.0,27.760883751542693,0,64,4,33,1,0,0,0,0,0,0,9.272727272727273,19.670425003916687,11,45,0,46,0,20.4,20.88635918488428
163,20 mar 2019,159,22,35,1.0857142857142856,38,146,13,120,39,0,53.0,49.979995998399204,1,39,0,119,0,0,0,0,0,0,0,14.454545454545455,34.882565680146755,13,133,5,8,0,31.8,50.775584683979766
164,21 mar 2019,265,41,48,1.1041666666666667,53,262,3,107,158,0,88.33333333333331,65.83987309289782,0,145,13,107,0,0,0,0,0,0,0,24.09090909090909,48.85871011108467,38,141,82,4,0,53.0,52.9528091794949
165,22 mar 2019,276,29,37,1.3513513513513509,50,204,72,204,72,0,92.0,84.4748483277715,42,66,6,162,0,0,0,0,0,0,0,25.09090909090909,48.12380727297333,50,182,31,13,0,55.2,65.60304870964457
166,23 mar 2019,28,12,14,1.0,14,28,0,7,21,0,9.333333333333334,8.73053390247253,0,21,0,7,0,0,0,0,0,0,0,2.5454545454545454,6.169774363984419,6,13,0,9,0,5.6,5.083306010855534
167,24 mar 2019,98,16,21,1.1428571428571428,24,98,0,35,29,34,32.666666666666664,2.6246692913372702,0,62,1,35,0,0,0,0,0,0,0,8.909090909090908,19.532976989763863,31,56,3,8,0,19.6,21.209431864149497
168,25 mar 2019,186,17,25,1.08,27,186,0,138,48,0,62.0,57.201398584300364,60,46,2,78,0,0,0,0,0,0,0,16.90909090909091,28.056613368669574,12,155,7,12,0,37.2,59.06403304888686
169,26 mar 2019,248,31,37,1.108108108108108,41,248,0,191,57,0,82.66666666666667,80.0596999466995,11,57,0,180,0,0,0,0,0,0,0,22.54545454545455,52.37862790449005,48,174,23,3,0,49.6,64.52472394361715
170,27 mar 2019,105,23,29,1.1724137931034482,34,101,4,49,56,0,35.0,24.91318258807306,10,51,5,34,5,0,0,0,0,0,0,9.545454545454543,16.250111252003148,21,73,8,3,0,21.0,26.974061614818037
171,28 mar 2019,190,42,49,1.1224489795918366,55,188,2,139,50,1,63.33333333333334,57.12170243339119,0,50,1,128,11,0,0,0,0,0,0,17.272727272727273,37.80834662320167,17,122,12,39,0,38.0,43.858864554386265
172,29 mar 2019,159,24,34,1.2058823529411764,41,152,7,32,127,0,53.0,53.932056021133356,1,125,2,31,0,0,0,0,0,0,0,14.454545454545455,36.04634299031189,81,52,5,21,0,31.8,30.577115625905595
173,30 mar 2019,54,11,13,1.0769230769230769,14,54,0,48,6,0,18.0,21.354156504062622,0,6,0,48,0,0,0,0,0,0,0,4.909090909090909,13.73419452219728,13,35,0,6,0,10.8,13.013838787997955
174,31 mar 2019,50,10,11,1.0,11,50,0,41,8,1,16.666666666666668,17.441967269268172,0,8,0,41,1,0,0,0,0,0,0,4.545454545454546,11.750153858672626,13,29,0,8,0,10.0,10.714476188783099
175,1 abr 2019,183,23,37,1.135135135135135,42,177,6,136,47,0,61.0,56.397399467233114,0,46,1,136,0,0,0,0,0,0,0,16.636363636363637,39.96424021381826,29,93,44,17,0,36.6,31.67712108131041
176,2 abr 2019,97,17,29,1.0689655172413792,31,93,4,68,29,0,32.333333333333336,27.86076492528915,2,28,1,64,2,0,0,0,0,0,0,8.818181818181818,19.149261470773045,49,40,5,3,0,19.4,20.75186738585229
177,3 abr 2019,309,34,45,1.2,54,303,6,239,70,0,103.0,100.32281229444612,8,67,3,231,0,0,0,0,0,0,0,28.09090909090909,66.90760867923433,46,113,129,21,0,61.8,50.73618038441601
178,4 abr 2019,176,42,52,1.0961538461538465,57,168,8,96,80,0,58.66666666666666,41.994708661396324,2,75,5,92,2,0,0,0,0,0,0,16.0,32.0596035817379,28,93,46,9,0,35.2,32.969076420185026
179,5 abr 2019,383,17,24,1.4166666666666667,34,381,2,350,33,0,127.66666666666669,157.78959267187284,211,33,0,139,0,0,0,0,0,0,0,34.81818181818182,68.48731558978065,231,65,86,1,0,76.6,84.43364258398425
180,6 abr 2019,85,14,20,1.1,22,84,1,46,39,0,28.33333333333333,20.23747898221405,0,39,0,44,2,0,0,0,0,0,0,7.727272727272727,15.966390319502738,23,55,5,2,0,17.0,20.67849124090053
181,7 abr 2019,84,17,24,1.0833333333333333,26,76,8,59,25,0,28.0,24.179881444429512,0,25,0,59,0,0,0,0,0,0,0,7.636363636363638,17.74707518680051,6,71,3,4,0,16.8,27.169100095512924
182,8 abr 2019,115,26,34,1.1470588235294117,39,100,15,96,19,0,38.333333333333336,41.50769674275952,0,18,1,96,0,0,0,0,0,0,0,10.454545454545457,27.533000484917718,6,91,9,9,0,23.0,34.158454297582026
183,9 abr 2019,239,53,65,1.2307692307692308,80,196,43,137,102,0,79.66666666666667,58.11674075131497,6,95,6,131,0,1,0,0,0,0,0,21.727272727272727,43.76194051932032,30,169,23,17,0,47.8,61.40814278253333
184,10 abr 2019,156,32,43,1.2790697674418603,55,102,54,110,46,0,52.0,45.10727953076606,0,45,1,108,2,0,0,0,0,0,0,14.181818181818182,32.307663548559844,20,114,4,18,0,31.2,42.116030202287575
185,11 abr 2019,208,40,48,1.0833333333333333,52,167,41,148,60,0,69.33333333333333,60.780113706887896,1,60,0,144,3,0,0,0,0,0,0,18.90909090909091,43.07805715517429,26,161,7,14,0,41.6,60.31450903389665
186,12 abr 2019,209,29,41,1.2682926829268293,52,140,69,143,66,0,69.66666666666667,58.43705065186717,0,63,3,142,0,0,1,0,0,0,0,19.0,42.82310336510167,15,175,4,15,0,41.8,66.86523760520112
187,13 abr 2019,94,14,18,1.1111111111111112,20,92,2,61,33,0,31.33333333333333,24.93101593508687,0,30,3,61,0,0,0,0,0,0,0,8.545454545454545,18.651656696407994,3,89,0,2,0,18.8,35.11922550398855
188,14 abr 2019,77,5,8,1.0,8,77,0,62,15,0,25.66666666666667,26.411277052720408,0,15,0,62,0,0,0,0,0,0,0,7.0,17.91393566219023,10,65,0,2,0,15.4,25.07269431074371
189,15 abr 2019,186,18,31,1.032258064516129,32,172,14,127,59,0,62.0,51.89091121445707,0,58,1,126,0,0,1,0,0,0,0,16.90909090909091,38.253828199290425,11,157,12,6,0,37.2,60.051311392841384
190,16 abr 2019,133,20,27,1.0740740740740742,29,130,3,28,105,0,44.33333333333334,44.394694377694385,4,104,1,23,1,0,0,0,0,0,0,12.090909090909092,29.779353877399224,2,117,0,14,0,26.6,45.4998901097574
191,17 abr 2019,111,19,25,1.16,29,106,5,46,65,0,37.0,27.28858125052797,7,64,1,39,0,0,0,0,0,0,0,10.090909090909092,20.33114290690089,57,40,11,3,0,22.2,22.42676971835221
192,18 abr 2019,48,4,8,1.5,12,48,0,16,32,0,16.0,13.063945294843615,0,32,0,16,0,0,0,0,0,0,0,4.363636363636363,9.865207248182207,18,29,0,1,0,9.6,11.876026271442818
193,19 abr 2019,111,8,9,1.2222222222222223,11,111,0,47,64,0,37.0,27.067816067549053,0,63,1,47,0,0,0,0,0,0,0,10.090909090909092,21.445298469507975,4,107,0,0,0,22.2,42.42829244737525
194,20 abr 2019,46,5,9,1.4444444444444444,13,46,0,37,9,0,15.333333333333336,15.755069730795295,0,9,0,37,0,0,0,0,0,0,0,4.181818181818182,10.69254780267064,12,33,1,0,0,9.2,12.734205903785286
195,21 abr 2019,52,11,14,1.1428571428571428,16,47,5,42,10,0,17.333333333333332,17.913371790059198,0,8,2,42,0,0,0,0,0,0,0,4.727272727272728,12.008261618878816,6,41,0,5,0,10.4,15.499677415998054
196,22 abr 2019,234,25,37,1.2432432432432432,46,224,10,138,96,0,78.0,57.75811631277461,0,57,39,138,0,0,0,0,0,0,0,21.272727272727273,41.380915471860405,7,219,3,5,0,46.8,86.13106292157318
197,23 abr 2019,158,41,58,1.1206896551724137,65,138,20,60,98,0,52.66666666666666,40.342974054419386,0,85,13,58,2,0,0,0,0,0,0,14.363636363636365,27.785780298146378,39,113,3,3,0,31.6,43.16294707269188
198,24 abr 2019,107,14,27,1.2592592592592593,34,104,3,20,87,0,35.666666666666664,37.205137040766594,0,79,8,20,0,0,0,0,0,0,0,9.727272727272727,22.691972585800265,24,71,0,12,0,21.4,26.348434488599125
199,25 abr 2019,98,22,33,1.2121212121212122,40,84,14,71,27,0,32.666666666666664,29.26127512980632,1,25,2,70,0,0,0,0,0,0,0,8.909090909090908,20.575601373977534,25,68,0,5,0,19.6,25.896717938765914
200,26 abr 2019,111,16,22,1.1363636363636365,25,107,4,47,64,0,37.0,27.067816067549053,1,62,2,46,0,0,0,0,0,0,0,10.090909090909092,20.98681207310285,12,89,4,6,0,22.2,33.62380109386802
201,27 abr 2019,57,12,17,1.0588235294117647,18,56,1,37,20,0,19.0,15.121728296285006,0,20,0,36,1,0,0,0,0,0,0,5.181818181818182,11.288112667904484,1,54,0,2,0,11.4,21.312906887611554
202,28 abr 2019,108,21,25,1.12,28,105,3,76,32,0,36.0,31.15552385479446,0,30,2,73,3,0,0,0,0,0,0,9.818181818181818,21.70386719549467,6,86,0,16,0,21.6,32.72674747053241
203,29 abr 2019,135,26,34,1.2352941176470589,42,114,21,98,37,0,45.0,40.40627014049511,10,32,5,88,0,0,0,0,0,0,0,12.272727272727273,25.648288651366226,21,81,3,30,0,27.0,29.20958746713141
204,30 abr 2019,89,17,22,1.2727272727272727,28,76,13,53,36,0,29.66666666666667,22.095751225568733,0,35,1,53,0,0,0,0,0,0,0,8.090909090909092,17.359590199680017,0,53,27,9,0,17.8,20.17324961427881
205,1 may 2019,40,11,15,1.2666666666666666,19,40,0,21,19,0,13.333333333333336,9.463379711052259,0,19,0,21,0,0,0,0,0,0,0,3.636363636363636,7.725668282629218,1,33,4,2,0,8.0,12.569805089976535
206,2 may 2019,162,23,42,1.1428571428571428,48,160,2,101,61,0,54.0,41.52910625894406,1,58,3,100,0,0,0,0,0,0,0,14.727272727272727,31.605784594512304,13,109,31,9,0,32.4,39.606060142357
207,3 may 2019,211,14,32,1.34375,43,210,1,159,52,0,70.33333333333333,66.19331956893804,16,52,0,143,0,0,0,0,0,0,0,19.181818181818183,41.95412685696819,86,89,3,33,0,42.2,38.75770891061544
208,4 may 2019,63,21,24,1.0,24,61,2,47,16,0,21.0,19.510680835549195,0,15,1,47,0,0,0,0,0,0,0,5.727272727272728,13.731787337090333,8,43,1,11,0,12.6,15.755633912984905
209,5 may 2019,70,15,19,1.263157894736842,24,70,0,23,47,0,23.33333333333333,19.189117286165672,0,46,1,23,0,0,0,0,0,0,0,6.363636363636362,14.14388867238637,0,58,9,3,0,14.0,22.24410034143885
210,6 may 2019,265,16,30,1.5,45,218,47,233,32,0,88.33333333333331,103.12559764136587,1,31,1,232,0,0,0,0,0,0,0,24.09090909090909,66.33448924058975,47,131,3,84,0,53.0,49.77951385861457
211,7 may 2019,150,36,45,1.2444444444444445,56,149,1,97,53,0,50.0,39.65686153324121,0,52,1,97,0,0,0,0,0,0,0,13.636363636363635,30.25429414231288,25,84,33,8,0,30.0,29.441467354736247
212,8 may 2019,148,25,34,1.2647058823529411,43,145,3,83,63,2,49.33333333333334,34.451253807211266,0,60,5,81,2,0,0,0,0,0,0,13.454545454545455,27.300894545329584,16,118,10,4,0,29.6,44.53133728061623
213,9 may 2019,122,29,37,1.162162162162162,43,120,2,83,36,3,40.66666666666666,32.826141344293816,6,35,4,77,0,0,0,0,0,0,0,11.090909090909092,23.066916669292823,6,101,4,11,0,24.4,38.463489181300226
214,10 may 2019,133,18,30,1.1,33,128,5,70,62,1,44.33333333333334,30.81485933045218,0,62,1,70,0,0,0,0,0,0,0,12.090909090909092,25.471747434272586,17,83,19,14,0,26.6,28.97309096385817
215,11 may 2019,121,20,23,1.173913043478261,27,117,4,49,71,1,40.333333333333336,29.227080289043965,0,68,4,49,0,0,0,0,0,0,0,11.0,22.783566645521265,5,56,2,58,0,24.2,26.835796988351213
216,12 may 2019,98,20,25,1.08,27,98,0,68,30,0,32.666666666666664,27.824849006278946,0,30,0,68,0,0,0,0,0,0,0,8.909090909090908,20.562342214722808,3,79,4,12,0,19.6,29.963978374041055
217,13 may 2019,115,17,28,1.2142857142857142,34,113,2,100,15,0,38.333333333333336,44.03281604540969,4,15,0,96,0,0,0,0,0,0,0,10.454545454545457,27.393972914970107,12,67,22,14,0,23.0,23.09978354876945
218,14 may 2019,102,21,33,1.0909090909090908,36,92,10,88,14,0,34.0,38.60915262818736,0,13,1,85,3,0,0,0,0,0,0,9.272727272727273,24.230299998483897,3,82,3,14,0,20.4,31.16793223811936
219,15 may 2019,176,22,28,1.1785714285714286,33,174,2,122,45,9,58.66666666666666,47.133380480881655,0,44,10,122,0,0,0,0,0,0,0,16.0,35.80756649343569,18,133,1,24,0,35.2,49.7891554457394
220,16 may 2019,129,16,23,1.1304347826086956,26,129,0,78,50,1,43.0,31.822423959633664,0,42,9,78,0,0,0,0,0,0,0,11.727272727272727,24.151382076360502,11,105,12,1,0,25.8,39.90689163540553
221,17 may 2019,169,12,25,1.28,32,165,4,103,66,0,56.33333333333334,42.60151275352659,1,65,1,102,0,0,0,0,0,0,0,15.363636363636365,33.076420404524725,8,145,9,7,0,33.8,55.68985544962386
222,18 may 2019,50,8,14,1.1428571428571428,16,50,0,9,41,0,16.666666666666668,17.594190960528863,0,41,0,9,0,0,0,0,0,0,0,4.545454545454546,11.811886435156099,1,47,1,1,0,10.0,18.504053609952607
223,19 may 2019,121,13,17,1.1176470588235294,19,120,1,90,31,0,40.333333333333336,37.33035702421765,59,31,0,31,0,0,0,0,0,0,0,11.0,19.24010961979734,2,119,0,0,0,24.2,47.406328691431064
224,20 may 2019,76,14,20,1.3,26,76,0,57,15,4,25.33333333333333,22.83759084394752,0,19,0,56,1,0,0,0,0,0,0,6.909090909090909,16.43972210257574,11,54,2,9,0,15.2,19.833305322109073
225,21 may 2019,216,23,36,1.1944444444444444,43,200,16,167,49,0,72.0,70.09041779492163,0,41,8,167,0,0,0,0,0,0,0,19.63636363636364,48.0459490814834,4,201,5,6,0,43.2,78.92629473122376
226,22 may 2019,116,31,36,1.1944444444444444,43,111,5,56,60,0,38.66666666666666,27.39018477889885,0,51,9,54,2,0,0,0,0,0,0,10.545454545454543,19.951594314803,6,105,0,5,0,23.2,40.97511439886409
227,23 may 2019,89,11,19,1.368421052631579,26,84,5,53,36,0,29.66666666666667,22.095751225568733,0,33,3,53,0,0,0,0,0,0,0,8.090909090909092,17.021134165045027,19,63,1,6,0,17.8,23.591523901605
228,24 may 2019,89,19,25,1.16,29,75,14,79,10,0,29.66666666666667,35.12200956032493,0,10,0,66,13,0,0,0,0,0,0,8.090909090909092,18.841224364069078,14,68,0,7,0,17.8,25.63123094976127
229,25 may 2019,38,10,14,1.0,14,37,1,21,17,0,12.666666666666664,9.104333522498443,0,15,2,21,0,0,0,0,0,0,0,3.4545454545454546,6.998228819606447,5,28,0,5,0,7.6,10.44222198576529
230,26 may 2019,66,7,9,1.4444444444444444,13,60,6,51,15,0,22.0,21.40093455903269,35,15,0,16,0,0,0,0,0,0,0,6.0,10.912878130489183,4,62,0,0,0,13.2,24.4491308638978
231,27 may 2019,119,14,24,1.2916666666666667,31,88,31,106,13,0,39.66666666666666,47.20404879056692,4,13,0,102,0,0,0,0,0,0,0,10.818181818181818,29.07925903088186,25,94,0,0,0,23.8,36.41098735272089
232,28 may 2019,117,22,29,1.2758620689655171,37,115,2,61,56,0,39.0,27.652606869274848,0,53,3,60,1,0,0,0,0,0,0,10.636363636363637,21.6890115759224,38,77,1,1,0,23.4,30.4538995860957
233,29 may 2019,182,28,35,1.2571428571428571,44,175,7,154,28,0,60.66666666666666,66.97926710723418,0,27,1,154,0,0,0,0,0,0,0,16.545454545454547,44.143080661049645,15,149,17,1,0,36.4,56.729533754473955
234,30 may 2019,109,17,28,1.1428571428571428,32,108,1,99,10,0,36.333333333333336,44.4996878890428,8,10,0,91,0,0,0,0,0,0,0,9.909090909090908,25.875416713217287,23,69,11,6,0,21.8,24.782251713676057
